Unnamed: 0,EG00023TCH,EGT0040TCH,EGT0041TCH,EGT0042TCH,EGT0043TCH,EGT0044TCH,EGT0045TCH,CL00139TCH,CL00010TCH,CL00016TCH,CL00031TCH,CL00032TCH,CL00006TCH,CL00011TCH,CL00020TCH,CL00021TCH,CL00028TCH,CL00034TCH,CL00036TCH,CL00140TCH,CB00006TCH,CB00007TCH,CB00008TCH,CB00051TCH,CL00143TCH,CL00142TCH,CB00071TCH,CB00075TCH,CL00144TCH,CB00080TCH,CB00081TCH,CL00145TCH,CB00082TCH,CB00083TCH,CB00085TCH,CB00086TCH,CB00087TCH,CB00092TCH,CB00089TCH,CB00093TCH,CB00095TCH,CB00102TCH,CB00105TCH,CB00106TCH,CB00107TCH,CB00110TCH,CB00109TCH,CB00113TCH,CB00114TCH,CB00111TCH,CB00112TCH,CB00128TCH,CB00130TCH,CB00131TCH,CB00132TCH,CB00134TCH,CB00133TCH,CB00135TCH,CB00136TCH,CL00150TCH,CL00151TCH,CL00152TCH,CL00155TCH,CL00153TCH,CL00158TCH,CL00154TCH,CL00156TCH,CL00157TCH,CL00160TCH,CL00159TCH,CL00161TCH,CL00171TCH,CL00164TCH,CL00170TCH,CL00168TCH,CL00167TCH,CL00165TCH,CL00173TCH,CL00162TCH,CL00166TCH,CL00174TCH,CL00163TCH,CL00169TCH,CL00172TCH,CL00177TCH,CL00176TCH,CL00180TCH,CL00181TCH,CL00179TCH,CL00178TCH
VERSION DE DECLARACION,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh
01/07/2023 00:15,71.846305,0,0,0,0,0,0,0,0,0,0,0,0.006183321923773228,0.11479496574568683,0.010767051909970939,0.018359812276600287,0.05387398954580051,3.615334654483143e-05,0.18206019818331903,0,1.4029125,0,1.50075,0.08866495999999999,0,0,0.6571850415527345,0.2505407164916991,0,0.2767103437267447,0,0,0.05365194281615379,0.2826930540025824,0.0469885166478,0.08179144419399997,0.004560025000000001,0.02409816,0.013982058000000002,0.7512838270849418,0,0.046261835749999994,0.021272999999999997,0.24559519985910003,0.10261329999999999,6.013618809419519,0.09882348064323873,0,0,0,0,0.07844890473602,0.08612794676505599,0.16981300362359028,0.0893663,0,1.4255928102020266,0,1.9494071897979734,0.14461221943423225,0.01477662751769909,0.04272580498204411,0.24606093081717154,0.13667400550200207,1.0717628141487587,0.43169993374663307,0.17382366628004725,0,0.0629826703097796,0.05343281008475507,0.16345942874528488,0.13542493485152313,0.07455357286281969,0.0027064790307977584,0,0.7986455110983229,0.575,0.14566139546730092,0,0.39657090476542395,0.039551806521351804,0.11722185239154757,0,0.009916815628400836,0.02190259977876475,0.02610144920092378,0.021807892494683227,0.030403973087927784,0.001820224014945177,0.00023015636635125329
01/07/2023 00:30,72.048789,0,0,0,0,0,0,0,0,0,0,0,0.00601976297798623,0.11382596364548621,0.011196473910076082,0.018018853486737728,0.05278383346857386,3.620957665907789e-05,0.1721160530208747,0,1.4029125,0,1.50075,0.08825823999999999,0,0,0.6555402805175782,0.2700677766723633,0,0.2833937903023136,0,0,0.08126057834522543,0.2917859921980896,0.047837706707699997,0.081722688797,0.004610975,0.0238948,0.013799286000000001,0.7347378135023666,0,0.04544510724999999,0.021272999999999997,0.2287469803437,0.1028171,5.997856686311609,0.10030053200575885,0,0,0,0,0.09372340473602,0.06925453553037599,0.17077239912428852,0.089672,0,1.3937236986859134,0,1.9812763013140866,0.13819268156543182,0.014001167527173775,0.04191340573168628,0.23900073332575575,0.13175185595571962,1.0203066405943044,0.42070849119562365,0.17519548169537047,0,0.061743091861402984,0.05232387649905149,0.1646838664993007,0.13128849565969117,0.07021780783302303,0.002705914513372514,0,0.7652322553799729,0.5569999999999999,0.14222527793606746,0,0.38467782876008366,0.03955322467019326,0.1131852328629118,0,0.009638106824713307,0.021099504453543378,0.025385014682657046,0.02155984206750433,0.030096592039836476,0.00175655643415701,0.00022529536444031376
01/07/2023 00:45,71.811008,0,0,0,0,0,0,0,0,0,0,0,0.00591523437309719,0.11051188272233471,0.010941530303149897,0.01769968982254209,0.0517236145206743,3.6362505582016995e-05,0.16676055342045423,0,1.4029125,0,1.50075,0.09618927999999999,0,0,0.6543858675292968,0.25459096783447266,0,0.2768551988933175,0,0,0.10962261104962526,0.2917133383001759,0.04981915018079999,0.082110461505,0.004534549999999999,0.0238948,0.013129122,0.7429011736281299,0,0.044861729749999996,0.021272999999999997,0.21708282837150003,0.0996582,5.919892000983743,0.10082768540712243,0,0,0,0,0.08003745273602,0.068215194912816,0.17237139162545229,0.09048719999999999,0,1.3684463545623782,0,2.006553645437622,0.1335842134221014,0.01367819119333023,0.0419735888573041,0.23246662855041358,0.12780788227282888,0.9968715826272043,0.41059340298203006,0.17055095438280193,0,0.060054183062675376,0.05152735694916957,0.14404572202899527,0.12674084424401771,0.06788697917535017,0.002677984544510352,0,0.7373521029944738,0.5449999999999999,0.13627185756248672,0,0.3711235176857016,0.03794837653376003,0.1093126766423648,0,0.009000199712692216,0.02062494812500347,0.02517546543612123,0.022108815636664354,0.02936642295699052,0.0017139647145972693,0.00022625341635328257
01/07/2023 01:00,71.860398,0,0,0,0,0,0,0,0,0,0,0,0.0058277649306690445,0.109714876865481,0.01150119171592219,0.01730673979217956,0.050523771605401606,3.627460151376644e-05,0.16011841194807602,0,1.4029125,0,1.50075,0.09191872,0,0,0.6571850415527345,0.2654699620971679,0,0.25357029232371125,0,0,0.13443059868789525,0.27782219060235547,0.053782037127,0.08163744550899998,0.0045090749999999995,0.023589759999999998,0.013190046,0.7320108764581524,0,0.04206151775,0.018233999999999997,0.21513880304280003,0.1028171,5.948532579309799,0.10043936315567911,0,0,0,0,0.07958106920908001,0.06998626202853599,0.17077239912428852,0.09130239999999999,0,1.4485400568597413,0,1.9264599431402587,0.1291696846447188,0.013368493772859228,0.04128136511069535,0.22534294379820397,0.124032558359098,0.964612467801871,0.3952473635525608,0.15609179816918406,0,0.05978749210393149,0.05078049468782782,0.13586591418316218,0.12335022156436144,0.06654869107965593,0.0026847631700670136,0,0.7068224391723928,0.534,0.1331893757539567,0,0.3641293492936829,0.03747874303873257,0.1069353477618138,0,0.009491101681727416,0.020369417794251214,0.02501155566496094,0.022070341040469666,0.027565654588682355,0.0017071007597921873,0.00021671372282986885
01/07/2023 01:15,71.794398,0,0,0,0,0,0,0,0,0,0,0,0.005882891750325393,0.10710824656422402,0.011414950157269356,0.017032202684903158,0.049954065525290865,3.62558008017918e-05,0.15486659148243803,0,1.4029125,0,1.50075,0.10076487999999999,0,0,0.6554176935058594,0.2587008640136718,0,0.26822428088804484,0,0,0.13434917909871824,0.28053070015825154,0.052366720360499996,0.08049770942799998,0.0045090749999999995,0.023793119999999997,0.02086647,0.7329373899388733,0,0.036811120249999996,0.018233999999999997,0.2118987608283,0.0992506,5.929370037752038,0.10034213543862734,0,0,0,0,0.07432664120908,0.070132170625524,0.16853380962265924,0.09374799999999998,0,1.4282600534906003,0,1.9467399465093997,0.12599122284377406,0.013085660012017077,0.041090993315161875,0.21887299478392047,0.12101993284272683,0.9326722357482502,0.3845410911573425,0.15372500841454695,0,0.058816760960777634,0.05040236114801051,0.13116465598298307,0.12122845231436298,0.06364771730703332,0.0026597275557042176,0,0.6870914199200062,0.521,0.13032379825026824,0,0.351446697657335,0.03706112184073791,0.10353545471725872,0,0.009823618754611761,0.019858357132746706,0.024599831976695786,0.021738079674293483,0.02758792087941908,0.0016399132021809011,0.00021395113504333232
01/07/2023 01:30,71.366102,0,0,0,0,0,0,0,0,0,0,0,0.0058838815428146965,0.10673512764717892,0.011052521495571831,0.017018636463382038,0.0496442164269678,3.631319814926113e-05,0.1488523782860487,0,1.4029125,0,1.50075,0.08612296,0,0,0.655846748046875,0.2569577296752929,0,0.2724939552812507,0,0,0.13433333556785385,0.2927417420514712,0.0413272495818,0.08196165028099998,0.004458125,0.023793119999999997,0.031162626000000002,0.7381544934212636,0,0.03430259699999999,0.018233999999999997,0.23133901411529997,0.1031228,5.877925136790555,0.10039067277697393,0,0,0,0,0.07392765273602,0.06914729940274798,0.17077239912428852,0.0922195,0,1.3641909217956543,0,2.0108090782043457,0.12308454019789421,0.012688539038695707,0.041135558815425584,0.2164063580104457,0.11872624125799329,0.908806510128783,0.37700249377825695,0.15689810855685332,0,0.05828945825483757,0.04999225381165159,0.12642134147202264,0.11966132899865665,0.06271241310289791,0.0026690770831012058,0,0.670848316314551,0.515,0.12612759851330285,0,0.3448425948340735,0.036576614665599465,0.10089517491007383,0,0.010159256597021072,0.01974884413385288,0.024640445971005103,0.021418204011892417,0.028579529573801776,0.0016399132021809011,0.00021245976077039231
01/07/2023 01:45,71.095734,0,0,0,0,0,0,0,0,0,0,0,0.0057193170075559565,0.09911833517330962,0.01079176885066382,0.016993299353877347,0.04920988278309589,3.62250919555454e-05,0.15222862966039505,0,1.4029125,0,1.50075,0.09344392,0,0,0.6560306285644532,0.284362697265625,0,0.27493547662398793,0,0,0.13375387491925486,0.29745019334984063,0.039911932815300005,0.08074295196299999,0.0044836,0.023894799999999997,0.031893714000000004,0.7294483810352876,0,0.03412758375,0.018233999999999997,0.23846710698720003,0.0986392,5.888168667063992,0.09941169714768351,0,0,0,0,0.07322687720908,0.059984621642988,0.16885360812289202,0.09262709999999999,0,1.4833647405609127,0,1.8916352594390873,0.11998799291587929,0.012500268461028178,0.04071659408504919,0.21372118021978526,0.11750095754626415,0.8922096745899845,0.36604533599886696,0.1460805613451257,0,0.05766733304557994,0.04975562509502083,0.12183385243785295,0.11842010214283194,0.06140440703373699,0.0026725797515253246,0,0.6604812336634646,0.508,0.12570138478203255,0,0.3358874197984717,0.03648845645583384,0.09922087221219855,0,0.009856391549950452,0.0193838008042068,0.02396052170604214,0.021305274963431917,0.02832611459559389,0.0016028214464072835,0.00020781792790366404
01/07/2023 02:00,71.259523,0,0,0,0,0,0,0,0,0,0,0,0.005739389303724783,0.09703243827107759,0.010608319328836577,0.01681513975361148,0.04956674017354501,3.624150454353613e-05,0.15058910688600857,0,1.4029125,0,1.50075,0.09364727999999999,0,0,0.6536503454589844,0.2720768871765136,0,0.2751468104303414,0,0,0.13337594707748282,0.2947405534653726,0.049253023474200006,0.078732136297,0.004560025000000001,0.02826704,0.032807574,0.6912659178362834,0,0.04124478925000001,0.021272999999999997,0.2436511745304,0.1014924,5.917332215253043,0.0967530800380931,0,0,0,0,0.07546158258624,0.05551214469292799,0.16917340662312477,0.08957009999999999,0,1.5314803412103273,0,1.8435196587896727,0.11767501974307747,0.01231595608590991,0.03973883482224504,0.21115171721855047,0.11620908970389675,0.8641032961957557,0.3601680183359771,0.14359704238769108,0,0.05768539143185288,0.04947508682840082,0.11908618197740842,0.11593701410779317,0.06021974753419164,0.002691179856724972,0,0.6476868533884934,0.502,0.12319300708610181,0,0.32993537580624915,0.03632760798830903,0.09811950220827748,0,0.010273846884891455,0.01923778347234837,0.024122266619383784,0.02147770981086542,0.027969711759345775,0.0015839895704035964,0.00020305389369453748
01/07/2023 02:15,71.1665,0,0,0,0,0,0,0,0,0,0,0,0.0056588868490386,0.09681316907150257,0.011003228066237778,0.016623603427672166,0.04958603141248968,3.6279081685961715e-05,0.14689168500058983,0,1.4029125,0,1.50075,0.0869364,0,0,0.6559387194824219,0.2831501780700683,0,0.2787512117349842,0,0,0.1319277197122223,0.28213520921156976,0.0501022135341,0.07973035175399999,0.004712874999999999,0.06283824,0.032259258000000006,0.6845642735847302,0,0.0428199085,0.024311999999999997,0.24559519985910003,0.1017981,5.91436067199707,0.09728078085304707,0,0,0,0,0.08505119046017999,0.041439346941131994,0.172691190125685,0.0935442,0,1.6024636129077157,0,1.7725363870922843,0.1163212254589533,0.012033365862306536,0.040370304064742776,0.20701132524931165,0.11406205403421779,0.8443125492623611,0.36135644079453744,0.14737873871397972,0,0.057088581751636815,0.04915208196675712,0.11646166488340541,0.11431804134267883,0.05942243175865494,0.002672546470391844,0,0.6412444375793313,0.496,0.12096021516791987,0,0.32365303665926365,0.03629049976029094,0.09707835958852411,0,0.01033117527674049,0.018982253141596118,0.02303995583644828,0.021346106317297497,0.02775354375968735,0.0015625617114928586,0.00019406013935138755
