Unnamed: 0,EG00023TCH,CL00139TCH,CL00010TCH,CL00016TCH,CL00031TCH,CL00032TCH,CL00006TCH,CL00011TCH,CL00020TCH,CL00021TCH,CL00028TCH,CL00034TCH,CL00036TCH,CL00140TCH,CB00006TCH,CB00007TCH,CB00008TCH,CB00051TCH,CL00143TCH,CL00142TCH,CB00071TCH,CB00075TCH,CL00144TCH,CB00080TCH,CB00081TCH,CL00145TCH,CB00082TCH,CB00083TCH,CB00085TCH,CB00086TCH,CB00087TCH,CB00092TCH,CB00089TCH,CB00093TCH,CB00095TCH,CB00102TCH,CB00105TCH,CB00106TCH,CB00107TCH,CB00110TCH,CB00109TCH,CB00113TCH,CB00114TCH,CB00111TCH,CB00112TCH,CB00128TCH,CB00130TCH,CB00131TCH,CB00132TCH,CB00134TCH,CB00133TCH,CB00135TCH,CB00136TCH,CL00150TCH,CL00151TCH,CL00152TCH,CL00155TCH,CL00153TCH,CL00158TCH,CL00154TCH,CL00156TCH,CL00157TCH,CL00160TCH,CL00159TCH,CL00161TCH,CL00171TCH,CL00164TCH,CL00170TCH,CL00168TCH,CL00167TCH,CL00165TCH,CL00173TCH,CL00162TCH,CL00166TCH,CL00174TCH,CL00163TCH,CL00169TCH,CL00172TCH,CL00177TCH,CL00176TCH,CL00180TCH,CL00181TCH,CL00179TCH,CL00178TCH,CB00137TCH
VERSION DE DECLARACION,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh
01/09/2023 00:15,73.25293,0,0,0,0,0,0.005718729762827891,0.1181456160208569,0.013248531285133314,0.016056990425907153,0.05925423144535464,3.67714495303801e-05,0.17651528082316836,0,1.4029125,0,1.5,0.16345558232,0,0,0.03744164,0.22819138277911533,0,0.32204100235651434,0,0,0.12467511464495953,0.2250642115364601,0.038454507,0.15554383708602654,0.0033188091225,0.022867374439999998,0.014778372000000001,0.7899905430735754,0,0.0457187966,0.03342899999999999,0.05283601640029441,0.09744962397123129,5.8545540553822235,0.09541782015416762,0,0.3286908324673371,0,0,0.046925975982179846,0.09792775102118399,0.172947463725961,0.07213907580999998,0,0.9260142115222165,0,2.4489857884777835,0.08047094955899396,0.0113076361977897,0.034122578510683774,0.3700876932027789,0.22485208656260355,1.535694778531858,0.6317758569570311,0.23459901913234535,0,0.14810087740114483,0.06132664243022194,0.24146698016147009,0.1458273775525682,0.08238155657016437,0.0037052521674874103,0,0.9376560530634056,0.6626965068721811,0.169540748453198,0,0.4593706553226453,0.0625999017860716,0.14692248056650956,0,0.0026804220005915923,0.02760479426399498,0.029474887927392213,0.03512712745476853,0.04490548222930098,0.0028221306953327783,0.00016681216871417258,0.7868020242317629
01/09/2023 00:30,73.278266,0,0,0,0,0,0.005570419685710198,0.11641298300675926,0.013400945446347344,0.01564325105459493,0.057238682578503904,3.657148315703021e-05,0.16815332353218562,0,1.4029125,0,1.5,0.10500534271999999,0,0,0.039045552,0.24686359405010067,0,0.2920398742538186,0,0,0.12882023278946655,0.2051143274386289,0.03790905299999999,0.1633540501268265,0.003447445135,0.02276483016,0.013878008999999997,0.7927580911873165,0,0.047663023774999994,0.030389999999999997,0.05377951669315681,0.09005935671383228,5.815280773611629,0.09728927565828212,0,0.32876793379214087,0,0,0.059609462593125544,0.093340513912464,0.1693888739373591,0.07275652867000001,0,0.8985571401354981,0,2.476442859864502,0.0763723718777272,0.010961295201157024,0.03324644866430391,0.3617686059735106,0.22136045317815536,1.4882448977298288,0.6090555140848742,0.23136645092344488,0,0.1448274494663871,0.06000219566726281,0.22853173974551244,0.13986187362941613,0.07926283288351453,0.0037146298477712123,0,0.8962269325673654,0.6422214214067462,0.16203284087879524,0,0.44251880332007615,0.06218539728149461,0.14282692227608992,0,0.0026839152812896325,0.025922052678229633,0.02878244789334919,0.03456968414087323,0.04551796138560996,0.0027274390716616145,0.00016033788558511626,0.7868020242317629
01/09/2023 00:45,73.13840625,0,0,0,0,0,0.00539415622090841,0.11373410679082228,0.013080598049505251,0.015298344949497493,0.0563888657371448,3.66044485680815e-05,0.15900517894835128,0,1.4029125,0,1.5,0.12192514892,0,0,0.038269136,0.24734591628642275,0,0.2465482062091542,0,0,0.12862232711183796,0.21513478314962514,0.039818141999999994,0.16543197776937735,0.0033959907299999995,0.0312760054,0.013878008999999997,0.7670300336272025,0,0.04937158704999999,0.030389999999999997,0.05377951669315681,0.09140221540502438,5.8003165736478906,0.09519151874919218,0,0.32863521265249285,0,0,0.0696398233500162,0.07007959308193198,0.178641207387724,0.07512343129999999,0,0.8565648415142824,0,2.5184351584857176,0.07243483702201343,0.010551241769171757,0.03250786262065408,0.35263631088185904,0.21616751858625988,1.4472306336464331,0.586538347884983,0.22376103709442652,0,0.14486434921553507,0.059190174042526404,0.209918205199166,0.13513725956485131,0.07718441816535435,0.003698859812605847,0,0.8636746968766194,0.6235418776022869,0.1598097957035119,0,0.4331818106170966,0.056708744607777445,0.13815197472300617,0,0.002642169966221434,0.02336908153551157,0.028183104418664246,0.03410295282769656,0.04582555616285735,0.0027274390716616145,0.00015657209769184502,0.7868020242317628
01/09/2023 01:00,73.22721875,0,0,0,0,0,0.005359278927762139,0.11173178828862636,0.012663256641865099,0.01512387137865937,0.05571325487330754,3.5847040137178883e-05,0.15373218769576097,0,1.4029125,0,1.5,0.11936154192,0,0,0.037829848000000006,0.2349713108939987,0,0.23745374008433354,0,0,0.13079589551585655,0.22835899111812472,0.041727231000000004,0.15996930235432652,0.0033188091225,0.03507014376,0.017324225999999998,0.7333039152573984,0,0.04577771257500001,0.030389999999999997,0.05377951669315681,0.09171094185355641,5.885106261309455,0.09557369537138097,0,0.32874034199963653,0,0,0.06680837615855895,0.10964275328991599,0.17721777147228324,0.06431800624999999,0,0.8314311405053707,0,2.5435688594946293,0.0684042116980845,0.010184030340500399,0.03204156425967801,0.3427559449415872,0.21150186683934585,1.3947842125933494,0.5687091018253517,0.21412160197481114,0,0.14206057703219743,0.05859736721653159,0.20193458474829598,0.13126445920418423,0.07456001602412313,0.0037269300282805735,0,0.8387952686896027,0.6098548173708843,0.15623153139377632,0,0.4222732460775404,0.0547656996176015,0.13445701506833244,0,0.0026633619542004937,0.02198797338587269,0.02768498954559171,0.03374695903383203,0.044070667570142386,0.0026003160673673453,0.00015304355025718273,0.7868020242317628
01/09/2023 01:15,73.21675,0,0,0,0,0,0.005414648789161992,0.1104784383695135,0.01261195747803621,0.014657944920770456,0.05465698467385746,3.636025730542157e-05,0.14781149338865412,0,1.4029125,0,1.5,0.12274550316,0,0,0.036532416,0.2229339353605164,0,0.24382715789798196,0,0,0.13557469644553918,0.22585658597986724,0.04418177399999999,0.15600655418202736,0.0032673547174999996,0.035275232319999995,0.03287877299999999,0.7426419970686704,0,0.0327572821,0.030389999999999997,0.05377951669315681,0.08998469475062046,5.7977630480597995,0.0953489056619083,0,0.3288482154061207,0,0,0.06643474966895896,0.10849255051899599,0.17365918168368133,0.05814347765,0,0.882627596717529,0,2.492372403282471,0.06533543316067138,0.009892397126561248,0.03175875687235322,0.3344653056881351,0.20306783810451998,1.354360080538566,0.5544853069205821,0.21063757158222757,0,0.14301805708449272,0.0578712837622864,0.20474546784121261,0.13143496623622092,0.07218529316409192,0.003695834435390293,0,0.8166928133780212,0.5976705579538665,0.1503050253529531,0,0.4099580222930161,0.056724585319544836,0.13112389998926677,0,0.002693992229344894,0.02150021578784849,0.027308459591159007,0.03353302144284027,0.04346996423939952,0.0025281128701776343,0.00014923741351318594,0.7868020242317628
01/09/2023 01:30,73.277328,0,0,0,0,0,0.005251560994229657,0.10967474459141487,0.012905659487274252,0.014758133717489186,0.05402661081136055,3.6529688041764095e-05,0.1440993848651278,0,1.4029125,0,1.5,0.11679793491999999,0,0,0.037727688,0.22071444595782927,0,0.24129013786304238,0,0,0.13492077514149717,0.22320298028184266,0.040636322999999995,0.15651994246667736,0.0032930819199999996,0.03517268804,0.030643389,0.72858442017123,0,0.0318146265,0.021272999999999997,0.0547230169860192,0.08905952422120175,5.783571176416734,0.09519689497366512,0,0.3289597676501643,0,0,0.06568749668975896,0.07416035156249999,0.1757943355568425,0.05814347765,0,0.9228325689807133,0,2.4521674310192867,0.0638850094046473,0.009833022083777008,0.03156226824535608,0.329984902484608,0.20161706115523698,1.3180046820816187,0.5393540058564111,0.21288300934146728,0,0.14111038649572571,0.05727064159798489,0.19437654511782004,0.12989040422433257,0.07151574394373814,0.0036794141077498943,0,0.7966669742339824,0.589765116867685,0.14735223884224577,0,0.4011901985362396,0.05700023173628805,0.12909975563267198,0,0.002707614561261587,0.021215022412382177,0.02660805923399113,0.032761099848978466,0.043824461048191245,0.0025281128701776343,0.00015088861609148505,0.7868020242317628
01/09/2023 01:45,73.275484,0,0,0,0,0,0.00543954939964336,0.10771888045151623,0.011972873585702848,0.014533259542457565,0.05435075849630283,3.661291123953065e-05,0.1401655673318381,0,1.4029125,0,1.5,0.12336076883999998,0,0,0.037329264,0.21758794076485594,0,0.24761993993821763,0,0,0.1352452429748545,0.22481785048437125,0.035181782999999994,0.13893671446602654,0.0033445363249999995,0.034762510919999996,0.030891764999999998,0.6833161517954709,0,0.031755710524999994,0.018233999999999997,0.05189251610743201,0.08690247434618698,5.846889531752642,0.09395996924528234,0,0.32893996976261475,0,0,0.06590355845401619,0.07759299523424398,0.17437089964140176,0.057628933599999994,0,0.8213918127392579,0,2.553608187260742,0.062173160040861646,0.009550699313844134,0.03102424812523556,0.32334498757154506,0.199055575226497,1.2824513208913637,0.5316974037966017,0.20249384648767255,0,0.1414428701351206,0.05678706655982147,0.19213353722428797,0.12825525722925102,0.0691724979064076,0.0036850261238723365,0,0.7788879612306444,0.5821838425441032,0.14694748081537357,0,0.3971958662866649,0.06033164984490964,0.12717664638162998,0,0.0025821591422291387,0.02086186287823207,0.026302395145597346,0.03212274915823001,0.04244751195861067,0.0025127646859321316,0.00014446254489653614,0.7868020242317627
01/09/2023 02:00,73.116039,0,0,0,0,0,0.005166905395317547,0.09830138023277747,0.012520709111733162,0.014231098816494514,0.053472980530613494,3.650663417505022e-05,0.14664716426217622,0,1.4029125,0,1.5,0.12674473007999998,0,0,0.035623192000000005,0.20877767722758023,0,0.26845579025891175,0,0,0.1353994789132847,0.22310107075169952,0.03545451,0.14699915801162652,0.0031901731099999993,0.05147722855999999,0.03353075999999999,0.6844428653715431,0,0.044010233324999995,0.018233999999999997,0.05283601640029441,0.09029543883150716,5.960571475309484,0.09026309142384246,0,0.3288325959261296,0,0,0.0706238947055329,0.069931020130776,0.17365918168368133,0.06092201552,0,0.8366153950646971,0,2.538384604935303,0.059696285819450474,0.00931175547369531,0.030941410875329006,0.3202366395373119,0.19733370923036914,1.2583076534699884,0.5229290603781762,0.1963137573370809,0,0.14029572962405723,0.056262636046511945,0.18464991810723902,0.1264272603751582,0.06793253497648119,0.0036625365422590095,0,0.7670450276180731,0.576886111877641,0.14429061038797006,0,0.38900315599824226,0.061125155432515156,0.12524278172935627,0,0.0025220521382618047,0.020455792315481662,0.025989516018022598,0.032134732204945386,0.04252874107288223,0.0026621759230003044,0.00014350410243013713,0.7868020242317627
01/09/2023 02:15,73.188883,0,0,0,0,0,0.005335782082465515,0.09782945996767782,0.012649636591341334,0.014156772877834276,0.05318753516654396,3.657436616039956e-05,0.1445467219572574,0,1.4029125,0,1.5,0.14797139604,0,0,0.039086416,0.2118485636758911,0,0.2671628312698753,0,0,0.13577157260525535,0.22964115186954326,0.035727236999999995,0.14970214882027646,0.0032673547174999996,0.07926672843999999,0.034989968999999996,0.6852256717835732,0,0.048723511324999996,0.021272999999999997,0.0547230169860192,0.08977484185355641,5.9931243247985835,0.08983595215409222,0,0.3288357128751422,0,0,0.07920032015153733,0.06673061629306799,0.17437089964140176,0.06061328909,0,0.6914081037145996,0,2.6835918962854004,0.05860963941568615,0.009199744331189369,0.03106466555242968,0.31733583920836145,0.19431757063009136,1.2410151954649944,0.5166153171928043,0.19318865471708888,0,0.1403975207605513,0.056231020866378045,0.18097796744886233,0.12434137489439431,0.06701811983310076,0.0036638970828198627,0,0.7585476449434889,0.5697665138959151,0.14109190405279684,0,0.38488988396420865,0.060479104488275676,0.1232640550140857,0,0.0025969641994964187,0.020479350214166626,0.02596159778292124,0.032177652919374716,0.042724035748443044,0.0027343791201900154,0.000143553931912826,0.7868020242317628
