Unnamed: 0,EG00023TCH,CL00139TCH,CL00010TCH,CL00016TCH,CL00031TCH,CL00032TCH,CL00006TCH,CL00011TCH,CL00020TCH,CL00021TCH,CL00028TCH,CL00034TCH,CL00036TCH,CL00140TCH,CB00008TCH,CB00051TCH,CL00143TCH,CL00142TCH,CB00075TCH,CL00144TCH,CL00145TCH,CB00082TCH,CB00086TCH,CB00087TCH,CB00095TCH,CB00102TCH,CB00106TCH,CB00110TCH,CB00109TCH,CB00113TCH,CB00114TCH,CB00111TCH,CB00112TCH,CB00128TCH,CB00130TCH,CB00131TCH,CB00132TCH,CB00134TCH,CB00133TCH,CB00135TCH,CB00136TCH,CB00138TCH,CB00140TCH,CB00141TCH,CB00142TCH,CB00143TCH,CB00146TCH,CB00147TCH,CB00148TCH,CB00149TCH,CB00150TCH,CB00152TCH,CB00153TCH,CB00165TCH,CB00163TCH,CB00162TCH,CB00161TCH,CB00160TCH,CB00159TCH,CB00158TCH,CB00157TCH,CB00156TCH,CB00155TCH,CB00154TCH,CB00164TCH,CB00181TCH,CB00180TCH,CB00179TCH,CB00178TCH,CB00177TCH,CB00176TCH,CB00175TCH,CB00174TCH,CB00173TCH,CB00172TCH,CB00171TCH,CB00170TCH,CB00169TCH,CB00168TCH,CB00167TCH,CB00166TCH,CB00183TCH,CB00182TCH,POR DEFINIR
VERSION DE DECLARACION,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh
01/03/2024 02:30,-0.265906097,0.0013553155,0.1520450751,0.2934818831,1.0929049144,0.6586289021,0.0048712361,0.08333356,0.0183399627,0.02119734,0.0602180883,3.43706e-05,0.1716463969,0.0516113794,1.50105,0.02707056,0.0305045885,0.0311261558,0.2564390133,0.2120120769,0.1431206699,0.0416190977,0.6077628704,0,0,0.0504320746,0.2474946422,6.0018011567,0.0994777637,0,0,0,0,0.0933736071,0.0815972837,0.163051331,0.09025207,0,3.375,0,0,0,0.1352070175,0.3069491425,0.072629082,0.057555702,0,0.8418289641,0.178452984,0,0.033998238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0040812,0.00272974,0.00468468,0.0046417307,0.2919101543,0,0.0030867,0.0040652023,0.484153333,0.17196261,0.0091703188,0,0,0,0,0.5159366166,0.0339772512,0
01/03/2024 02:45,-0.266825684,0.001355168,0.1527422616,0.2894145292,1.0784668846,0.648041165,0.0047442729,0.0829381344,0.0181116581,0.0211624127,0.0597278351,3.43168e-05,0.1702029954,0.0509465289,1.50105,0.02778834,0.0319280619,0.0287571657,0.2736875245,0.2086636597,0.1459464027,0.0416190977,0.6044999963,0,0,0.0562647561,0.2534809072,6.0089640229,0.0960941068,0,0,0,0,0.0905834175,0.0830820279,0.1556104965,0.088759875,0,3.375,0,0,0,0.1258315465,0.2972205456,0.07721262,0.056397,0,0.841001037,0.1837347312,0,0.028248993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00387714,0.00251976,0.00447174,0.0041775571,0.2951781979,0,0.0030867,0.0039945031,0.362041353,0.16640547,0.0089116688,0,0,0,0,0.5109325737,0.0353070126,0
01/03/2024 03:00,-0.26367572,0.0013548229,0.1524859527,0.285815899,1.0646812366,0.6469254981,0.0046704069,0.0835177865,0.0176831227,0.0209228675,0.0601188278,3.4357e-05,0.1683666224,0.0505825445,1.50105,0.0302493,0.0291710183,0.0296753081,0.2750265353,0.2035385961,0.1439819594,0.0416245552,0.5918581139,0,0,0.0532600414,0.2514231286,6.0042814858,0.0787339369,0,0,0,0,0.0898089364,0.0833822323,0.1449345165,0.10239545,0,3.375,0,0,0,0.119039151,0.2777268189,0.073203306,0.042164448,0,0.8362625666,0.1815406263,0,0.036639783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0040812,0.00272974,0.00457821,0.0046417307,0.2975397333,0,0.0041156,0.0039591535,0.6859241666,0.16712584,0.0088881555,0,0,0,0,0.5104870608,0.0364022514,0
01/03/2024 03:15,-0.265679962,0.0013658794,0.1526458385,0.2834191155,1.0571073254,0.6447189618,0.0048602254,0.0830973959,0.0178986139,0.0211559409,0.0599602203,3.42899e-05,0.1680940291,0.0506480742,1.50105,0.03055692,0.0279594675,0.0283851158,0.2552381715,0.2024764403,0.134326469,0.0415863525,0.5489093315,0,0,0.0456598806,0.2181245297,6.0543253138,0.0665118552,0,0,0,0,0.0880018138,0.0845311107,0.1336115074,0.100903255,0,3.375,0,0,0,0.1507942515,0.2427173514,0.076115442,0.029777616,0,0.8153685991,0.1902289417,0,0.031947156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00397917,0.00262475,0.00457821,0.0046417307,0.2989534429,0,0.0030867,0.0039591535,1.0156188094,0.16969859,0.0088528849,0,0,0,0,0.5114979601,0.0316142586,0
01/03/2024 03:30,-0.265488037,0.0013617853,0.1483387865,0.2776126193,1.0508731536,0.6482194661,0.0048777232,0.0831918987,0.0177186989,0.020549509,0.0607457944,3.43319e-05,0.1675613514,0.0514762105,1.50105,0.02696802,0.0309800906,0.0264853777,0.2407289545,0.2011754575,0.1366870795,0.0415536073,0.555703805,0,0,0.0573252437,0.2168150343,6.0396452006,0.083132512,0,0,0,0,0.0841733705,0.0962102704,0.123906071,0.10754095,0,3.375,0,0,0,0.169592544,0.2549636414,0.090624852,0.029562282,0,0.8204447231,0.2078190218,0,0.032568696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0040812,0.00251976,0.00447174,0.0041775571,0.2957725986,0,0.0030867,0.0045600965,1.0843889056,0.16846367,0.0088176144,0,0,0,0,0.5091195065,0.033656577,0
01/03/2024 03:45,-0.26519812,0.0013805569,0.1486255988,0.2737652981,1.0529228448,0.6468253899,0.004668277,0.0837950617,0.0173122833,0.0208128682,0.0611915117,3.43235e-05,0.1661418048,0.0515134198,1.50105,0.02758326,0.027324257,0.0282440172,0.2356660042,0.1995055401,0.1416624658,0.0416518428,0.5725963412,0,0,0.0540259491,0.2261685733,6.0767514083,0.1097441878,0,0,0,0,0.0835691255,0.0970658025,0.1193768674,0.10465947,0,3.375,0,0,0,0.171479566,0.2833462194,0.0851082,0.028895772,0,0.8531573214,0.2327522212,0,0.025856064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00387714,0.00262475,0.00457821,0.0046417307,0.3004099908,0,0.0041156,0.0053024378,1.1131400845,0.16599383,0.0088411277,0,0,0,0,0.5066920588,0.0319279672,0
01/03/2024 04:00,-0.265217255,0.0014032553,0.1463678778,0.2738460326,1.046531883,0.6477362254,0.0047483102,0.083975698,0.0168908119,0.020819822,0.061962425,3.42856e-05,0.1679449402,0.0514821896,1.50105,0.02748072,0.0291326677,0.0280892631,0.2288427678,0.1980682808,0.1424881038,0.0416463853,0.5617705713,0,0,0.0572663277,0.2497394916,6.1224875084,0.1129443708,0,0,0,0,0.083140729,0.0938761112,0.1154946928,0.105122565,0,3.375,0,0,0,0.1653422325,0.2907994762,0.086051568,0.045507252,0,0.9206626046,0.2953400706,0,0.029492073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0040812,0.00262475,0.00447174,0.0046417307,0.2986781422,0,0.0030867,0.0053024378,1.2160978262,0.16558219,0.0090057243,0,0,0,0,0.5070090855,0.0322352279,0
01/03/2024 04:15,-0.264137543,0.0013912563,0.1488194396,0.2760650873,1.0488742476,0.6472078963,0.0048699045,0.084988129,0.0168403943,0.0206426018,0.0634534597,3.43103e-05,0.1691057742,0.052181441,1.50105,0.0271731,0.0294205306,0.0297988852,0.2269042704,0.1997980724,0.1409660262,0.0416300127,0.5641134385,0,0,0.0547918568,0.2441273682,6.1132131743,0.1141036,0,0,0,0,0.0833549273,0.0850232113,0.1119360328,0.09858778,0,3.375,0,0,0,0.150187023,0.2834506731,0.0861336,0.115542072,0,1.0418775552,0.2953831251,0,0.030641922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00397917,0.00262475,0.00447174,0.0046417307,0.2997598433,0,0.0030867,0.0052670882,1.1133312769,0.16506764,0.0088411277,0,0,0,0,0.5074310662,0.0345033857,0
01/03/2024 04:30,-0.263407715,0.0014109734,0.1445167225,0.2749103889,1.0476408052,0.6492087655,0.0049415564,0.0858037332,0.0171087618,0.020602249,0.0654961708,3.42509e-05,0.1706665702,0.0526909971,1.50105,0.02737818,0.0302085016,0.0306961637,0.2192081143,0.2003763438,0.1421818657,0.0416190977,0.6224136291,0,0,0.0506088225,0.2482429253,6.1177596539,0.108444565,0,0,0,0,0.0802570029,0.0899323618,0.1206709255,0.095551935,0,3.375,0,0,0,0.158868049,0.2805630185,0.073500672,0.098407638,0,1.0916988579,0.2954885777,0,0.036173628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00418323,0.00262475,0.00447174,0.0046417307,0.2932738913,0,0.0041156,0.0052670882,1.27422911,0.16846367,0.0086765332,0,0,0,0,0.5131525139,0.0300614349,0
01/03/2024 04:45,-0.266876038,0.0014077596,0.1474412588,0.2778460812,1.0475084165,0.6482825918,0.0049017086,0.0870869118,0.0173449169,0.0211295882,0.0665510087,3.42649e-05,0.1729098565,0.0533176123,1.50105,0.02727564,0.0332895691,0.0292755839,0.253863531,0.2064531964,0.1428981191,0.0416027251,0.6207262584,0,0,0.0617439418,0.2488041377,6.0948651834,0.1094960227,0,0,0,0,0.0756101164,0.0924696658,0.1277882455,0.094831565,0,3.375,0,0,0,0.1580322235,0.274619966,0.08116041,0.082462668,0,1.080293295,0.2944552054,0,0.028124685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00397917,0.00272974,0.00436527,0.0041775571,0.2928695336,0,0.0030867,0.005196389,1.2876963131,0.16424436,0.0088528849,0,0,0,0,0.5104990622,0.0340159146,0
