Unnamed: 0,EG00023TCH,CL00010TCH,CL00016TCH,CL00031TCH,CL00032TCH,CL00006TCH,CL00011TCH,CL00020TCH,CL00021TCH,CL00028TCH,CL00034TCH,CL00036TCH,CL00140TCH,CB00008TCH,CB00051TCH,CL00143TCH,CL00142TCH,CB00075TCH,CL00144TCH,CL00145TCH,CB00082TCH,CB00086TCH,CB00087TCH,CB00095TCH,CB00102TCH,CB00106TCH,CB00113TCH,CB00114TCH,CB00111TCH,CB00112TCH,CB00128TCH,CB00130TCH,CB00131TCH,CB00132TCH,CB00134TCH,CB00133TCH,CB00135TCH,CB00136TCH,CB00138TCH,CB00140TCH,CB00141TCH,CB00142TCH,CB00143TCH,CB00144TCH,CB00145TCH,CB00146TCH,CB00147TCH,CB00148TCH,CB00149TCH,CB00150TCH,CB00151TCH,CL00139TCH
VERSION DE DECLARACION,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh
03/01/2024 01:15,-0.228040176,0.1495672945,0.4338784285,0.7088750687,0.3393205681,0.0053459175,0.1116427743,0.0142778971,0.0178919112,0.0560671982,3.13993e-05,0.1664796363,0.0423354703,1.50105,0.05147508,0,0.0363101672,0.2411655557,0.1338822822,0,0.0209402196,0.2387185039,0.005608595,0,0.0233896421,0.2303424161,0,0,0,0,0.0866876266,0.0411028664,0.3180147984,0.060974175,0,3.375,0,0,0,0.15894,0.1804011,0.0108,0.0324,6.1989377527,0.0599291095,0.1308763728,0.6282065893,0.1256413179,0.0628206589,0.013456341,0.1361114277,0.0011382502
03/01/2024 01:30,-0.227230957,0.1450133286,0.4201372051,0.6914136128,0.3390739972,0.0052846406,0.1106096452,0.0145383594,0.0175993721,0.056151936,3.13421e-05,0.1612512608,0.0418722924,1.50105,0.05085984,0,0.0357229117,0.2717095031,0.1273870157,0,0.0214334221,0.2443410125,0.00421931,0,0.0220345747,0.2357676436,0,0,0,0,0.0874181456,0.0468901328,0.3206029148,0.05999653,0,3.375,0,0,0,0.1407665,0.19133565,0.01055,0.03165,6.1446752099,0.0603455786,0.1339588884,0.6430026645,0.1286005329,0.0643002664,0.013611726,0.139317244,0.0011163117
03/01/2024 01:45,-0.228091583,0.1450289048,0.4159241167,0.6843270884,0.3301999276,0.0052965986,0.1095418157,0.0148119771,0.017441481,0.0552254689,3.13222e-05,0.1571623002,0.0413084382,1.50105,0.0492192,0,0.0319303653,0.252041627,0.1225019525,0,0.0222287151,0.2534073517,0.0039877625,0,0.0226826504,0.2445158656,0,0,0,0,0.0877642301,0.0444625124,0.3228675166,0.05608595,0,3.375,0,0,0,0.1447465,0.18794765,0.01205,0.03615,6.2270012106,0.0594099391,0.1389294691,0.6668614518,0.1333722904,0.0666861452,0.013114494,0.1444866479,0.0011101749
03/01/2024 02:00,-0.232280838,0.145067414,0.4128064676,0.6718893263,0.3258378476,0.0054360197,0.108444478,0.0156829068,0.0172506414,0.0545464161,3.13615e-05,0.154427274,0.0405871713,1.50105,0.05065476,0,0.0311097032,0.2430397814,0.1155141214,0,0.0210100577,0.239514658,0.004064945,0,0.0250982054,0.2311106349,0,0,0,0,0.0879344663,0.0514891624,0.3189853421,0.057269415,0,3.375,0,0,0,0.1423435,0.20305285,0.0125,0.0375,6.2230269127,0.0593924105,0.1313128607,0.6303017315,0.1260603463,0.0630301731,0.012710493,0.1365653752,0.0011156274
03/01/2024 02:15,-0.231315903,0.1442662456,0.4062346532,0.6658631918,0.3296035731,0.0051573879,0.10787291,0.0158934578,0.0170268541,0.0544722044,3.13222e-05,0.1503940545,0.0400237636,1.50105,0.05629446,0,0.0326124031,0.2411143174,0.1125738291,0,0.0216073266,0.2463235231,0.004064945,0,0.0311076348,0.2376805925,0,0,0,0,0.0869457869,0.0550691611,0.315426682,0.05485103,0,3.375,0,0,0,0.140825,0.2339194,0.01205,0.03615,6.2804888229,0.0596999494,0.1350457912,0.6482197976,0.1296439595,0.0648219798,0.013207725,0.1404476228,0.0011199714
03/01/2024 02:30,-0.251479446,0.1388406671,0.4002502383,0.6663175678,0.3305298889,0.0050937028,0.1076308172,0.0161197866,0.0168349738,0.0540512856,3.13218e-05,0.1476424112,0.0397996198,1.50105,0.05455128,0,0.0327833197,0.2346041638,0.1115172498,0,0.0223056729,0.254284671,0.004064945,0,0.0296936514,0.2453624019,0,0,0,0,0.0756812037,0.0571586732,0.3199558857,0.05598304,0,3.375,0,0,0,0.147479,0.25492115,0.01225,0.03675,6.2438804804,0.0565864213,0.1394104556,0.669170187,0.1338340374,0.0669170187,0.013736034,0.1449868738,0.0011149507
03/01/2024 02:45,-0.249263107,0.1393648973,0.4056210951,0.6556746727,0.3231792778,0.0051301588,0.1073583758,0.0154617239,0.0166389232,0.0535330861,3.13232e-05,0.1457566558,0.0392603888,1.50105,0.04737348,0,0.0333296538,0.251152078,0.107518967,0,0.0231744386,0.2641885996,0.0040906725,0,0.0299882313,0.2549188242,0,0,0,0,0.0724242678,0.0453631886,0.3238380602,0.057886875,0,3.375,0,0,0,0.12335,0.25289,0.01235,0.03705,6.3178132459,0.0587009186,0.144840241,0.6952331569,0.1390466314,0.0695233157,0.013549572,0.1506338507,0.0011267443
03/01/2024 03:00,-0.249471588,0.1351331918,0.3971715202,0.6521831309,0.331759461,0.0051388632,0.106913922,0.0160587208,0.0164873094,0.0535021222,3.13846e-05,0.1430655097,0.0393591937,1.50105,0.0476811,0,0.0335456625,0.2492479855,0.1029998989,0,0.0228882564,0.2609261232,0.0039877625,0,0.0301649792,0.2517708206,0,0,0,0,0.0731547868,0.0367727075,0.315426682,0.06061399,0,3.375,0,0,0,0.08886,0.2764586,0.01225,0.03675,6.2059962735,0.0652598831,0.1430516026,0.6866476926,0.1373295385,0.0686647693,0.013238802,0.1487736667,0.0011256707
03/01/2024 03:15,-0.257393036,0.1343567228,0.3965019629,0.6482519567,0.3286000518,0.0051915554,0.1065351291,0.0155565405,0.0164297584,0.0533228369,3.13347e-05,0.1418911093,0.0396492587,1.50105,0.0507573,0,0.0332085981,0.2220825154,0.1030665756,0,0.0218930162,0.2495803846,0.003962035,0,0.0298114834,0.2408231781,0,0,0,0,0.0716497867,0.0373016912,0.3163972257,0.057269415,0,3.375,0,0,0,0.0820065,0.27140465,0.01235,0.03705,6.2134261089,0.0977926056,0.1368313512,0.6567904858,0.1313580972,0.0656790486,0.012803724,0.1423046053,0.0011084735
03/01/2024 03:30,-0.252285324,0.1290113741,0.3969336196,0.6434172987,0.3263498797,0.0051202139,0.1065886499,0.0157281002,0.0163770384,0.0537396389,3.13891e-05,0.1416137594,0.0396889375,1.50105,0.04993698,0,0.0319003054,0.2181752456,0.1018260735,0,0.0220337682,0.2511849578,0.0041164,0,0.0286331639,0.2423714505,0,0,0,0,0.0704085593,0.0359672227,0.3173677693,0.05649759,0,3.375,0,0,0,0.080257,0.2686673,0.01135,0.03405,6.250143578,0.1014740253,0.1377110514,0.6610130469,0.1322026094,0.0661013047,0.013518495,0.1432194935,0.001114873
03/01/2024 03:45,-0.247219467,0.1342455626,0.3966018143,0.6379099756,0.326285528,0.0052333247,0.106667128,0.0162986504,0.0165415104,0.0549654606,3.13315e-05,0.1411119886,0.0398887491,1.50105,0.05506398,0,0.0315858074,0.2540523731,0.1004216378,0,0.0233210519,0.2658599921,0.0041421275,0,0.0292223236,0.2565315713,0,0,0,0,0.055969352,0.0571433216,0.318338313,0.053358835,0,3.375,0,0,0,0.081399,0.2833644,0.0112,0.0336,6.2601972766,0.1005455148,0.1457565746,0.6996315581,0.1399263116,0.0699631558,0.013798188,0.1515868376,0.0011278938
03/01/2024 04:00,-0.256637634,0.1330518249,0.3987201392,0.6418670393,0.3249091512,0.0052308539,0.1052849606,0.0167632567,0.016692787,0.0553059105,3.13324e-05,0.1414325249,0.0401489681,1.50105,0.05926812,0,0.0306832689,0.2391495491,0.1001731532,0,0.0232783746,0.2653734706,0.0040906725,0,0.0296936514,0.2560621208,0,0,0,0,0.0616647807,0.0531185106,0.3163972257,0.0555714,0,3.375,0,0,0,0.0697175,0.2084401,0.0111,0.0333,6.2733959909,0.0990940989,0.1454898414,0.6983512385,0.1396702477,0.0698351239,0.013332033,0.151309435,0.0011320548
03/01/2024 04:15,-0.252311203,0.1336765553,0.4014984493,0.6504788599,0.3294907835,0.0052700944,0.0990409721,0.0167327615,0.0168832004,0.0562606845,3.13392e-05,0.1469587894,0.0407598993,1.50105,0.06183162,0,0.0289151169,0.2461264533,0.1013797519,0,0.0256482147,0.2923896472,0.00401349,0,0.0293990715,0.2821303613,0,0,0,0,0.071386014,0.0461565026,0.3105739639,0.054285025,0,3.375,0,0,0,0.081797,0.19624605,0.01135,0.03405,6.157639096,0.0994439888,0.1603013417,0.76944644,0.153889288,0.076944644,0.012834801,0.1667133953,0.0011324533
03/01/2024 04:30,-0.25222731,0.1376035337,0.4059099147,0.651069725,0.3343391394,0.0054254909,0.0963173488,0.0158227098,0.0169012953,0.0580689556,3.14025e-05,0.1505299551,0.0413732712,1.50105,0.05085984,0,0.0303428355,0.2329544884,0.1066251906,0,0.0257600942,0.293665074,0.0039877625,0,0.0292812396,0.2833610363,0,0,0,0,0.0835897022,0.0570291015,0.311220993,0.055005395,0,3.375,0,0,0,0.091826,0.2494767,0.01085,0.03255,6.123339375,0.1001410628,0.1610005888,0.7728028263,0.1545605653,0.0772802826,0.013238802,0.1674406124,0.0011627412
03/01/2024 04:45,-0.25504512,0.137621621,0.4053259954,0.6616224849,0.3335646725,0.0054947925,0.0914155635,0.0157601376,0.0171022653,0.0585415614,3.14103e-05,0.1569167801,0.0420757265,1.50105,0.04542522,0,0.0284835047,0.2363969547,0.1119230923,0,0.0257856414,0.2939563117,0.004064945,0,0.0293401556,0.2836420551,0,0,0,0,0.0818265418,0.0454058655,0.3128385657,0.054593755,0,3.375,0,0,0,0.079063,0.2595065,0.01035,0.03105,6.2907364343,0.0996613553,0.1611602586,0.7735692412,0.1547138482,0.0773569241,0.013891419,0.1676066689,0.0012036146
03/01/2024 05:00,-0.25057869,0.1406043422,0.4129978208,0.6665893482,0.330293175,0.0055295753,0.090400309,0.0158884381,0.0167610724,0.0593881314,3.13397e-05,0.1552314961,0.0424517932,1.50105,0.0476811,0,0.0316863283,0.2306352761,0.1145540192,0,0.024891356,0.2837614589,0.00421931,0,0.0290455757,0.2738049164,0,0,0,0,0.0913784752,0.0357774784,0.3144561384,0.055828675,0,3.375,0,0,0,0.0711705,0.27676165,0.01035,0.03105,6.3514103928,0.1012076728,0.1555709753,0.7467406812,0.1493481362,0.0746740681,0.013518495,0.1617938143,0.0011783675
03/01/2024 05:15,-0.248098114,0.1395478065,0.4157567088,0.7141276895,0.3359659722,0.0049777219,0.088419702,0.0148853234,0.0168582357,0.0564664415,3.13976e-05,0.1428355163,0.0438009725,1.50105,0.0528081,0,0.0359938648,0.2082342457,0.127621435,0,0.0247025075,0.2816085858,0.00401349,0,0.0286331639,0.2717275828,0,0,0,0,0.0927132392,0.0309804494,0.3206029148,0.057783965,0,3.375,0,0,0,0.0718365,0.21473375,0.00915,0.02745,6.2570343775,0.1013088446,0.154390672,0.7410752258,0.1482150452,0.0741075226,0.012182184,0.1605662989,0.0011780081
03/01/2024 05:30,-0.24781636,0.1391016582,0.4226999269,0.7568423637,0.3498407753,0.0043489262,0.0848872878,0.0135334805,0.0159778799,0.0534565872,3.14361e-05,0.1320794869,0.0449427662,1.50105,0.0466557,0,0.0398411695,0.2662870367,0.1403458204,0,0.0255559146,0.2913374268,0.0037819425,0,0.0292223236,0.281115061,0,0,0,0,0.0928834753,0.0290227005,0.311868022,0.05783542,0,3.375,0,0,0,0.073333,0.18218035,0.0107,0.0321,6.2515709372,0.0930487992,0.1597244665,0.766677439,0.1533354878,0.0766677439,0.011032335,0.1661134451,0.0011879303
03/01/2024 05:45,-0.24188562,0.1442194804,0.4370110686,0.7982309463,0.3566632159,0.0039951324,0.0852038766,0.0126646885,0.0154297802,0.0514894862,3.13756e-05,0.1310992375,0.0462765685,1.50105,0.04686078,0,0.0431953544,0.2885543576,0.1516544123,0,0.0253084075,0.2885158455,0.0039363075,0,0.0288099118,0.2783924825,0,0,0,0,0.0926253149,0.0305034934,0.2837222566,0.06133436,0,3.375,0,0,0,0.077214,0.27390935,0.01165,0.03495,6.2582598092,0.1005855836,0.1581775469,0.7592522249,0.151850445,0.0759252225,0.007862481,0.1645046487,0.0011754374
03/01/2024 06:00,-0.233067642,0.1432171775,0.4499533478,0.8450125964,0.3653798891,0.004105073,0.0858069344,0.010656073,0.0153331888,0.051029976,2.97704e-05,0.1366249214,0.0477498203,1.50105,0.05085984,0.0026735613,0.045760116,0.2493630871,0.1647375417,0,0.0249929464,0.2849195895,0.003859125,0,0.0191476919,0.2749224109,0,0,0,0,0.0928395132,0.0389935964,0.2753108784,0.06123145,0,3.375,0,0,0,0.075914,0.2801678,0.0115,0.0345,6.320013861,0.100269751,0.1562059153,0.7497883933,0.1499576787,0.0749788393,0.007707096,0.1624541519,0.0012270474
03/01/2024 06:15,-0.230618027,0.1456834039,0.4611050368,0.9104150766,0.3910921212,0.0040980531,0.0830099329,0,0.0156432469,0.0509577805,2.47941e-05,0.1442243307,0.0494728392,1.50105,0.04983444,0.001410929,0.0491443539,0.214786106,0.1852111552,0,0.026562909,0.3028171631,0.00391058,0,0.0143165819,0.2921919995,0,0,0,0,0.0924111167,0.0376353497,0.2711051893,0.06020235,0,3.375,0,0,0,0.069304,0.2998996,0.01295,0.03885,6.1790299099,0.0985281307,0.1660181815,0.7968872712,0.1593774542,0.0796887271,0.008173251,0.1726589088,0.0012463948
03/01/2024 06:30,-0.240603043,0.1490777938,0.4722760445,0.9913357608,0.420725566,0.0040772521,0.0830349762,0,0.0158714767,0.0510895078,2.47803e-05,0.1508246261,0.0519302126,1.50105,0.04183632,0.0012876706,0.0552346281,0.2333051323,0.2160112413,0,0.0279686584,0.3188427053,0.0038333975,0,0.0120188589,0.3076552419,0,0,0,0,0.0921529563,0.0376819837,0.2746638493,0.06318674,0,3.375,0,0,0,0.079489,0.26564065,0.02085,0.06255,5.9973068089,0.0958752227,0.1748041147,0.8390597507,0.1678119501,0.0839059751,0.007240941,0.1817962793,0.0012198856
03/01/2024 06:45,-0.247192154,0.1454946462,0.4794023035,0.9812599835,0.4092280192,0.00423267,0.0816455825,0,0.0163171165,0.0521481716,2.47785e-05,0.1588727109,0.0526413098,1.50105,0.04993698,0.0017272568,0.045719772,0.2239632736,0.1900502946,0,0.0284757483,0.3246235304,0.00370476,0,0.0114296992,0.3132332311,0,0,0,0,0.0916366356,0.0364197797,0.276281422,0.0648333,0,3.375,0,0,0,0.080664,0.2811226,0.02565,0.07695,5.9018157254,0.0913809167,0.1779734268,0.8542724484,0.1708544897,0.0854272448,0.004475088,0.1850923638,0.0010339055
03/01/2024 07:00,-0.247279282,0.1472525996,0.4890315781,1.0144661691,0.4273015818,0.0041336826,0.0816801654,0,0.0164243835,0.0533949883,2.47704e-05,0.1663288169,0.0531723493,1.50105,0.05680716,9.82738e-05,0.0474569359,0.2576347673,0.1969891001,0,0.0281433839,0.3208345765,0.003653305,0,0.0110762033,0.309577223,0,0,0,0,0.09724414,0.0294087887,0.2711051893,0.069412795,0,3.375,0,0,0,0.0839285,0.1744127,0.02505,0.07515,5.8519628814,0.0940170784,0.1758961494,0.8443015171,0.1688603034,0.0844301517,0.004319703,0.1829319954,0.0009179236
03/01/2024 07:15,-0.23914505,0.1485590522,0.4997792828,1.0470022454,0.4378278979,0.0043195971,0.0861989572,0,0.0168816229,0.0536445451,2.47742e-05,0.1733466702,0.0539091126,1.50105,0.05598684,0,0.0440815009,0.2588738768,0.2068535542,0,0.0272432161,0.310572664,0.0036790325,0,0.0114886151,0.2996753775,0,0,0,0,0.1081242889,0.0265690948,0.272722762,0.08613567,0,3.375,0,0,0,0.096706,0.05577495,0.0254,0.0762,6.0786755956,0.0919831892,0.1702701009,0.8172964841,0.1634592968,0.0817296484,0.004568319,0.1770809049,0.0009149894
03/01/2024 07:30,-0.242837418,0.1493988367,0.5175066262,1.0723960483,0.4344070255,0.0044309587,0.088761618,0,0.0172655329,0.0534248174,2.47556e-05,0.1786932392,0.0544400708,1.50105,0.05250048,0.0046746171,0.039254732,0.2449115418,0.2157857121,0,0.0268506015,0.3060968574,0.004270765,0,0.0239198859,0.2953566168,0,0,0,0,0.106707213,0.0266575229,0.2756343929,0.08551821,0,3.375,0,0,0,0.109865,0.0468314,0.02975,0.08925,6.1974882452,0.0938114231,0.1678162596,0.8055180459,0.1611036092,0.0805518046,0.004599396,0.1745289099,0.000847571
03/01/2024 07:45,-0.235749069,0.1493406177,0.5132802375,1.0786862272,0.4488598177,0.0043575228,0.08900498,0,0.0176490186,0.0549800984,2.47363e-05,0.1870087336,0.0530071002,1.50105,0.05362842,0.0018894841,0.0362879137,0.2850151932,0.2144850161,0,0.0279729137,0.3188912156,0.0123492,0,0.0308130549,0.3077020502,0,0,0,0,0.1073498078,0.0386767162,0.2698111311,0.090715165,0,3.375,0,0,0,0.1177695,0.0485749,0.0279,0.0837,6.1251624782,0.0933430328,0.1748307103,0.8391874095,0.1678374819,0.083918741,0.004412934,0.1818239387,0.0008515918
03/01/2024 08:00,-0.232697922,0.1483121193,0.5144562851,1.0969732024,0.4674129915,0.0043104501,0.0903996763,0,0.0178453883,0.0551517224,2.46904e-05,0.1937053527,0.0526259856,1.50105,0.0569097,0.00228578,0.0333239618,0.2694505896,0.2163821767,0,0.0286096995,0.3261505739,0.0496283475,0,0.044717225,0.3147066941,0,0,0,0,0.1093215542,0.0487131902,0.2749873638,0.09971979,0,3.375,0,0,0,0.1110285,0.0489896,0.0253,0.0759,6.2438458512,0.0944402002,0.1788106217,0.8582909839,0.1716581968,0.0858290984,0.004381857,0.1859630465,0.0007807052
03/01/2024 08:15,-0.240342834,0.1559805586,0.5348853116,1.144542837,0.4730323146,0.0043363454,0.0906613459,0,0.0178923821,0.0562712449,2.45797e-05,0.19998403,0.0531622822,1.50105,0.05116746,0.0068387319,0.0365000504,0.2952056952,0.2279218546,0,0.0293521689,0.3346147255,0.1014949875,0,0.0603888744,0.322873858,0,0,0,0,0.1068662246,0.0690563332,0.2733697911,0.10054307,0,3.375,0,0,0,0.1404195,0.06617215,0.0376,0.1128,6.3323372654,0.0933535735,0.1834510557,0.8805650671,0.1761130134,0.0880565067,0.004257549,0.1907890979,0.0007809691
03/01/2024 08:30,-0.23436142,0.153781642,0.5459197226,1.1589023708,0.4914627086,0.0044312287,0.0912808763,0,0.0180846718,0.057576073,2.44477e-05,0.2076978532,0.0538047351,1.4709583519,0.04727094,0.0050733701,0.0389567833,0.2917851185,0.2398237823,0,0.0296165686,0.3376288826,0.11042243,0,0.0626865974,0.3257822551,0,0,0,0,0.106311554,0.0749286616,0.279840082,0.101417805,0,3.375,0,0,0,0.192671,0.0778679,0.04995,0.14985,6.32645371,0.0958914573,0.185103554,0.8884970594,0.1776994119,0.0888497059,0.004568319,0.1925076962,0.0007609405
03/01/2024 08:45,-0.230444077,0.1636527306,0.5509865076,1.1910270721,0.5024036899,0.0045308534,0.0913229205,0,0.0179694511,0.058394615,2.44678e-05,0.215446498,0.0543933375,1.50105,0.04696332,0.0042131353,0.041063563,0.2767205555,0.2500569841,0,0.0305329429,0.3480755495,0.114590285,0,0.063570337,0.3358623723,0,0,0,0,0.1052789126,0.0670756101,0.2843692857,0.097610135,0,3.375,0,0,0,0.2610675,0.08316385,0.05465,0.16395,6.2527245537,0.0967541531,0.1908308934,0.9159882882,0.1831976576,0.0915988288,0.005189859,0.1984641291,0.0007699945
03/01/2024 09:00,-0.239369446,0.1609746607,0.5565577428,1.199346836,0.5109535777,0.0046649652,0.0950296314,0,0.018285301,0.0586315656,2.44783e-05,0.2174526291,0.0547057644,1.50105,0.05116746,0.0083465611,0.0439953153,0.287435406,0.2531701537,0,0.0315259301,0.3593956029,0.11381846,0,0.0648664885,0.3467852308,0,0,0,0,0.1052789126,0.0710413759,0.2843692857,0.09992561,0,3.375,0,0,0,0.243301,0.0810491,0.0533,0.1599,6.2813764446,0.0947957957,0.197037063,0.9457779022,0.1891555804,0.0945777902,0.005469552,0.2049185455,0.0007450061
03/01/2024 09:15,-0.236737991,0.1634719073,0.5653559919,1.2228270034,0.532246114,0.0044393701,0.0987963294,0,0.0185003514,0.0591651609,2.44003e-05,0.220176251,0.0558267566,1.50105,0.04788618,0.0073976668,0.0449406599,0.3088451331,0.2619782617,0,0.0330505843,0.3767766607,0.11155444,0,0.0556166804,0.363556427,0,0,0,0,0.1043341953,0.0680871485,0.2892220038,0.10414492,0,3.375,0,0,0,0.253799,0.0817322,0.05415,0.16245,6.3130670208,0.0939823506,0.2065661517,0.9915175282,0.1983035056,0.0991517528,0.004754781,0.2148287978,0.0007366555
03/01/2024 09:30,-0.232001236,0.1622229012,0.5705112083,1.2358621368,0.5422972887,0.0045770796,0.1000813098,0,0.0182340514,0.0605986098,2.43838e-05,0.2230951387,0.0563519887,1.50105,0.04132362,0.0086435176,0.0446748728,0.288096589,0.2653203778,0.0031303345,0.0332234785,0.3787476552,0.1123005375,0,0.0601532105,0.3654582638,0,0,0,0,0.1076079681,0.0641928669,0.2908395766,0.10929042,0,3.375,0,0,0,0.2687735,0.08764195,0.05895,0.17685,6.2869592506,0.097677452,0.2076467408,0.9967043558,0.1993408712,0.0996704356,0.006060015,0.2159526104,0.0007413252
03/01/2024 09:45,-0.233279495,0.1644989631,0.5758257664,1.2425966096,0.5503805356,0.0046805595,0.1034780361,0,0.0183409549,0.0606463764,2.43482e-05,0.2234547479,0.0569748072,1.50105,0.04091346,0.0085703623,0.0454488163,0.3066184104,0.2640259197,0.0079095294,0.0328595023,0.3745983257,0.1128150875,0,0.0638060009,0.3614545248,0,0,0,0,0.0905048453,0.0649227922,0.2866338875,0.106666215,0,3.375,0,0,0,0.2637165,0.0877129,0.0589,0.1767,6.201098043,0.0935061253,0.2053718891,0.9857850675,0.1971570135,0.0985785068,0.005624937,0.2135867646,0.0007613399
03/01/2024 10:00,-0.234762619,0.1656286973,0.581952998,1.2507603114,0.5542013199,0.0046711417,0.1040631274,0,0.0182188147,0.0612861821,2.43501e-05,0.2264438247,0.0576173014,1.50105,0.05096238,0.0083767944,0.0468435769,0.263047545,0.2673226022,0.0113883905,0.0331973171,0.3784494145,0.11289227,0,0.0554399325,0.3651704877,0,0,0,0,0.0864790406,0.0671883484,0.2882514602,0.100182885,0,3.375,0,0,0,0.2423825,0.08833385,0.05935,0.17805,6.1880011246,0.0977024156,0.2074832317,0.9959195119,0.1991839024,0.0995919512,0.018584046,0.2157825609,0.0007484534
03/01/2024 10:15,-0.235432068,0.1638120331,0.5975292544,1.2648537761,0.5536975704,0.00459419,0.1042261605,0,0.0186095515,0.0615175971,2.43671e-05,0.2294070391,0.0574685804,1.50105,0.05783256,0.0116540726,0.0503532603,0.3135087449,0.2753347848,0.0116583447,0.0325330144,0.3708763645,0.112737905,0,0.0668107157,0.3578631588,0,0,0,0,0.0876379561,0.0804279181,0.2927806638,0.10033725,0,3.375,0,0,0,0.2395435,0.08255335,0.05295,0.15885,6.2357726403,0.0962537819,0.2033313402,0.975990433,0.1951980866,0.0975990433,0.019982511,0.2114645938,0.0007628337
03/01/2024 10:30,-0.230160141,0.1647049769,0.6053477191,1.278467914,0.5603336243,0.0045118232,0.1105693151,0,0.0190453343,0.0620151782,2.43593e-05,0.2262759433,0.057571511,1.50105,0.05578176,0.0112106999,0.051190013,0.3142533098,0.2774567813,0.0147492583,0.0315127227,0.3592450388,0.113869915,0,0.0611547821,0.3466399497,0,0,0,0,0.0878521544,0.0854546941,0.2901925475,0.09992561,0,3.375,0,0,0,0.251054,0.08554645,0.0559,0.1677,6.2747735111,0.0985321893,0.1969545169,0.9453816811,0.1890763362,0.0945381681,0.021474207,0.2048326976,0.0007433411
03/01/2024 10:45,-0.228286057,0.166433444,0.6097045067,1.2891715099,0.5645471952,0.0045681112,0.1118961485,0,0.0191615059,0.0627357788,2.43397e-05,0.2262961652,0.0581439012,1.50105,0.05660208,0.0141706297,0.0515114589,0.2989456044,0.2824669987,0.014148111,0.0310659142,0.3541514216,0.11381846,0,0.0527887136,0.341725056,0,0,0,0,0.0894011165,0.0801439363,0.2966628384,0.10064598,0,3.375,0,0,0,0.254637,0.08640885,0.0576,0.1728,6.254986513,0.0973170685,0.1941619636,0.9319774254,0.1863954851,0.0931977425,0.018273276,0.2019284422,0.0007446588
03/01/2024 11:00,-0.236230377,0.1602163718,0.6147221673,1.2991859819,0.5693078746,0.0045929167,0.1162751588,0,0.0197277186,0.06360295,2.43428e-05,0.2241506411,0.058745869,1.50105,0.05506398,0.0112093471,0.0500493901,0.3306077967,0.2795449845,0.0176531245,0.029994759,0.3419402522,0.1150791075,0,0.0601532105,0.3299423486,0,0,0,0,0.092543003,0.0756968692,0.2966628384,0.10044016,0,3.375,0,0,0,0.261838,0.0872641,0.05895,0.17685,6.2648826856,0.0963329371,0.1874672435,0.8998427689,0.1799685538,0.0899842769,0.02020005,0.1949659333,0.0007605519
03/01/2024 11:15,-0.237538177,0.1639113632,0.6176947391,1.3102507765,0.5782852986,0.0043768941,0.117213281,0,0.0198402792,0.0638779798,2.43181e-05,0.2259266397,0.0592027018,1.50105,0.05475636,0.0126832956,0.0521233724,0.3262663125,0.2816912186,0.0214655926,0.0305186822,0.3479129767,0.114796105,0,0.0615082779,0.3357055038,0,0,0,0,0.0935316824,0.0686993498,0.2931041784,0.100388705,0,3.375,0,0,0,0.246842,0.09596455,0.0656,0.1968,6.3052445583,0.0990147143,0.1907417635,0.915560465,0.183112093,0.0915560465,0.016532964,0.1983714341,0.0007743579
03/01/2024 11:30,-0.238441315,0.1666278272,0.6164642556,1.3282798487,0.5870048051,0.0047488581,0.1165092215,0,0.0201864657,0.0643413566,2.43491e-05,0.2286014793,0.0602674916,1.50105,0.05906304,0.0117225759,0.0508830792,0.3105042616,0.2833782994,0.0283855792,0.0300811589,0.3429252116,0.114075735,0,0.0646308246,0.330892748,0,0,0,0,0.0940480031,0.0653482722,0.301192042,0.099359605,0,3.375,0,0,0,0.2113805,0.08033905,0.05025,0.15075,6.2300479923,0.0795282123,0.1880072432,0.9024347673,0.1804869535,0.0902434767,0.010970181,0.1955275329,0.0007767809
03/01/2024 11:45,-0.238024719,0.1648377853,0.6180345601,1.3480907512,0.5966933545,0.0046047384,0.1165547662,0,0.0200358823,0.0648101057,2.43835e-05,0.2319541691,0.060848763,1.50105,0.0646002,0.0141652228,0.0519296687,0.3120925704,0.2839136872,0.0306675187,0.0297180208,0.3387854374,0.1147189225,0,0.0534367893,0.3268982291,0,0,0,0,0.0916366356,0.0672715344,0.3031331293,0.095140295,0,3.375,0,0,0,0.1990535,0.0700106,0.0467,0.1401,6.0938014595,0.0917171719,0.1857376302,0.8915406248,0.178308125,0.0891540625,0.007396326,0.1931671354,0.0007842159
