,EMPRESA,BARRA TRANSFERENCIA,CODIGO,ENTREGA/RETIRO,CENTRAL/CLIENTE
1060,ORAZUL ENERGY PERÚ,GUADALUPE 60,CL00014OEP,Retiro,HIDRANDINA
1061,ORAZUL ENERGY PERÚ,HUALLANCA 138,CL00016OEP,Retiro,HIDRANDINA
1062,ORAZUL ENERGY PERÚ,PARAMONGA NUEVA 220,CL00026OEP,Retiro,HIDRANDINA
1063,ORAZUL ENERGY PERÚ,TRUJILLO 220,CL00035OEP,Retiro,HIDRANDINA
1064,ORAZUL ENERGY PERÚ,HUANCAVELICA 220,CL00018OEP,Retiro,ELECTRO DUNAS
1065,ORAZUL ENERGY PERÚ,TOCACHE 138,CL00034OEP,Retiro,ELECTRO ORIENTE
1066,ORAZUL ENERGY PERÚ,CARABAYLLO 220,CL00005OEP,Retiro,ENEL DISTRIBUCION PERU
1067,ORAZUL ENERGY PERÚ,CHAVARRIA 220,CL00008OEP,Retiro,ENEL DISTRIBUCION PERU
1068,ORAZUL ENERGY PERÚ,HUACHO 220,CL00015OEP,Retiro,ENEL DISTRIBUCION PERU
1069,ORAZUL ENERGY PERÚ,PARAMONGA NUEVA 220,CL00025OEP,Retiro,ENEL DISTRIBUCION PERU
1070,ORAZUL ENERGY PERÚ,SANTA ROSA 220,CL00031OEP,Retiro,ENEL DISTRIBUCION PERU
1071,ORAZUL ENERGY PERÚ,VENTANILLA 220,CL00036OEP,Retiro,ENEL DISTRIBUCION PERU
1072,ORAZUL ENERGY PERÚ,ZAPALLAL 220,CL00037OEP,Retiro,ENEL DISTRIBUCION PERU
1073,ORAZUL ENERGY PERÚ,LOMERA 220,CL00045OEP,Retiro,ENEL DISTRIBUCION PERU
1074,ORAZUL ENERGY PERÚ,CALLAHUANCA EDEGEL 220,CL00039OEP,Retiro,LUZ DEL SUR
1075,ORAZUL ENERGY PERÚ,CHILCA REP 220,CL00010OEP,Retiro,LUZ DEL SUR
1076,ORAZUL ENERGY PERÚ,INDUSTRIALES 220,CL00022OEP,Retiro,LUZ DEL SUR
1077,ORAZUL ENERGY PERÚ,SAN JUAN 220,CL00029OEP,Retiro,LUZ DEL SUR
1078,ORAZUL ENERGY PERÚ,SANTA ROSA 220,CL00030OEP,Retiro,LUZ DEL SUR
1079,ORAZUL ENERGY PERÚ,CANTERA 220,CL00044OEP,Retiro,LUZ DEL SUR
1080,ENEL GENERACION PERU S.A.A.,SANTA ROSA 220,CB00294EPE,Retiro,CALIZA CEMENTO INCA S.A.
1081,ENGIE,SAN JUAN 220,CB00244ENG,Retiro,PARQUE LAMBRAMANI SAC
1082,ENEL GENERACION PERU S.A.A.,INDEPENDENCIA 220,CB00298EPE,Retiro,COMPLEJO AGROINDUSTRIAL BETA S.A.
1083,ENEL GENERACION PERU S.A.A.,ICA 220,CB00297EPE,Retiro,COMPLEJO AGROINDUSTRIAL BETA S.A.
1084,ENEL GENERACION PERU S.A.A.,SANTA ROSA 220,CB00301EPE,Retiro,PEVISA AUTO PARTS S.A.
1085,ENEL GENERACION PERU S.A.A.,SANTA ROSA 220,CB00304EPE,Retiro,UNIVERSIDAD PERUANA UNION
1086,STATKRAFT S.A,SANTA ROSA 220,CB00150SKP,Retiro,TDM GEOSINTETICOS S.A.
1087,ENGIE,CHIMBOTE1 220,CB00269ENG,Retiro,HIDRANDINA
1088,ENGIE,CAJAMARCA 220,CB00267ENG,Retiro,HIDRANDINA
1089,ENGIE,CHIMBOTE1 138,CB00268ENG,Retiro,HIDRANDINA
1090,ENGIE,GUADALUPE 220,CB00270ENG,Retiro,HIDRANDINA
1091,ENGIE,GUADALUPE 60,CB00271ENG,Retiro,HIDRANDINA
1092,ENGIE,HUALLANCA 138,CB00272ENG,Retiro,HIDRANDINA
1093,ENGIE,PARAMONGA NUEVA 220,CB00273ENG,Retiro,HIDRANDINA
1094,ENGIE,TRUJILLO 220,CB00274ENG,Retiro,HIDRANDINA
1095,ENGIE,PIURA OESTE 220,CB00260ENG,Retiro,ELECTRONOROESTE S.A.
1096,ENGIE,TALARA 220,CB00261ENG,Retiro,ELECTRONOROESTE S.A.
1097,ENGIE,ZORRITOS 220,CB00262ENG,Retiro,ELECTRONOROESTE S.A.
1098,ENGIE,LA NIÑA 220,CB00259ENG,Retiro,ELECTRONOROESTE S.A.
1099,ENGIE,CARHUAQUERO 220,CB00264ENG,Retiro,ELECTRONORTE S.A.
1100,ENGIE,CHICLAYO 220,CB00265ENG,Retiro,ELECTRONORTE S.A.
1101,ENGIE,CAJAMARCA 220,CB00263ENG,Retiro,ELECTRONORTE S.A.
1102,ENGIE,AUCAYACU 138,CB00245ENG,Retiro,ELECTROCENTRO
1103,ENGIE,CAMPO ARMIÑO 220,CB00246ENG,Retiro,ELECTROCENTRO
1104,ENGIE,CARHUAMAYO 138,CB00247ENG,Retiro,ELECTROCENTRO
1105,ENGIE,CONDORCOCHA 44,CB00248ENG,Retiro,ELECTROCENTRO
1106,ENGIE,HUANCAVELICA 220,CB00249ENG,Retiro,ELECTROCENTRO
1107,ENGIE,HUANUCO 138,CB00250ENG,Retiro,ELECTROCENTRO
1108,ENGIE,HUAYUCACHI 220,CB00251ENG,Retiro,ELECTROCENTRO
1109,ENGIE,OROYA NUEVA 50,CB00252ENG,Retiro,ELECTROCENTRO
1110,ENGIE,PARAGSHA2 138,CB00254ENG,Retiro,ELECTROCENTRO
1111,ENGIE,POMACOCHA 220,CB00255ENG,Retiro,ELECTROCENTRO
1112,ENGIE,VIZCARRA 220,CB00257ENG,Retiro,ELECTROCENTRO
1113,ENGIE,PACHACHACA 220,CB00253ENG,Retiro,ELECTROCENTRO
1114,ENGIE,TINGO MARIA 138,CB00256ENG,Retiro,ELECTROCENTRO
1115,ENGIE,YAUPI138,CB00258ENG,Retiro,ELECTROCENTRO
1116,EGEMSA,SANTA ROSA 220,CB00120EGM,Retiro,CONDUCTORES ELÉCTRICOS PERUANOS (CEPER)
1117,CELEPSA,CHAVARRIA 220,CL00104CLP,Retiro,ENEL DISTRIBUCION PERU
1118,CELEPSA,SANTA ROSA 220,CL00107CLP,Retiro,ENEL DISTRIBUCION PERU
1119,CELEPSA,VENTANILLA 220,CL00108CLP,Retiro,ENEL DISTRIBUCION PERU
1120,CELEPSA,PARAMONGA NUEVA 220,CL00106CLP,Retiro,ENEL DISTRIBUCION PERU
1121,CELEPSA,HUACHO 220,CL00105CLP,Retiro,ENEL DISTRIBUCION PERU
1122,TERMOSELVA,HUANCAVELICA 220,CL00147TER,Retiro,ELECTRO DUNAS
1123,KALLPA GENERACION S.A.,ASIA 220,CL00119KLL,Retiro,LUZ DEL SUR
1124,KALLPA GENERACION S.A.,ALTO PRADERAS 220kV,CL00116KLL,Retiro,LUZ DEL SUR
1125,KALLPA GENERACION S.A.,CARABAYLLO 220,CL00108KLL,Retiro,ENEL DISTRIBUCION PERU
1126,KALLPA GENERACION S.A.,CHAVARRIA 220,CL00109KLL,Retiro,ENEL DISTRIBUCION PERU
1127,KALLPA GENERACION S.A.,HUACHO 220,CL00110KLL,Retiro,ENEL DISTRIBUCION PERU
1128,KALLPA GENERACION S.A.,PARAMONGA NUEVA 220,CL00112KLL,Retiro,ENEL DISTRIBUCION PERU
1129,KALLPA GENERACION S.A.,SANTA ROSA 220,CL00113KLL,Retiro,ENEL DISTRIBUCION PERU
1130,KALLPA GENERACION S.A.,VENTANILLA 220,CL00114KLL,Retiro,ENEL DISTRIBUCION PERU
1131,KALLPA GENERACION S.A.,ZAPALLAL 220,CL00115KLL,Retiro,ENEL DISTRIBUCION PERU
1132,KALLPA GENERACION S.A.,LOMERA 220,CL00111KLL,Retiro,ENEL DISTRIBUCION PERU
1133,KALLPA GENERACION S.A.,CHILCA REP 220,CL00122KLL,Retiro,LUZ DEL SUR
1134,KALLPA GENERACION S.A.,INDUSTRIALES 220,CL00123KLL,Retiro,LUZ DEL SUR
1135,KALLPA GENERACION S.A.,SAN JUAN 220,CL00124KLL,Retiro,LUZ DEL SUR
1136,KALLPA GENERACION S.A.,SANTA ROSA 220,CL00125KLL,Retiro,LUZ DEL SUR
1137,KALLPA GENERACION S.A.,CALLAHUANCA EDEGEL 220,CL00120KLL,Retiro,LUZ DEL SUR
1138,KALLPA GENERACION S.A.,ASIA 220,CL00118KLL,Retiro,LUZ DEL SUR
1139,KALLPA GENERACION S.A.,ALTO PRADERAS 220kV,CL00117KLL,Retiro,LUZ DEL SUR
1140,KALLPA GENERACION S.A.,CANTERA 220,CL00121KLL,Retiro,LUZ DEL SUR
1141,KALLPA GENERACION S.A.,CARIPA138,CL00107KLL,Retiro,ELECTROCENTRO
1142,ELECTROPERU,ALTO PRADERAS 220kV,CL00144ELP,Retiro,LUZ DEL SUR
1143,ELECTROPERU,ASIA 220,CL00146ELP,Retiro,LUZ DEL SUR
1144,ENEL GENERACION PERU S.A.A.,ASIA 220,CL00143EPE,Retiro,LUZ DEL SUR
1145,ENEL GENERACION PERU S.A.A.,ALTO PRADERAS 220kV,CL00142EPE,Retiro,LUZ DEL SUR
1146,CHINANGO S.A.C.,ASIA 220,CL00143CHI,Retiro,LUZ DEL SUR
1147,CHINANGO S.A.C.,ALTO PRADERAS 220kV,CL00142CHI,Retiro,LUZ DEL SUR
1148,ORAZUL ENERGY PERÚ,ASIA 220,CL00047OEP,Retiro,LUZ DEL SUR
1149,ORAZUL ENERGY PERÚ,ALTO PRADERAS 220kV,CL00046OEP,Retiro,LUZ DEL SUR
1150,TERMOSELVA,ASIA 220,CL00149TER,Retiro,LUZ DEL SUR
1151,TERMOSELVA,ALTO PRADERAS 220kV,CL00148TER,Retiro,LUZ DEL SUR
1152,ENEL GENERACION PIURA S.A.,ALTO PRADERAS 220kV,CL00142EPI,Retiro,LUZ DEL SUR
1153,ENEL GENERACION PIURA S.A.,ASIA 220,CL00143EPI,Retiro,LUZ DEL SUR
1154,FENIX POWER PERÚ,ASIA 220,CL00144FPP,Retiro,LUZ DEL SUR
1155,FENIX POWER PERÚ,ALTO PRADERAS 220kV,CL00143FPP,Retiro,LUZ DEL SUR
1156,ENGIE,POMACOCHA 220,CB00282ENG,Retiro,MINERA VOLCAN
1157,ENGIE,OROYA NUEVA 50,CB00281ENG,Retiro,MINERA VOLCAN
1158,ENGIE,PARAGSHA2 138,CB00277ENG,Retiro,EMPRESA ADMINISTRADORA CERRO S.A.C.
1159,ENGIE,PARAGSHA2 138,CB00284ENG,Retiro,OXIDOS DE PASCO S.A.C.
1160,ENGIE,CARHUAMAYO 138,CB00283ENG,Retiro,OXIDOS DE PASCO S.A.C.
1161,ENGIE,PARAGSHA2 138,CB00286ENG,Retiro,EMP.EXPLOTADORA DE VINCHOS LTDA S.A.C.
1162,STATKRAFT S.A,SANTA ROSA 220,CB00154SKP,Retiro,TDM ASFALTOS SOCIEDAD ANONIMA CERRADA
1163,EGASA,ASIA 220,CL00143EGA,Retiro,LUZ DEL SUR
1164,EGASA,ALTO PRADERAS 220kV,CL00142EGA,Retiro,LUZ DEL SUR
1165,ENGIE,ASIA 220,CL00145ENG,Retiro,LUZ DEL SUR
1166,ENGIE,ALTO PRADERAS 220kV,CL00144ENG,Retiro,LUZ DEL SUR
1167,EGESUR,ASIA 220,CL00143EGS,Retiro,LUZ DEL SUR
1168,EGESUR,ALTO PRADERAS 220kV,CL00142EGS,Retiro,LUZ DEL SUR
1169,SAN GABAN,ALTO PRADERAS 220kV,CL00142SGB,Retiro,LUZ DEL SUR
1170,SAN GABAN,ASIA 220,CL00143SGB,Retiro,LUZ DEL SUR
1171,HIDROELECTRICA HUANCHOR S.A.C.,ALTO PRADERAS 220kV,CL00142HHU,Retiro,LUZ DEL SUR
1172,HIDROELECTRICA HUANCHOR S.A.C.,ASIA 220,CL00143HHU,Retiro,LUZ DEL SUR
1173,EGEMSA,CARIPA138,CL00111EGM,Retiro,ELECTROCENTRO
1174,CELEPSA,LOMERA 220,CL00111CLP,Retiro,ENEL DISTRIBUCION PERU
1175,CELEPSA,CARABAYLLO 220,CL00110CLP,Retiro,ENEL DISTRIBUCION PERU
1176,CELEPSA,ZAPALLAL 220,CL00112CLP,Retiro,ENEL DISTRIBUCION PERU
1177,EMPRESA DE GENERACION HUALLAGA,CARIPA138,CL00065ODE,Retiro,ELECTROCENTRO
1178,ENGIE,CARHUAMAYO 138,CB00288ENG,Retiro,EMPRESA ADMINISTRADORA CERRO S.A.C.
1179,ENGIE,PARAGSHA2 220,CB00289ENG,Retiro,COMPAÑÍA MINERA CHUNGAR SAC
1180,STATKRAFT S.A,CARIPA138,CL00186SKP,Retiro,ELECTROCENTRO
1181,TERMOCHILCA S.A.C.,ASIA 220,CL00143TCH,Retiro,LUZ DEL SUR
1182,TERMOCHILCA S.A.C.,ALTO PRADERAS 220kV,CL00142TCH,Retiro,LUZ DEL SUR
1183,INLAND ENERGY SAC,INDUSTRIALES 220,CB00052INL,Retiro,ANITA FOOD S.A.
1184,INLAND ENERGY SAC,INDUSTRIALES 220,CB00067INL,Retiro,QUAD/GRAPHICS PERU S.A.
1185,INLAND ENERGY SAC,INDUSTRIALES 220,CB00157INL,Retiro,QUAD/GRAPHICS PERU S.A.
1186,INLAND ENERGY SAC,INDUSTRIALES 220,CB00155INL,Retiro,QUAD/GRAPHICS PERU S.A.
1187,INLAND ENERGY SAC,INDUSTRIALES 220,CB00156INL,Retiro,QUAD/GRAPHICS PERU S.A.
1188,INLAND ENERGY SAC,SAN JUAN 220,CB00161INL,Retiro,TECNICAS METALICAS INGENIEROS S.A.C.
1189,INLAND ENERGY SAC,SANTA ROSA 220,CB00071INL,Retiro,COMERCIAL DEL ACERO S A
1190,INLAND ENERGY SAC,INDUSTRIALES 220,CB00083INL,Retiro,1818 S.A.C
1191,INLAND ENERGY SAC,SAN JUAN 220,CB00089INL,Retiro,METROCOLOR
1192,INLAND ENERGY SAC,INDUSTRIALES 220,CB00102INL,Retiro,NORTHING S.A.C.
1193,INLAND ENERGY SAC,INDUSTRIALES 220,CB00096INL,Retiro,PLASTICOS DEL CENTRO S.A.C.
1194,INLAND ENERGY SAC,INDUSTRIALES 220,CB00181INL,Retiro,SCOTIABANK PERU S.A.A.
1195,INLAND ENERGY SAC,SAN JUAN 220,CB00113INL,Retiro,GOLDEN GAMING S.A.
1196,INLAND ENERGY SAC,SAN JUAN 220,CB00114INL,Retiro,NEWPORT CAPITAL S.A.C.
1197,INLAND ENERGY SAC,ALTO PRADERAS 220kV,CB00129INL,Retiro,FIBRAFIL S.A.
1198,INLAND ENERGY SAC,CHILCA REP 220,CB00131INL,Retiro,FIBRAFIL S.A.
1199,ATRIA ENERGIA S.A.C.,INDEPENDENCIA 220,CB00102HSR,Retiro,TEXTIL DEL VALLE S.A
1200,ENGIE,CHILCA REP 220,CB00298ENG,Retiro,FERREYCORP S.A.A.
1201,ENGIE,INDEPENDENCIA 220,CB00308ENG,Retiro,SAN FERNANDO
1202,ENGIE,SANTA ROSA 220,CB00310ENG,Retiro,SAN FERNANDO
1203,ENGIE,SOCABAYA 138,CB00304ENG,Retiro,GRANJA RINCONADA DEL SUR S.A.
1204,INLAND ENERGY SAC,SAN JUAN 220,CB00182INL,Retiro,UPC
1205,INLAND ENERGY SAC,SAN JUAN 220,CB00183INL,Retiro,UPC
1206,HUAURA POWER GROUP S.A.,CHICLAYO 220,CB00011HPG,Retiro,AGRICOLA CERRO PRIETO S.A.
1207,ENGIE,CHAVARRIA 220,CB00315ENG,Retiro,FERREYROS SOCIEDAD ANÓNIMA
1208,ENGIE,SAN JUAN 220,CB00316ENG,Retiro,FERREYROS SOCIEDAD ANÓNIMA
1209,ENGIE,CHAVARRIA 220,CB00314ENG,Retiro,FERREYCORP S.A.A.
1210,ENGIE,CHAVARRIA 220,CB00313ENG,Retiro,FARGOLINE SOCIEDAD ANONIMA - FARGOLINE S.A.
1211,ENEL GENERACION PERU S.A.A.,SAN JUAN 220,CB00328EPE,Retiro,CORPORACION MG SOCIEDAD ANONIMA CERRADA
1212,ENEL GENERACION PERU S.A.A.,INDUSTRIALES 220,CB00326EPE,Retiro,CORPORACION MG SOCIEDAD ANONIMA CERRADA
1213,INLAND ENERGY SAC,SAN JUAN 220,CB00186INL,Retiro,LUZ DEL SUR
1214,INLAND ENERGY SAC,ALTO PRADERAS 220kV,CB00185INL,Retiro,LUZ DEL SUR
1215,INLAND ENERGY SAC,SANTA ROSA 220,CB00190INL,Retiro,LUZ DEL SUR
1216,EGESUR,YAUPI138,CB00060EGS,Retiro,EDELSA S.A.
1217,ENGIE,JULIACA 138,CL00147ENG,Retiro,ELECTRO PUNO
1218,ENGIE,PUNO 138,CL00148ENG,Retiro,ELECTRO PUNO
1219,ENGIE,SAN GABAN 138,CL00149ENG,Retiro,ELECTRO PUNO
1220,EGASA,INDEPENDENCIA 220,CB00053EGA,Retiro,COELVISAC
1221,EMPRESA DE GENERACION HUALLAGA,CALLALLI 138,CL00068ODE,Retiro,ADINELSA ADN
1222,SAN GABAN,HUANCAVELICA 220,CB00060SGB,Retiro,COELVISAC
1223,ATRIA ENERGIA S.A.C.,PIURA OESTE 220,CB00103HSR,Retiro,CLEAN ENERGY DEL PERU S.R.L.
1224,ELECTROPERU,PLANICIE220,CL00152ELP,Retiro,LUZ DEL SUR
1225,TERMOSELVA,PLANICIE220,CL00151TER,Retiro,LUZ DEL SUR
1226,ORAZUL ENERGY PERÚ,PLANICIE220,CL00049OEP,Retiro,LUZ DEL SUR
1227,KALLPA GENERACION S.A.,PLANICIE220,CL00130KLL,Retiro,LUZ DEL SUR
1228,KALLPA GENERACION S.A.,PLANICIE220,CL00129KLL,Retiro,LUZ DEL SUR
1229,ENGIE,PLANICIE220,CL00150ENG,Retiro,LUZ DEL SUR
1230,SAN GABAN,PLANICIE220,CL00145SGB,Retiro,LUZ DEL SUR
1231,ENEL GENERACION PERU S.A.A.,PLANICIE220,CL00144EPE,Retiro,LUZ DEL SUR
1232,ENEL GENERACION PIURA S.A.,PLANICIE220,CL00144EPI,Retiro,LUZ DEL SUR
1233,EGASA,PLANICIE220,CL00144EGA,Retiro,LUZ DEL SUR
1234,CHINANGO S.A.C.,PLANICIE220,CL00144CHI,Retiro,LUZ DEL SUR
1235,EGESUR,PLANICIE220,CL00145EGS,Retiro,LUZ DEL SUR
1236,FENIX POWER PERÚ,PLANICIE220,CL00147FPP,Retiro,LUZ DEL SUR
1237,HIDROELECTRICA HUANCHOR S.A.C.,PLANICIE220,CL00144HHU,Retiro,LUZ DEL SUR
1238,SAN GABAN,AZANGARO 138,CB00061SGB,Retiro,MARIBEL DE ORO A SOCIEDAD ANÓNIMA CERRADA - MARIBE
1239,INLAND ENERGY SAC,PLANICIE220,CB00195INL,Retiro,LUZ DEL SUR
1240,ENGIE,SOCABAYA 138,CB00322ENG,Retiro,ALIMENTOS PROCESADOS SA
1241,SAN GABAN,MARCONA 220,CB00062SGB,Retiro,COELVISAC
1242,STATKRAFT S.A,SANTA ROSA 220,CB00162SKP,Retiro,TELEFONICA DEL PERU SAA
1243,STATKRAFT S.A,PIURA OESTE 220,CB00161SKP,Retiro,TELEFONICA DEL PERU SAA
1244,STATKRAFT S.A,SOCABAYA 138,CB00163SKP,Retiro,TELEFONICA DEL PERU SAA
1245,STATKRAFT S.A,CHICLAYO 220,CB00159SKP,Retiro,TELEFONICA DEL PERU SAA
1246,STATKRAFT S.A,CHIMBOTE1 220,CB00160SKP,Retiro,TELEFONICA DEL PERU SAA
1247,STATKRAFT S.A,TRUJILLO 220,CB00164SKP,Retiro,TELEFONICA DEL PERU SAA
1248,EGEMSA,SANTA ROSA 220,CB00149EGM,Retiro,LIMA GOLF CLUB
1249,INLAND ENERGY SAC,SAN JUAN 220,CB00197INL,Retiro,BANCO INTERAMERICANO DE FINANZAS
1250,INLAND ENERGY SAC,SANTA ROSA 220,CB00207INL,Retiro,REPRESENTACIONES DERCO INDUSTRIAL EIRL
1251,INLAND ENERGY SAC,SAN JUAN 220,CB00210INL,Retiro,UNIONPLAST S A
1252,INLAND ENERGY SAC,SAN JUAN 220,CB00211INL,Retiro,VIJOGAS S.A.C.
1253,INLAND ENERGY SAC,PLANICIE220,CB00212INL,Retiro,ARES PERU SAC
1254,INLAND ENERGY SAC,INDUSTRIALES 220,CB00215INL,Retiro,LUZ DEL SUR
1255,KALLPA GENERACION S.A.,SANTA ROSA 220,CB00126KLL,Retiro,HOMECENTERS PERUANOS
1256,TERMOCHILCA S.A.C.,TALARA 220,CB00071TCH,Retiro,UNNA ENERGIA S.A.
1257,TERMOCHILCA S.A.C.,SANTA ROSA 220,CB00075TCH,Retiro,MEGACENTRO LURÍN S.A.C.
1258,EGEMSA,HUACHO 220,CB00161EGM,Retiro,COELVISAC
1259,ENEL GENERACION PERU S.A.A.,MARCONA 220,CB00338EPE,Retiro,SHOUGANG HIERRO PERU
1260,EGEMSA,TRUJILLO 220,CB00179EGM,Retiro,SEABOARD OVERSEAS PERU S.A.
1261,FENIX POWER PERÚ,ICA 220,CB00152FPP,Retiro,GRUPO PATIO COMERCIAL S.A.C.
1262,ATRIA ENERGIA S.A.C.,MARCONA 220,CB00116HSR,Retiro,ANALYTICA MINERAL SERVICES
1263,EGEMSA,SAN JUAN 220,CB00182EGM,Retiro,SEABOARD OVERSEAS PERU S.A.
1264,ENEL GENERACION PERU S.A.A.,CAJAMARCA 220,CB00340EPE,Retiro,SHAHUINDO S.A.C.
1265,ENGIE,PUCALLPA 60,CB00331ENG,Retiro,ELECTRO UCAYALI
1266,ENGIE,SANTA ROSA 220,CB00332ENG,Retiro,FOSFORERA PERUANA S.A.
1267,ATRIA ENERGIA S.A.C.,CHICLAYO 220,CB00124HSR,Retiro,MOLINERA DEL CENTRO S.C.R.LTDA.
1268,ATRIA ENERGIA S.A.C.,TRUJILLO 220,CB00125HSR,Retiro,MOLINERA DEL CENTRO S.C.R.LTDA.
1269,EGEMSA,SAN JUAN 220,CB00187EGM,Retiro,ENERGIGAS S.A.C.
1270,EGEMSA,SAN JUAN 220,CB00189EGM,Retiro,ENERGIGAS S.A.C.
1271,EGEMSA,SAN JUAN 220,CB00188EGM,Retiro,ENERGIGAS S.A.C.
1272,STATKRAFT S.A,SANTA ROSA 220,CB00173SKP,Retiro,UNIVERSIDAD SAN IGNACIO DE LOYOLA S.A
1273,STATKRAFT S.A,CHAVARRIA 220,CB00172SKP,Retiro,UNIVERSIDAD SAN IGNACIO DE LOYOLA S.A
1274,TERMOCHILCA S.A.C.,PLANICIE220,CL00144TCH,Retiro,LUZ DEL SUR
1275,ATRIA ENERGIA S.A.C.,SOCABAYA 220,CB00134HSR,Retiro,CAMAL FRIGORIFICO DON GOYO S.A.C.
1276,ATRIA ENERGIA S.A.C.,SOCABAYA 220,CB00139HSR,Retiro,ULITEX SOLE PERU SOCIEDAD ANONIMA CERRADA - ULITEX
1277,ATRIA ENERGIA S.A.C.,SAN JUAN 220,CB00132HSR,Retiro,ALIMENTOS CIELO SOCIEDAD ANONIMA CERRADA - ALI CI
1278,ATRIA ENERGIA S.A.C.,SANTA ROSA 220,CB00133HSR,Retiro,ALIMENTOS CIELO SOCIEDAD ANONIMA CERRADA - ALI CI
1279,ATRIA ENERGIA S.A.C.,SAN JUAN 220,CB00137HSR,Retiro,MAPFRE PERU COMPAÑIA DE SEGUROS Y REASEGUROS S.A.
1280,ATRIA ENERGIA S.A.C.,OROYA NUEVA 50,CB00138HSR,Retiro,MINERA IRL
1281,KALLPA GENERACION S.A.,TINTAYA EXISTENTE 138,CB00127KLL,Retiro,COMPAÑIA MINERA ANTAPACCAY S.A.
1282,ORAZUL ENERGY PERÚ,POMACOCHA 220,CB00035OEP,Retiro,MINERA CHINALCO PERÚ S.A.
1283,CELEPSA,CHILCA REP 220,CB00142CLP,Retiro,OPP FILM
1284,EGASA,SOCABAYA 138,CB00055EGA,Retiro,INCALPACA TEXTILES PERUANOS DE EXPORT SA
1285,SAN GABAN,CHICLAYO 220,CB00064SGB,Retiro,COELVISAC
1286,STATKRAFT S.A,SANTA ROSA 220,CB00174SKP,Retiro,A.W. FABER CASTELL PERUANA S.A.
1287,ENEL GENERACION PIURA S.A.,CARAPONGO 220,CL00145EPI,Retiro,LUZ DEL SUR
1288,ENEL GENERACION PERU S.A.A.,CARAPONGO 220,CL00145EPE,Retiro,LUZ DEL SUR
1289,CHINANGO S.A.C.,CARAPONGO 220,CL00145CHI,Retiro,LUZ DEL SUR
1290,TERMOCHILCA S.A.C.,PIURA OESTE 220,CB00080TCH,Retiro,ELECTRONOROESTE S.A.
1291,TERMOCHILCA S.A.C.,ZORRITOS 220,CB00081TCH,Retiro,ELECTRONOROESTE S.A.
1292,ATRIA ENERGIA S.A.C.,ICA 220,CB00146HSR,Retiro,POMICA PERU SOCIEDAD ANONIMA CERRADA
1293,ATRIA ENERGIA S.A.C.,CHAVARRIA 220,CB00148HSR,Retiro,YOBEL SUPPLY CHAIN MANAGEMENT S.A.
1294,INLAND ENERGY SAC,CARAPONGO 220,CB00227INL,Retiro,SOLPACK SOCIEDAD ANONIMA CERRADA - SOLPACK S.A.C.
1295,EGEJUNIN,CHAVARRIA 220,CL00011EGJ,Retiro,ENEL DISTRIBUCION PERU
1296,EGEJUNIN,SANTA ROSA 220,CL00015EGJ,Retiro,ENEL DISTRIBUCION PERU
1297,EGEJUNIN,VENTANILLA 220,CL00016EGJ,Retiro,ENEL DISTRIBUCION PERU
1298,EGEJUNIN,ZAPALLAL 220,CL00017EGJ,Retiro,ENEL DISTRIBUCION PERU
1299,EGEJUNIN,CARABAYLLO 220,CL00010EGJ,Retiro,ENEL DISTRIBUCION PERU
1300,EGEJUNIN,PARAMONGA NUEVA 220,CL00014EGJ,Retiro,ENEL DISTRIBUCION PERU
1301,EGEJUNIN,HUACHO 220,CL00012EGJ,Retiro,ENEL DISTRIBUCION PERU
1302,EGEJUNIN,LOMERA 220,CL00013EGJ,Retiro,ENEL DISTRIBUCION PERU
1303,ENGIE,SANTA ROSA 220,CB00334ENG,Retiro,CLINICA SAN FELIPE S A
1304,INLAND ENERGY SAC,INDUSTRIALES 220,CB00220INL,Retiro,HOTELERA COSTA DEL PACIFICO
1305,INLAND ENERGY SAC,INDUSTRIALES 220,CB00222INL,Retiro,LA POSITIVA SEGUROS Y REASEGUROS
1306,INLAND ENERGY SAC,INDUSTRIALES 220,CB00228INL,Retiro,UPC
1307,KALLPA GENERACION S.A.,CARAPONGO 220,CL00132KLL,Retiro,LUZ DEL SUR
1308,KALLPA GENERACION S.A.,CARAPONGO 220,CL00133KLL,Retiro,LUZ DEL SUR
1309,ORAZUL ENERGY PERÚ,CARAPONGO 220,CL00050OEP,Retiro,LUZ DEL SUR
1310,TERMOSELVA,CARAPONGO 220,CL00152TER,Retiro,LUZ DEL SUR
1311,EGASA,CARAPONGO 220,CL00145EGA,Retiro,LUZ DEL SUR
1312,AGRO INDUSTRIAL PARAMONGA,PARAMONGA EXISTENTE 138,CB00001AIP,Retiro,AGRO INDUSTRIAL PARAMONGA
1313,ENGIE,CARAPONGO 220,CL00151ENG,Retiro,LUZ DEL SUR
1314,EGESUR,CARAPONGO 220,CL00146EGS,Retiro,LUZ DEL SUR
1315,ELECTROPERU,CARAPONGO 220,CL00153ELP,Retiro,LUZ DEL SUR
1316,TERMOCHILCA S.A.C.,CARAPONGO 220,CL00145TCH,Retiro,LUZ DEL SUR
1317,FENIX POWER PERÚ,CARAPONGO 220,CL00148FPP,Retiro,LUZ DEL SUR
1318,HIDROELECTRICA HUANCHOR S.A.C.,CARAPONGO 220,CL00145HHU,Retiro,LUZ DEL SUR
1319,SAN GABAN,CARAPONGO 220,CL00146SGB,Retiro,LUZ DEL SUR
1320,TERMOCHILCA S.A.C.,INDEPENDENCIA 220,CB00082TCH,Retiro,COELVISAC
