,fecha,Fenix,Atria,Engie,Kallpa
0,01/02/2023 00:15,0,40.8,10.007440476190476,0
1,01/02/2023 00:30,0,40.8,10.007440476190476,0
2,01/02/2023 00:45,0,40.8,10.007440476190476,0
3,01/02/2023 01:00,0,40.8,10.007440476190476,0
4,01/02/2023 01:15,0,0.0,10.007440476190476,0
5,01/02/2023 01:30,0,0.0,10.007440476190476,0
6,01/02/2023 01:45,0,0.0,10.007440476190476,0
7,01/02/2023 02:00,0,0.0,10.007440476190476,0
8,01/02/2023 02:15,0,0.0,10.007440476190476,0
9,01/02/2023 02:30,0,0.0,10.007440476190476,0
10,01/02/2023 02:45,0,0.0,10.007440476190476,0
11,01/02/2023 03:00,0,0.0,10.007440476190476,0
12,01/02/2023 03:15,0,0.0,10.007440476190476,0
13,01/02/2023 03:30,0,0.0,10.007440476190476,0
14,01/02/2023 03:45,0,0.0,10.007440476190476,0
15,01/02/2023 04:00,0,0.0,10.007440476190476,0
16,01/02/2023 04:15,0,40.8,10.007440476190476,0
17,01/02/2023 04:30,0,40.8,10.007440476190476,0
18,01/02/2023 04:45,0,40.8,10.007440476190476,0
19,01/02/2023 05:00,0,40.8,10.007440476190476,0
20,01/02/2023 05:15,0,40.8,10.007440476190476,0
21,01/02/2023 05:30,0,40.8,10.007440476190476,0
22,01/02/2023 05:45,0,40.8,10.007440476190476,0
23,01/02/2023 06:00,0,40.8,10.007440476190476,0
24,01/02/2023 06:15,0,40.8,10.007440476190476,0
25,01/02/2023 06:30,0,40.8,10.007440476190476,0
26,01/02/2023 06:45,0,40.8,10.007440476190476,0
27,01/02/2023 07:00,0,40.8,10.007440476190476,0
28,01/02/2023 07:15,0,40.8,10.007440476190476,0
29,01/02/2023 07:30,0,40.8,10.007440476190476,0
30,01/02/2023 07:45,0,40.8,10.007440476190476,0
31,01/02/2023 08:00,0,40.8,10.007440476190476,0
32,01/02/2023 08:15,0,40.8,10.007440476190476,0
33,01/02/2023 08:30,0,40.8,10.007440476190476,0
34,01/02/2023 08:45,0,40.8,10.007440476190476,0
35,01/02/2023 09:00,0,40.8,10.007440476190476,0
36,01/02/2023 09:15,0,40.8,10.007440476190476,0
37,01/02/2023 09:30,0,40.8,10.007440476190476,0
38,01/02/2023 09:45,0,40.8,10.007440476190476,0
39,01/02/2023 10:00,0,40.8,10.007440476190476,0
40,01/02/2023 10:15,0,40.8,10.007440476190476,0
41,01/02/2023 10:30,0,40.8,10.007440476190476,0
42,01/02/2023 10:45,0,40.8,10.007440476190476,0
43,01/02/2023 11:00,0,40.8,10.007440476190476,0
44,01/02/2023 11:15,0,40.8,10.007440476190476,0
45,01/02/2023 11:30,0,40.8,10.007440476190476,0
46,01/02/2023 11:45,0,40.8,10.007440476190476,0
47,01/02/2023 12:00,0,40.8,10.007440476190476,0
48,01/02/2023 12:15,0,40.8,10.007440476190476,0
49,01/02/2023 12:30,0,40.8,10.007440476190476,0
50,01/02/2023 12:45,0,40.8,10.007440476190476,0
51,01/02/2023 13:00,0,40.8,10.007440476190476,0
52,01/02/2023 13:15,0,40.8,10.007440476190476,0
53,01/02/2023 13:30,0,40.8,10.007440476190476,0
54,01/02/2023 13:45,0,40.8,10.007440476190476,0
55,01/02/2023 14:00,0,40.8,10.007440476190476,0
56,01/02/2023 14:15,0,40.8,10.007440476190476,0
57,01/02/2023 14:30,0,40.8,10.007440476190476,0
58,01/02/2023 14:45,0,40.8,10.007440476190476,0
59,01/02/2023 15:00,0,40.8,10.007440476190476,0
60,01/02/2023 15:15,0,40.8,10.007440476190476,0
61,01/02/2023 15:30,0,40.8,10.007440476190476,0
62,01/02/2023 15:45,0,40.8,10.007440476190476,0
63,01/02/2023 16:00,0,40.8,10.007440476190476,0
64,01/02/2023 16:15,0,40.8,10.007440476190476,0
65,01/02/2023 16:30,0,40.8,10.007440476190476,0
66,01/02/2023 16:45,0,40.8,10.007440476190476,0
67,01/02/2023 17:00,0,40.8,10.007440476190476,0
68,01/02/2023 17:15,0,40.8,10.007440476190476,0
69,01/02/2023 17:30,0,40.8,10.007440476190476,0
70,01/02/2023 17:45,0,40.8,10.007440476190476,0
71,01/02/2023 18:00,0,40.8,10.007440476190476,0
72,01/02/2023 18:15,0,40.8,10.007440476190476,0
73,01/02/2023 18:30,0,40.8,10.007440476190476,0
74,01/02/2023 18:45,0,40.8,10.007440476190476,0
75,01/02/2023 19:00,0,40.8,10.007440476190476,0
76,01/02/2023 19:15,0,40.8,10.007440476190476,0
77,01/02/2023 19:30,0,40.8,10.007440476190476,0
78,01/02/2023 19:45,0,40.8,10.007440476190476,0
79,01/02/2023 20:00,0,40.8,10.007440476190476,0
80,01/02/2023 20:15,0,40.8,10.007440476190476,0
81,01/02/2023 20:30,0,40.8,10.007440476190476,0
82,01/02/2023 20:45,0,40.8,10.007440476190476,0
83,01/02/2023 21:00,0,40.8,10.007440476190476,0
84,01/02/2023 21:15,0,40.8,10.007440476190476,0
85,01/02/2023 21:30,0,40.8,10.007440476190476,0
86,01/02/2023 21:45,0,40.8,10.007440476190476,0
87,01/02/2023 22:00,0,40.8,10.007440476190476,0
88,01/02/2023 22:15,0,40.8,10.007440476190476,0
89,01/02/2023 22:30,0,40.8,10.007440476190476,0
90,01/02/2023 22:45,0,40.8,10.007440476190476,0
91,01/02/2023 23:00,0,40.8,10.007440476190476,0
92,01/02/2023 23:15,0,40.8,10.007440476190476,0
93,01/02/2023 23:30,0,40.8,10.007440476190476,0
94,01/02/2023 23:45,0,40.8,10.007440476190476,0
95,02/02/2023 00:00,0,40.8,10.007440476190476,0
96,02/02/2023 00:15,0,40.8,10.007440476190476,0
97,02/02/2023 00:30,0,40.8,10.007440476190476,0
98,02/02/2023 00:45,0,40.8,10.007440476190476,0
99,02/02/2023 01:00,0,40.8,10.007440476190476,0
100,02/02/2023 01:15,0,40.8,10.007440476190476,0
101,02/02/2023 01:30,0,40.8,10.007440476190476,0
102,02/02/2023 01:45,0,40.8,10.007440476190476,0
103,02/02/2023 02:00,0,40.8,10.007440476190476,0
104,02/02/2023 02:15,0,40.8,10.007440476190476,0
105,02/02/2023 02:30,0,40.8,10.007440476190476,0
106,02/02/2023 02:45,0,40.8,10.007440476190476,0
