Unnamed: 0,EG00001CLR,CL00005CLR,CL00009CLR,CL00004CLR,CL00001CLR,CL00008CLR,CL00007CLR,CL00006CLR,CL00003CLR,CL00002CLR,CL00017CLR,CL00018CLR,CL00015CLR,CL00014CLR,CL00010CLR,CL00011CLR,CL00016CLR,CL00013CLR,CL00012CLR,CL00019CLR
VERSION DE DECLARACION,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh
01/07/2023 00:15,3.42732837,0.022186711158632955,0.13494888251571627,0.050686775213902975,0.3738450808780762,0.24992450555706208,0.26204945068355184,0.004022094212862287,0.038927805829732404,0.44135413363664877,0.12072406511011402,0.06204601857731384,0.0542968510803603,0.018052340203598086,0.006868090899938018,0.0011635491823154672,0.022736555246282136,0,0.006408172361983174,0.00015612217685457777
01/07/2023 00:30,3.42761816,0.02071126693404774,0.1313693911717445,0.0524608179576696,0.3670916277098547,0.24327916170788239,0.26045994918911747,0.0038045642759030507,0.03809287064351783,0.42593385501802866,0.11667337618507408,0.059074857875724925,0.05394455021321361,0.018379454052380884,0.0064808709175062556,0.0006982433801205165,0.021702822087212827,0,0.006155747665005007,0.0001566286651072502
01/07/2023 00:45,3.41932739,0.01873906051138331,0.12549796102993116,0.052537319232850384,0.3569500526758172,0.23329132420616205,0.25203092402412647,0.004241436421802229,0.03750959785330995,0.36927064678033167,0.11396578802544975,0.056002466281437686,0.05309720149043635,0.01854164269484729,0.00620937566115708,0.000786967521387237,0.020320569535696324,0,0.006069296082069401,0.00015406022681515832
01/07/2023 01:00,3.41990454,0.01845482479942405,0.12169582894649246,0.04766233366913707,0.34448030496487897,0.2310589849985528,0.24885622206300603,0.004358320790818613,0.03636259999115672,0.3720830364076924,0.11361254332112257,0.05457609156243155,0.049899055572640245,0.01815219584336096,0.005789027489443925,0.0006330691708772973,0.019044375948514006,0,0.005870240268692351,0.00015268347000677184
01/07/2023 01:15,3.4107133800000002,0.018146962820593127,0.11844206209545453,0.04638004700287158,0.33985630866000144,0.22665149319562763,0.23968594342387875,0.0043014625802541276,0.03507719246698989,0.35044912255991484,0.11012251984048547,0.05510110024557278,0.04792542634316156,0.017634351316391874,0.005312360420899748,0.0004971206822036458,0.01813968148030792,0,0.0057819211851977675,0.00015174986374936347
01/07/2023 01:30,3.418104,0.017760132076039537,0.11391197433727299,0.04479185975835335,0.3309198737166414,0.22093619211383728,0.2349182806429478,0.003965694574152382,0.0348081406160224,0.3247595887372166,0.10692040740729661,0.05520108082028781,0.046702841705462295,0.017179029075747025,0.0049719134497402204,0.00078237005100629,0.01693653482128461,0,0.005698984321709834,0.00015056404968990074
01/07/2023 01:45,3.40734058,0.017415143890579,0.11020835216563304,0.043351460424889104,0.32348021770213603,0.21739933863097372,0.23245472914173013,0.0038400952746599783,0.03388936859151761,0.3097378952692485,0.1037070062804056,0.05425748389888717,0.04704955225493613,0.017050988022343207,0.004692143512292401,0.0008195614699418546,0.015799849282457323,0,0.005612831339230676,0.00015115251424127702
01/07/2023 02:00,3.40925098,0.01709070202338698,0.10847208422560528,0.043266020043600466,0.3208668311784786,0.21386707120636558,0.22772765790318322,0.004112946184569498,0.03316258610809019,0.30728119433533646,0.10165167111341687,0.054113864253225216,0.04621633899096009,0.016946665547757464,0.004341524683498937,0.0004849176776805048,0.014845050165142355,0,0.005515192826933748,0.00015253679964076958
01/07/2023 02:15,3.4060864299999998,0.01741527363849215,0.10618014817254144,0.04157292274820281,0.3124369188280704,0.2091979777893628,0.22464603231813923,0.003409434388878542,0.032658925373665215,0.2874996488564359,0.09898641325368615,0.05245358713803567,0.0474305400598568,0.01697276033307293,0.004203855542998008,0.0002272000186628239,0.01446161475648732,0,0.005434656262932177,0.00014912227877289356
