Unnamed: 0,EG00001CLR,CL00009CLR,CL00004CLR,CL00001CLR,CL00008CLR,CL00007CLR,CL00006CLR,CL00003CLR,CL00002CLR,CL00017CLR,CL00018CLR,CL00015CLR,CL00014CLR,CL00010CLR,CL00011CLR,CL00016CLR,CL00013CLR,CL00012CLR,CL00019CLR,CL00005CLR
VERSION DE DECLARACION,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh
01/03/2024 00:15,-0.01110135,0.1913978393918772,0.07489289134852907,0.4714089157851162,0.3335014483307007,0.23164090979263602,0.02106268449607214,0.030075033637616138,0.5029806179251928,0.18460392409516652,0.10431022259619417,0.048665975829749006,0.022540445534331426,0.008838815139289564,0.005282426675851549,0.03961250233227462,0.02182394124308075,0.009743031596867848,0.00018954361454961375,0.02863017144618911
01/03/2024 00:30,-0.01123672,0.1848950810489378,0.07345958144668474,0.45742636102458817,0.32380443872471026,0.22295953558458356,0.020776735259334406,0.028970388518532494,0.47807161589508773,0.1784362772794678,0.10133422393037521,0.04656598354913503,0.02151552532740876,0.008224638322616093,0.004749623569779344,0.03772838749935589,0.02146200913515992,0.009479593629299515,0.00018664050204077274,0.027075881989154064
01/03/2024 00:45,-0.01139976,0.18087489109370872,0.07236672652293555,0.4459514941232251,0.31261984334801785,0.21709241361441908,0.02045178621836994,0.028296018661579443,0.44250437028410594,0.17271595517460528,0.09885430803927855,0.04654597823423652,0.02164453685687116,0.007734837482498909,0.005037152818993524,0.03632349054688669,0.01964533879033051,0.009239458283436135,0.00018641264549305587,0.0262605895635531
01/03/2024 01:00,-0.01105744,0.1752390514874789,0.07117621400907492,0.43474004211353195,0.30336014575978615,0.20836006603558332,0.020021654603402644,0.02758311018099741,0.42390937866406625,0.16806637092798796,0.0963976109583525,0.04492483188602643,0.020738906833577563,0.007108965126209183,0.0047855163258600664,0.034909045921649756,0.0192618117835639,0.007904018352367486,0.0001825012316640946,0.025636752217246234
01/03/2024 01:15,-0.01110801,0.17149475793215416,0.06938480821444643,0.42521468379681526,0.2963693526097385,0.20072742150477116,0.019709209710935968,0.026208172650999693,0.4115376633433569,0.16376980582362546,0.09464137576613707,0.04367771277914416,0.021267861873177786,0.006640958097946937,0.00434482103906524,0.03349576944157105,0.019341327360933566,0.007384496059516237,0.00018190519109039579,0.025713369397768995
01/03/2024 01:30,-0.01162223,0.1674210216596573,0.06746884001621192,0.4177923083806462,0.28960934201531463,0.19413332577553014,0.019605543820081405,0.025214709631581945,0.4014627317630422,0.15990422627683665,0.09292519410662273,0.043315699899296796,0.020362909212243145,0.005710719499240421,0.00456395690323545,0.0325530857689068,0.018877945399860725,0.007282262243349927,0.00018128677070335293,0.025618745085218667
01/03/2024 01:45,-0.011531940000000001,0.16437987708958934,0.06653759346095993,0.4122023510770302,0.2843964074593988,0.18825501792689248,0.019462409127193873,0.024552324216298056,0.38493487736267357,0.15656407774037298,0.09133620638542432,0.0420040284372646,0.021569334105592645,0.0051887140425954685,0.0041020400510360586,0.03144848910204586,0.018911472040380274,0.00714661492040768,0.00018165772537754313,0.025394155145401155
01/03/2024 02:00,-0.01147883,0.1612990293013262,0.06715516609618614,0.40592037544944387,0.27894951333053714,0.1837921625543079,0.01887161546875898,0.024972972271009437,0.3633522001757277,0.15418934216031846,0.08972268471961159,0.04124468969275556,0.020953723688787618,0.00468019615197206,0.004090810065322388,0.030181264661108508,0.018926334600656645,0.007061063273883739,0.00018207254214449472,0.024327734524731595
01/03/2024 02:15,-0.01165973,0.15936670835687866,0.06483566152677887,0.3955234775006968,0.2769659701721177,0.1811348708610767,0.01892251355720395,0.023595067107887505,0.36445811405350337,0.1513110924060633,0.08894190388755598,0.040173599705277334,0.020582991458218885,0.004510337400407689,0.0040427943658486445,0.029326079144927478,0.01885142581638443,0.006930729256169437,0.00018158566901252187,0.024871235542811773
01/03/2024 02:30,-0.01162886,0.15634195502437978,0.06652399256146814,0.3925228319011279,0.27278057500102404,0.17465991248920137,0.01883458375233999,0.022947974745310008,0.3511556520102988,0.14875698057984946,0.08778227499624915,0.039115361149625334,0.020264617230978922,0.004148504208708691,0.004065661503366132,0.02825703879799726,0.01907516958496932,0.006878781490243195,0.0001806368976056645,0.024687463931095437
01/03/2024 02:45,-0.01124966,0.1541132728602691,0.06529236594036665,0.38792500823170123,0.26975294264520083,0.17319869153963047,0.018753451480571847,0.022476803561006967,0.3338198312969065,0.14693722797739006,0.08637113793488058,0.03857326289700974,0.02035753846381844,0.0038327644327442742,0.004255382507617799,0.02781076066115545,0.01945178417851463,0.0067901699944947075,0.00018061722990570745,0.025083155987788402
01/03/2024 03:00,-0.01176428,0.15393114886195866,0.06550893448020707,0.38532973136514176,0.2684134408237223,0.17046086061238863,0.01827614620227196,0.02283275722812031,0.33256592670246776,0.1455455287265796,0.08622244149117536,0.038093636285835314,0.020323377540566203,0.0039551347508417125,0.003887922843087022,0.027127690506617598,0.019189962531946086,0.006741658042927361,0.0001805712410477721,0.024394995153978923
01/03/2024 03:15,-0.01182162,0.15213215231439609,0.06456380624054121,0.38410140838530676,0.2664993850072312,0.16700454091355715,0.018418060552687254,0.022546177976975855,0.3238555491199429,0.14429458243560553,0.0859283536148492,0.03777419219433877,0.020344687162353617,0.0037831774972487894,0.003726446958439348,0.026986126029431158,0.017903075619150586,0.006750391850445582,0.00018204485517401946,0.02472052756289198
01/03/2024 03:30,-0.01141912,0.15189794210047988,0.06558812244829022,0.3841616992047331,0.2658868274746341,0.1650282523581865,0.018359216025737674,0.02243870877684087,0.3334327920061611,0.1437388996810224,0.08639490196670148,0.0370003004958212,0.019770641876279752,0.003529979784881702,0.004129036587728996,0.02681273062151531,0.018217698563347554,0.0068607661321529135,0.0001814991935698535,0.02463403795493294
01/03/2024 03:45,-0.01187758,0.14993006663127592,0.0661736684032013,0.38053642199229776,0.2636883625675406,0.1631424725895271,0.018382958402542903,0.022286114061651256,0.3136194061252831,0.14293409001304935,0.08620909904320116,0.03648752826996694,0.019808868311124803,0.0037643718343467903,0.003641785883763104,0.0265901634876597,0.018880819669630736,0.0068657254027959,0.0001840010693902847,0.024369224317165015
01/03/2024 04:00,-0.01191771,0.1476363407449488,0.06488023250134428,0.3792342782571596,0.26201822154780124,0.16240018075178406,0.01857664765521714,0.022153939848096257,0.3078633504562283,0.14243358089986585,0.08633049549625449,0.03649828858840276,0.019507958516564384,0.0037437461495004516,0.003882811454269863,0.026398605095596713,0.01899086096832406,0.006861563031662505,0.00018702632455957336,0.02453454015513489
01/03/2024 04:15,-0.011518039999999998,0.14844949264366789,0.0666674266879758,0.3808213270016645,0.26209072385054094,0.16140857995835725,0.018861898277592243,0.022020326016565384,0.3130588212054866,0.14256457446237222,0.08626007961241565,0.0367940449274302,0.01983470347313956,0.003971605141225237,0.003921177914430281,0.02662915228637471,0.01878799796797665,0.006954759480853164,0.00018542709470681452,0.024921769571713718
01/03/2024 04:30,-0.0116914,0.14839612227012894,0.0661889732600876,0.3802976656299219,0.26253118499631617,0.1610532774207587,0.01867562543356369,0.022365357308087593,0.32030857367915594,0.1430840054235787,0.08652675612002034,0.03664014634536213,0.019261235935263306,0.004091194711463501,0.0040261989445442405,0.026706224489684533,0.018950045453104615,0.007022673288066206,0.0001880549959975063,0.02504675150434142
01/03/2024 04:45,-0.01165464,0.14940700091013986,0.06573816854187653,0.3819616195026483,0.2645991583568087,0.16314231210369587,0.018688000211040286,0.02236371575533661,0.3115071490823519,0.14372590465335833,0.08640331538613451,0.03703141636546404,0.019651019081778385,0.0039018593806512316,0.004436844629337617,0.02751614938141149,0.019045507938185942,0.007106188762912041,0.00018762665768683423,0.025068587733237363
01/03/2024 05:00,-0.011394389999999999,0.15099633276164282,0.06575195022775941,0.3836007500342403,0.2680573474420644,0.16560228377784306,0.018379598172079938,0.02359885482772973,0.3259335574705436,0.14474702597862185,0.08744440119071334,0.03721714035372637,0.01935830767017196,0.004547164187001215,0.004237715947741063,0.027428534282837713,0.019788887114116725,0.007150202488916258,0.00018996557256476402,0.02454967792525626
01/03/2024 05:15,-0.01112317,0.15238506954356804,0.06604508906467878,0.38407969192906105,0.27224469064175905,0.17123415936025035,0.018604491145849406,0.02365809320902216,0.31979319700424713,0.14868945866811797,0.08918338978719123,0.03760266288695149,0.01885124213809926,0.004973156326388263,0.0042519747010246675,0.027527131660276264,0.02050757960076619,0.007224321489243614,0.00018864711473817795,0.02531614564443365
01/03/2024 05:30,-0.01122378,0.15612900452473144,0.06615772355045609,0.38673611285807713,0.2768905129331793,0.17896671491801067,0.018873492676364508,0.022846098841501516,0.3397736529711805,0.15186865955307788,0.08974949620870057,0.039225598302443494,0.018988998259141833,0.004969586554995745,0.004488629067269256,0.028624140621502744,0.019861545593476557,0.006990191031880119,0.00018733681276335984,0.02700003493364114
01/03/2024 05:45,-0.01126769,0.15807594394085167,0.06549016974138068,0.3893285095864145,0.282612164878132,0.1844966617712034,0.02051254297038581,0.019509950149748115,0.3567221928093365,0.15495216977236453,0.0911296990001793,0.039598070149331394,0.02028536230915484,0.00538576149142657,0.004524518138313506,0.02899882486892628,0.02067068492003677,0.007016494219343807,0.00018859616993203917,0.029774512435601398
01/03/2024 06:00,-0.01183827,0.15909656286029164,0.06475900567366556,0.3958276186544977,0.28054851591455965,0.18647534825631107,0.020914895476240078,0.02014763465072014,0.37242875316255847,0.15883519078661246,0.09357897540411939,0.04048939469506292,0.0190844485648887,0.005441178026963216,0.004204608065315195,0.02985496044990489,0.020844174733691698,0.006870432595088166,0.00018545045010051354,0.030348952725047125
01/03/2024 06:15,-0.01177918,0.14665144158382992,0.05917673680962636,0.3825839876422765,0.2674248332005347,0.1820521286935117,0.019751077371239125,0.01968678606455693,0.3479063689143,0.15869644450033832,0.09327771811101908,0.04012311052805957,0.019433284860665822,0.00401696681277728,0.003992351746732021,0.026953394913137363,0.020528635132075874,0.006904747200971687,0.00015921438224082333,0.029056602651314996
01/03/2024 06:30,-0.01153709,0.14652631606180588,0.05965537979676536,0.3821371821863713,0.26995026994660015,0.18781059314942394,0.019689543568468245,0.020726698134334764,0.3583455213797597,0.16002288225335118,0.09325886588970535,0.04046537161860068,0.019204309493462513,0.0040958296892889805,0.00341665805841877,0.025121173008988057,0.01958593910686187,0.006929534621459841,0.00013003672498309042,0.029143133049988248
01/03/2024 06:45,-0.01058375,0.15028209094564413,0.06098206842378406,0.3893713237345144,0.27394936332853637,0.19449578997394024,0.020022134604858594,0.02169407626353275,0.3786763260627641,0.16630207944656303,0.09557272249189945,0.04297164074301172,0.019306212870468246,0.004812912239937688,0.0035867941321810833,0.02616751438045612,0.02042410126323778,0.007176675863986749,0.00012643327260479612,0.029604761369390616
01/03/2024 07:00,-0.0105604,0.15574571847005303,0.06163382943630455,0.3993804920415794,0.2840643358800771,0.20170273162508046,0.02013258063494415,0.023413504485902834,0.42080562913592023,0.17374761856114593,0.09804682964833408,0.045280745736427645,0.019598640681341973,0.004635335126892107,0.004047725393720298,0.027210941007850962,0.02173158889037888,0.00749014649860461,0.00012368273110767563,0.03060833806332391
01/03/2024 07:15,-0.01018003,0.1593226964058245,0.06335053552780386,0.41166454123171015,0.2903318735747114,0.21308587324945905,0.02045644990124952,0.02457852802554586,0.40214903349538755,0.18438284718851816,0.10377845637065422,0.049302312971693206,0.020363676773068714,0.004910202906134409,0.004456152112691588,0.027820779759448872,0.0231402256957656,0.007921038809282636,0.00012239042859040747,0.03221227249351052
01/03/2024 07:30,-0.01040879,0.16651334961481964,0.0675942401693291,0.42785527663156303,0.3006653337872995,0.2265668790424786,0.020487670915491415,0.02755510693266248,0.43776847969923793,0.19483342064461515,0.10747088751388473,0.054423642785426295,0.02156949304970789,0.00541173575362237,0.004878200981218748,0.02907941648911169,0.024859698289232814,0.009345365756330465,0.0001241918669833499,0.03213591238072939
01/03/2024 07:45,-0.00950045,0.17431597127144222,0.07064262220919962,0.44775689411461883,0.308395173391266,0.23110020616482319,0.019408242451588415,0.02944533206786729,0.4573626121484113,0.20237845054408324,0.11047656135656624,0.058912994365702034,0.021669024944471187,0.005802103977454933,0.005476332691374118,0.03028503940260265,0.025456474948579146,0.009891112472922799,0.00012000820770051864,0.0331137074788896
01/03/2024 08:00,-0.00942951,0.18017418592312265,0.07097741365144074,0.4581595583981214,0.31657160944960855,0.2434348945521952,0.019312992590245173,0.03129051307627634,0.47923733933297036,0.21067771492292778,0.11310644362873704,0.06283010419331114,0.02293816511711705,0.006755634129375441,0.005692593079134633,0.03140193254133863,0.02682884254937096,0.01033159021057061,0.00011907924057486804,0.034004884992120545
01/03/2024 08:15,-0.00979469,0.18882894639693365,0.07485537018561511,0.4834133358194721,0.3313874575787924,0.25308894879848925,0.01997243402299702,0.032244977891059824,0.5174179008693831,0.22140002541559667,0.11696838959502856,0.06814358750923945,0.023095245637929706,0.007443770885374522,0.005657695085236878,0.0336447149406273,0.02844243656697814,0.010728147079209133,0.00011433059344103805,0.03464244943183014
01/03/2024 08:30,-0.010358599999999999,0.20083967326454566,0.07487753883539668,0.5008107287717064,0.34515257576338854,0.2674070508325575,0.01962764915626149,0.0341078653126484,0.5093376659177311,0.2307834117504674,0.1216993438456478,0.0720487045894758,0.025634677000341704,0.00866863293476859,0.005978853791154244,0.0356959621811672,0.02941131861347891,0.011126332288228822,0.00011800982890130975,0.03464576725306212
01/03/2024 08:45,-0.01084109,0.20700227521107745,0.07781047905159211,0.5072491807059157,0.35417370868060205,0.28493661169534884,0.021338953796394756,0.0346306333873982,0.5238239946394662,0.2361807778111498,0.13063656359298056,0.07404128316549298,0.024371345581581685,0.009510062004893226,0.005824291762185839,0.03607337903564033,0.028712886684637524,0.011403366216872523,0.00012189845317317792,0.03448303101200232
01/03/2024 09:00,-0.01059473,0.2121484569336568,0.0788199373317091,0.5090406563366168,0.3642076449014997,0.2990083508354054,0.022017220709770583,0.035105557790230446,0.564710481788357,0.24335856137728576,0.1341271070746392,0.07648521416685503,0.025722475905184075,0.010072640969775492,0.005640776232265369,0.03721010371034751,0.029396261141711844,0.011800643852821861,0.00011509230707062521,0.03571098363437405
01/03/2024 09:15,-0.00955667,0.21584060889814105,0.08183315009841109,0.5105351718726058,0.371908865668473,0.3136490299753992,0.023600833278074006,0.03432576096177802,0.6151226286446091,0.25116171801677234,0.13580568897967185,0.08047811349409184,0.02649953767977217,0.01033183442251928,0.005750313088548771,0.039024974083099934,0.030272060308246508,0.012125921793521606,0.0001175085562032969,0.03735379177981963
01/03/2024 09:30,-0.00926741,0.21724800303024183,0.08546319236674205,0.5238913458031024,0.37545029165047833,0.3201495696598993,0.02395358407419438,0.0348454286900408,0.608855674388687,0.25642435135562125,0.13912781860974088,0.08238886374923662,0.027050327577113065,0.01061074362343074,0.0055448934338586985,0.039804289958296386,0.031398328207655424,0.01235272267577069,0.00011216334168237637,0.0381245767540893
