Unnamed: 0,EG00062CLP,CB00024CLP,CB00067CLP,CB00027CLP,CB00041CLP,CB00042CLP,CB00049CLP,CB00044CLP,CB00066CLP,CB00011CLP,CB00141CLP,CL00104CLP,CL00107CLP,CL00108CLP,CL00106CLP,CL00105CLP,CL00111CLP,CL00110CLP,CL00112CLP,CB00142CLP,CB00145CLP,CB00147CLP,CB00150CLP,CB00151CLP,CL00114CLP,CB00153CLP,CB00152CLP,CB00154CLP,CB00155CLP,CB00159CLP,CB00160CLP,CB00157CLP,CB00158CLP,CB00156CLP,CB00161CLP,CB00162CLP,CB00165CLP,CB00163CLP,CB00166CLP,CB00167CLP,CB00168CLP,CB00170CLP,CB00171CLP,CB00172CLP,CB00173CLP,CB00174CLP,CL00119CLP,CL00123CLP,CL00118CLP,CL00115CLP,CL00122CLP,CL00121CLP,CL00120CLP,CL00117CLP,CL00116CLP,CL00131CLP,CL00132CLP,CL00129CLP,CL00128CLP,CL00124CLP,CL00125CLP,CL00130CLP,CL00127CLP,CL00126CLP,CB00175CLP,CL00133CLP,CB00176CLP,CB00178CLP,CB00179CLP,CB00177CLP,CB00180CLP,CB00181CLP,CB00183CLP,CB00182CLP,CB00184CLP,CB00185CLP,CB00186CLP,CB00187CLP,CB00188CLP,CB00196CLP,CB00190CLP,CB00191CLP,CB00192CLP,CB00194CLP,CB00193CLP,CB00195CLP,CB00189CLP,CB00197CLP,CB00198CLP,CB00199CLP,CB00200CLP,CB00210CLP,CB00205CLP,CB00203CLP,CB00213CLP,CB00209CLP,CB00212CLP,CB00202CLP,CB00204CLP,CB00214CLP,CB00207CLP,CB00208CLP,CB00201CLP,CB00211CLP,CB00206CLP,CB00217CLP,CB00216CLP,CB00218CLP,CB00219CLP,CB00215CLP,CB00220CLP
VERSION DE DECLARACION,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh
06/11/2023 05:15,-0.1769841093,0,0,4.3023449216,8.4979529731,5.1835469908,2.4752108926,0.1575683132,2.3296727202,0.4184582924,2.4745059147,0.0752412055,0.0595329768,0.0592402644,0.0010663408,0.0083710387,0.0153987107,0.0620342374,0.0257842432,0.4900720048,0,0,0.008897,0.00215334,0.0063439322,0.0552197732,0.0197676,0.009544388,2.1604109353,2.1741922897,0,2.499506579,0,0,0.3031279671,0.2052453863,0.2785555016,0.0421106097,0.0156360975,0.1557466175,0.17474118,0,0.13121025,0.3733412455,0.3210208654,0.8308542528,0.0084856918,0.0344891996,0.0205974324,0.0829774671,0.0792402277,0.079631762,0.0014263456,0.011197165,0.100643208,0.033035059,0.0207578414,0.0119128787,0.0056464464,0.0017643934,0.0001101852,0.0074648442,0.0015930034,0.0020465878,0.3144758984,5.31066e-05,0,0,0,0,0,0.072304566,0.0276071283,0.00124032,0,0.021971285,0.0884212302,0,0,0,0,0,0,0,0,0,0,0,0.0050545,0.3062561213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0594443189,0,12.6024970622,0.181208311,0.0039591535,0
06/11/2023 05:30,-0.1754664968,0,0,4.2800570312,8.5737032269,5.3615969645,2.4865504338,0.1564295146,2.3268506252,0.3916971041,2.4813680355,0.0804708545,0.061910505,0.0605587291,0.0010741958,0.0086299654,0.0150475163,0.0635152658,0.0264349502,0.4930679458,0,0,0.0095325,0.00215334,0.0065381144,0.0504190238,0.018465264,0.0091908921,2.2230009452,2.1837604122,0,2.5970227141,0,0,0.3439223159,0.2190250111,0.2719470125,0.0413622031,0.0144627525,0.1516625284,0.17649065,0,0.130644245,0.3656098364,0.3054675289,0.9246785104,0.0087454315,0.0353595902,0.0201276722,0.084958502,0.081003816,0.0828119618,0.0014368525,0.0115435072,0.1076384262,0.0346266771,0.0212225797,0.0123202844,0.005589485,0.0019571907,0.000287207,0.0079108798,0.001733844,0.0020724076,0.3116681524,5.28096e-05,0,0,0,0,0,0.0722891295,0.0276071283,0.00062016,0,0.022074195,0.086146315,0,0,0,0,0,0,0,0,0,0,0,0.00515559,0.315154643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.058510023,0,12.6252984654,0.1809870896,0.0031107635,0
06/11/2023 05:45,-0.1749426167,0,0,4.295191016,8.3218189066,5.1962384537,2.3580090764,0.1626411432,2.3596118421,0.3255460318,2.418909151,0.0787330496,0.0621461424,0.0588150306,0.0008908521,0.0087220294,0.0148967855,0.0651801818,0.0248218668,0.4736868974,0,0,0.0092783,0.00215334,0.0065658084,0.0511015131,0.018744336,0.0056559336,2.190370318,2.1723725519,0,2.693960988,0,0,0.3480503477,0.2133003478,0.2728691272,0.0407044752,0.0200744025,0.1509817739,0.17504991,0,0.131467525,0.3718068704,0.3103010273,0.8277340682,0.0087824751,0.0332019175,0.0199260535,0.0871855062,0.0786714317,0.0831271521,0.0011916105,0.0116666527,0.1053139252,0.0366003238,0.0221204039,0.0125352696,0.0056240688,0.0021067101,0.0002355637,0.008242369,0.0020558388,0.0019457813,0.3172917502,4.83898e-05,0,0,0,0,0,0.0695105595,0.0293325738,0.00124032,0,0.022382925,0.094108518,0,0,0,0,0,0,0,0,0,0,0,0.00525668,0.3189879337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0596961583,0,12.5739178989,0.1832252126,0.0031107635,0
06/11/2023 06:00,-0.1743040035,0,0,4.1703031248,8.5370342502,5.3059130846,2.3484035557,0.1600529646,2.4239373915,0.2879995811,2.1662817214,0.080933866,0.0575152768,0.0601121134,0.0007324195,0.0085542946,0.0148333012,0.0709606165,0.0268477325,0.4203232511,0,0,0.0091512,0.0020508,0.0064859559,0.0526328041,0.019023408,0.0056559336,2.2150205921,2.2368646519,0,2.772401933,0,0,0.4044294729,0.2192017488,0.2751744142,0.0381406855,0.0227271825,0.1494006,0.17587319,0,0.132393715,0.3766371236,0.3136031203,0.8364130951,0.0086756638,0.035911731,0.0198411364,0.0949174596,0.0804064194,0.0769328711,0.0009796898,0.0114422895,0.1082577539,0.0360595992,0.0203747405,0.0135847049,0.0054546234,0.0016272676,0,0.0080576911,0.0009440882,0.0019535252,0.3130619284,4.26038e-05,0,0,0,0,0,0.0686152425,0.0315130819,0.00062016,0,0.0206591825,0.0904386078,0,0,0,0,0,0,0,0,0,0,0,0.0060654,0.3233261613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0607732528,0,12.5046733135,0.1846889195,0.003322861,0
06/11/2023 06:15,-0.1744587946,0,0,4.0501925784,9.1977294787,5.7029217521,2.5662962577,0.1647116861,2.543368972,0.2755621701,1.9260810084,0.0819334307,0.0510283952,0.0628690896,0.0013158512,0.0086536054,0.0161001551,0.0832036675,0.0313346936,0.3962067034,0,0,0.0091512,0.00194826,0.0066609639,0.0526328041,0.019488528,0.0060094295,2.462566236,2.2280532919,0,2.9038447486,0,0,0.4486167273,0.2180028255,0.2706406832,0.0383388439,0.0491019375,0.1476400003,0.17556446,0,0.133525725,0.386197714,0.3111145864,0.8296149974,0.008909756,0.0419135242,0.0215356898,0.1112938576,0.0840941718,0.068255969,0.0017600926,0.0115751283,0.1095947793,0.0395860813,0.0202423466,0.0159380868,0.0054899895,0.0015391929,6.11102e-05,0.0091357001,0,0.0020480865,0.3157390943,3.86146e-05,0,0,0,0,0,0.070421313,0.0314182772,0.00124032,0,0.0139700325,0.0847513199,0,0,0,0,0,0,0,0,0,0,0,0.00697521,0.3289835697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0599990585,0,10.7072729877,0.1730433157,0.0021209751,0
06/11/2023 06:30,-0.1715777182,0,0,4.0126179688,9.8681763124,3.5807421629,2.7083790307,0.1474226531,2.3967513508,0.2773392186,1.9286221583,0.0910136352,0.0541386984,0.0657644394,0.0017736907,0.009150486,0.0171884488,0.0876603808,0.0331243073,0.3627358917,0,0,0.0086428,0.0041016,0.0069376322,0.0564590034,0.019209456,0.0056559336,2.6582740101,2.2874841125,0,2.9524130186,0,0,0.5131475394,0.2323557209,0.2753281,0.0371290721,0.04407696,0.146614639,0.17566737,0,0.133216995,0.3876397661,0.3047496826,0.9025644548,0.0092798295,0.0443073251,0.0229913996,0.1172551911,0.0879670137,0.0724163342,0.0023725022,0.0122397596,0.1217405297,0.0427487009,0.0214984148,0.0167039206,0.005643345,0.0016998409,4.55323e-05,0.0099081498,0.0002297881,0.002188058,0.3471655216,3.81375e-05,0,0,0,0,0,0.0664232595,0.0307546443,0.00062016,0,0.0140729425,0.0792786467,0,0,0,0,0,0,0,0,0,0,0,0.00737957,0.3232257026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0600924566,0,10.4682821499,0.1636860839,0.0029693651,0
06/11/2023 06:45,-0.1718728502,0,0,4.0728921872,10.0330842894,3.3369100517,2.8674097762,0.1703021519,2.359572852,0.2757822772,2.2261430108,0.0973878336,0.0572661847,0.0677634449,0.0018878775,0.0096567683,0.0177637048,0.0905924301,0.0344568826,0.3456593264,0,0,0.0095325,0.0112794,0.0073971645,0.0564590034,0.0186048,0.0060094295,2.791618534,2.312845779,0,3.1013848574,0,0,0.5123364009,0.2342145545,0.271562798,0.036562397,0.04662771,0.1449933606,0.17690229,0,0.131982075,0.3850702934,0.3187237572,0.6896485691,0.0098945035,0.0460897879,0.0237608665,0.1211771226,0.0906408986,0.0765996836,0.0025252392,0.0129169666,0.1302667059,0.0449501145,0.0218887663,0.0174077043,0.0056474347,0.0020587645,0.0001520446,0.0102880854,0.0004930368,0.0023450086,0.3823763005,3.94629e-05,0,0,0,0,0,0.066006474,0.0334470978,0.00124032,0,0.014870495,0.0786133413,0,0,0,0,0,0,0,0,0,0,0,0.00798611,0.3617912488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0595200711,0,10.4099916167,0.1656066487,0.0036056577,0
06/11/2023 07:00,-0.172885767,0,0,4.1882980472,6.7207721382,3.5849702755,2.9334552186,0.1734079662,2.3591464734,0.2891886819,2.3663450631,0.100899359,0.0589533827,0.0690724378,0.0018811015,0.0102334008,0.018348959,0.0933403675,0.0354185247,0.3434044642,0,0,0.008897,0.02419944,0.0076782041,0.0552542526,0.01883736,0.0058326815,2.873330938,2.355675038,0,3.2485764934,0,0,0.5480089457,0.2419626494,0.287238749,0.0381028528,0.044332035,0.1439728074,0.17556446,0,0.13223935,0.3834598788,0.2936469931,0.7734917716,0.0102704241,0.0473760877,0.0245437069,0.1248527846,0.0923918174,0.0788564924,0.0025161756,0.0136882746,0.1349637491,0.046578464,0.0220512815,0.0182045252,0.0057565693,0.002118958,0.0002546814,0.0106481332,0.0006047238,0.0024111449,0.4290016088,3.94937e-05,0,0,0,0,0,0.0650957205,0.0347364417,0.00062016,0,0.014355945,0.0887860751,0,0,0,0,0,0,0,0,0,0,0,0.00849156,0.4154308797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0590105815,0,10.394485496,0.1696499364,0.0032521618,0
06/11/2023 07:15,-0.1711357859,0,0,4.2137484376,6.210469874,3.6817784413,3.0512184086,0.1876947121,2.3274905779,0.2692265837,2.293911032,0.1027667628,0.0609718858,0.0704570674,0.001952137,0.0104093168,0.0189687942,0.0972561051,0.0365935103,0.3226653732,0,0,0.0095325,0.0492192,0.0078493746,0.06074459,0.018976896,0.023507474,2.9967806283,2.3926350028,0,3.3855053459,0,0,0.5857889202,0.279277983,0.2790934019,0.0361871026,0.0449187075,0.0866379381,0.17618192,0,0.1245211,0.3895404404,0.2951305421,0.7352539365,0.0104993831,0.0489477573,0.0253728032,0.1300905049,0.0942439085,0.0815564576,0.0026111933,0.0139235812,0.1374616025,0.0482847215,0.0227709542,0.0187991344,0.0059231885,0.0019814923,0.0002505828,0.0106865569,0.0013977686,0.0024679071,0.4422209316,3.97066e-05,0,0,0,0,0,0.067364886,0.0814372363,0.00124032,0,0.01481904,0.0955678976,0,0,0,0,0,0,0,0,0,0,0,0.00919919,0.4820878372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0588109642,0,10.4551289781,0.1673911015,0.0041005519,0
06/11/2023 07:30,-0.1730892877,0,0,4.1729832032,6.1757462464,3.784741653,3.0440546155,0.2158540952,2.2746558653,0.2447761582,2.3028988474,0.1030042754,0.0620918351,0.0709743847,0.0019523862,0.0103300812,0.0192869131,0.0997552565,0.0376901657,0.3053683717,0,0,0.0082615,0.05957574,0.0077578133,0.064243235,0.018465264,0.0924391648,3.0653098841,2.3834351481,0,3.416319062,0,0,0.5962305684,0.3147934224,0.2803228883,0.0342272565,0.042699555,0.0771420755,0.1759761,0,0.123234725,0.378387409,0.2836928578,0.8114575927,0.01037691,0.0504146519,0.0257983214,0.1334333888,0.0949358761,0.0830545103,0.0026115266,0.0138175951,0.1377793011,0.0493756483,0.0232094409,0.0192968679,0.0059647297,0.0021272703,0.0002136277,0.0106012789,0.002074801,0.002524153,0.4565827082,3.84546e-05,0,0,0,0,0,0.071594487,0.0999051917,0.00124032,0,0.0153593175,0.0924774468,0,0,0,0,0,0,0,0,0,0,0,0.00960355,0.4787145422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0594849619,0,10.5185676087,0.167378178,0.0118067614,0
06/11/2023 07:45,-0.1690247641,0,0,4.2019933592,6.2462931503,3.6664140721,3.0313143843,0.2134729709,2.241605952,0.2402043216,2.3505631058,0.1012828581,0.063501783,0.0706134383,0.0019460533,0.010408063,0.0188305984,0.1009601558,0.0377725034,0.2867836448,0,0,0.0095325,0.061524,0.0077849164,0.0588827024,0.018883872,0.1109976969,3.1126431558,2.3245614404,0,3.5735867493,0,0,0.6125626125,0.3313416757,0.2754049428,0.0359725359,0.0381337125,0.0797251547,0.17690229,0,0.130952975,0.3727740704,0.2806300469,0.7346775272,0.0104131634,0.0505247874,0.0251879514,0.1350450713,0.0944530715,0.0849404672,0.0026030556,0.0139219041,0.1354767204,0.0496756596,0.0236185872,0.0195907229,0.0059455857,0.001983498,0.0003755399,0.0105213231,0.0023282547,0.0024972799,0.4684807471,3.78289e-05,0,0,0,0,0,0.0730609545,0.1178043188,0.00062016,0,0.0151020425,0.092391601,0,0,0,0,0,0,0,0,0,0,0,0.01021009,0.4148624969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0593838385,0,10.4397534382,0.1687313999,0.0222702386,0
06/11/2023 08:00,-0.1697693414,0,0,4.2385109376,6.2808959363,3.6493198331,3.0692169427,0.2021885122,2.2721074861,0.4162305971,2.3108287104,0.100501639,0.0636821359,0.0708849511,0.0018970519,0.010338609,0.0188144097,0.1037352328,0.0382375652,0.3604011022,0,0,0.0090241,0.06449766,0.0076774683,0.0636317327,0.019162944,0.1101139573,3.2390292256,2.3701034421,0,3.6869405905,0,0,0.6931803926,0.34028659,0.2724849128,0.0343330387,0.0182888775,0.0814657245,0.17649065,0,0.14489728,0.3723160486,0.2771365282,0.7598427685,0.0102694399,0.0511468576,0.0251662973,0.1387570353,0.0948162491,0.0851817087,0.0025375111,0.013829002,0.1344317557,0.050178356,0.0240142179,0.0201694393,0.0059918979,0.0019164675,0.0003672286,0.0103091693,0.0025084559,0.0024835048,0.4830830599,3.59595e-05,0,0,0,0,0,0.0737092875,0.1279294606,0.00124032,0,0.015076315,0.0934861356,0,0,0,0,0,0,0,0,0,0,0,0.00980573,0.3553513224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0583972255,0,10.2973428521,0.1703364794,0.0193008734,0
06/11/2023 08:15,0.0455706409,0,0,4.2051234376,6.5246080893,3.9388700606,3.0516665177,0.1648152132,2.3568689678,0.4594791346,2.3353644866,0.1031173929,0.0653633966,0.073088485,0.0018541608,0.0104018097,0.01916624,0.1090993231,0.0395203393,0.375926857,0,0,0.0095325,0.05988336,0.0078353017,0.084433966,0.021767616,0.1233700517,3.367109942,2.4141157276,0,3.7074071614,0,0,0.7044499122,0.3554636054,0.2720238554,0.0328098777,0.02826231,0.079670446,0.17865176,0,0.145977835,0.3707215807,0.2866120994,0.7052724108,0.0104805591,0.052862706,0.0256369082,0.1459320833,0.0977637127,0.0874305758,0.0024801396,0.0139135397,0.1379306079,0.0516073926,0.0246478041,0.0209827074,0.0061222525,0.0018898645,0.0004792859,0.0105569014,0.0028961831,0.0025052161,0.4925503639,3.46125e-05,0,0,0,0,0,0.0721038915,0.130640875,0.00124032,0,0.0164398725,0.1018775679,0,0,0,0,0,0,0,0,0,0,0,0.01051336,0.3602975891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0573532812,0,10.3371273381,0.1732736761,0.0213511493,0
06/11/2023 08:30,8.8329361214,0,0,4.2439054688,6.7934729373,4.2303615393,3.0543756707,0.171855059,2.6181491447,0.3713823173,2.3226314306,0.1081629573,0.0682629365,0.0755406356,0.0020281214,0.0105376964,0.0194369369,0.1125735908,0.0412564176,0.3981801081,0,0,0.0091512,0.05967828,0.0079245572,0.0891353336,0.024093216,0.1205420849,3.3613971506,2.3264863881,0,3.811824518,0,0,0.7126674084,0.3855029927,0.2805534169,0.0344643367,0.02897652,0.0875961984,0.17721102,0,0.14417691,0.3699806746,0.292498439,0.8276202313,0.0105999479,0.0551848976,0.0259989944,0.1505792901,0.1010437279,0.0913090224,0.0027128305,0.0140953028,0.1446795932,0.0532575733,0.0251105972,0.0219209877,0.0063408457,0.0018950252,0.000691467,0.0110799208,0.0029918782,0.0025413667,0.4971586229,3.38824e-05,0,0,0,0,0,0.073415994,0.1337315082,0.00124032,0,0.0170573325,0.1165142861,0,0,0,0,0,0,0,0,0,0,0,0.01172644,0.3655478753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0575510336,0,10.4188894957,0.1734990587,0.0280675705,0
06/11/2023 08:45,21.5612075502,0,0,4.2843894528,6.8951807504,4.4136904506,3.1118011253,0.1707162605,2.8693005161,0.3556896945,2.3359997196,0.1110722602,0.0698373238,0.0767059651,0.0020163958,0.0109756502,0.0201899283,0.1156879891,0.0422963846,0.4088180462,0,0,0.0086428,0.06080622,0.0079238934,0.088601917,0.026883936,0.1228398079,3.4087278612,2.2687066803,0,3.8114135887,0,0,0.7466083001,0.3864114848,0.2837808186,0.0342402201,0.036679785,0.1351810831,0.17731393,0,0.148036035,0.3733265853,0.3028354258,0.7392800862,0.01059906,0.0565759653,0.0270062014,0.154745133,0.1026024815,0.0934149348,0.0026971463,0.0146811131,0.1485710989,0.0540864477,0.0255762621,0.0224094904,0.0066123862,0.0020296895,0.0005990925,0.0114267049,0.0030133786,0.0026017206,0.4868694289,3.28016e-05,0,0,0,0,0,0.074650914,0.1294652968,0.00124032,0,0.01677433,0.1332971506,0,0,0,0,0,0,0,0,0,0,0,0.01304061,0.3706342554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0571240286,0,10.422156521,0.1723452469,0.0400864294,0
06/11/2023 09:00,21.9640241644,0,0,4.4012578128,7.0606460517,4.5078546598,3.1342130038,0.1769278891,2.6291181925,0.3686959908,2.3011229987,0.112689008,0.0709127399,0.0773035409,0.0019734176,0.0111695473,0.0207334027,0.1187748372,0.0433080791,0.4354916097,0,0,0.011439,0.0640875,0.007922334,0.0934929213,0.031256064,0.115593143,3.4359312362,2.234327264,0,3.9030155905,0,0,0.7716026912,0.424048905,0.2933861807,0.0342612158,0.040812,0.1589260373,0.17196261,0,0.14757294,0.358248175,0.3152302385,0.855561406,0.0105969741,0.0579292155,0.0277331569,0.1588741245,0.1034018035,0.0948534195,0.0026396584,0.0149404713,0.1507336731,0.0547873318,0.0260144147,0.0227929921,0.0066795655,0.0021875703,0.0006042198,0.0116861931,0.0031264033,0.0026385155,0.5021272675,3.25925e-05,0,0,0,0,0,0.078324801,0.1263936245,0.00124032,0,0.0162340525,0.1551878436,0,0,0.121078233,0,0,0,0,0,0,0,0,0.01344497,0.4030506751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0578355366,0,10.3301580166,0.1737798094,0.045742363,0
06/11/2023 09:15,35.9120195971,0,0,4.3525558592,7.2255443601,4.6032813348,3.2212217414,0.1891440921,2.5382850428,0.380039616,2.1356623449,0.1160633103,0.0734094483,0.0776692632,0.0021118224,0.0113228654,0.0201293808,0.1201840722,0.0440186304,0.4267906773,0,0,0.0155062,0.05978082,0.008036329,0.0934929213,0.035395632,0.1132954199,3.5212215188,2.2629803763,0,4.0211374969,0,0,0.7535776633,0.4478760805,0.2914651083,0.0343588067,0.0305324775,0.1626336944,0.17484409,0,0.149888415,0.3448373409,0.3132202689,0.8900974142,0.0107494547,0.0588796544,0.0269252127,0.1607591279,0.1038909964,0.0981930356,0.0028247897,0.0151455507,0.1552471654,0.0556433172,0.0263671103,0.0232987281,0.0067778437,0.0023048684,0.0007415978,0.011805869,0.0032818159,0.0026796673,0.5175559451,3.23178e-05,0,0,0,0,0,0.080238927,0.1361016257,0.00124032,0,0.0174947,0.1601239802,0,0,1.190456134,0,0,0,0,0,0,0,0,0.01395042,0.4021280419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0569213571,0,10.2288990705,0.179828834,0.0368342676,0
06/11/2023 09:30,39.2043309886,0,0,4.3701050784,7.2960035773,4.6444036193,3.2840636934,0.1939063407,2.4593869155,0.3872379864,2.3963934887,0.1182610689,0.0737976303,0.0786237768,0.0020684076,0.0115544178,0.0206609099,0.1236515675,0.0447978385,0.3477939363,0,0,0.0158875,0.066651,0.0081082139,0.1090289333,0.036186336,0.1143559075,3.5695535996,2.2314067829,0,4.2733237281,0,0,0.8013083176,0.4644510475,0.2938472381,0.0353032951,0.02867043,0.1654114659,0.17556446,0,0.14726421,0.340007449,0.3131245561,0.9742382871,0.0108456086,0.0599219291,0.02763619,0.1653972759,0.1051677611,0.0987122708,0.0027667177,0.015455277,0.1581869041,0.0561153762,0.0269830091,0.0237843516,0.0069371671,0.0023603379,0.0006364255,0.0119453944,0.003434279,0.0026942832,0.5539389615,3.42715e-05,0,0,0,0,0,0.087648447,0.1455820956,0.00124032,0,0.0178806125,0.1566472231,0,0,1.3179445234,0,0,0,0,0,0,0,0,0.01455696,0.441880587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0578107646,0,10.4205692563,0.1724496549,0.0455302655,0
06/11/2023 09:45,34.8310841868,0,0,4.4077199216,7.4266986097,4.8138918266,2.9523618333,0.2009461865,2.7352915839,0.3767025578,2.1931776462,0.1204064235,0.0745514417,0.0792703619,0.0019361283,0.0117857543,0.0221382287,0.1258837512,0.0453134254,0.3171295639,0,0,0.0147436,0.07013736,0.0082402531,0.1139665862,0.038325888,0.1166536305,3.6687951376,1.7851056975,0,4.00837472,0,0,0.7788888576,0.4698764153,0.2973051685,0.032874122,0.022191525,0.1462664402,0.17751975,0,0.15066024,0.3384582931,0.3135552638,0.9613178915,0.0110222251,0.060611582,0.0296122629,0.1683830617,0.1060326382,0.0997205748,0.0025897799,0.0157647144,0.1610565466,0.0562871309,0.0274936764,0.023896006,0.0069536937,0.0022684154,0.0005885901,0.0119330132,0.0038769803,0.0027001555,0.5521022822,3.35995e-05,0,0,0,0,0,0.083295354,0.1450701502,0.00124032,0,0.0180349775,0.1539216172,0,0,1.5270318517,0,0,0,0,0,0,0,0,0.01445587,0.4510408299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0567446944,0,10.6521965535,0.1706316767,0.049913614,0
06/11/2023 10:00,25.3549043926,0,0,4.463114844,7.6160340729,4.9584681276,3.0226520691,0.229312624,2.8788749022,0.3910842624,2.1770389041,0.1194696129,0.076719999,0.0791821465,0.0019682119,0.0118218351,0.0223936433,0.1279825291,0.0453905926,0.3200701996,0,0,0.0207173,0.07034244,0.0082164532,0.1272472398,0.045721296,0.1168303784,3.7259737536,1.4517065829,0,4.1050141238,0,0,0.8595486741,0.4847640026,0.2891598214,0.0327708878,0.0239005275,0.1249997844,0.17577028,0,0.15909886,0.3240837416,0.316426649,1.0401365655,0.0109903903,0.0607148014,0.0299539073,0.171190403,0.1059146406,0.1026212533,0.0026326953,0.0158129765,0.1598034617,0.0565673108,0.0277711822,0.0244204627,0.0068647848,0.0021752488,0.0008033428,0.0120408004,0.0039853153,0.0027209495,0.5536389399,3.36057e-05,0,0,0,0,0,0.0853792815,0.1090064428,0.00124032,0,0.018369435,0.1540289245,0,0,2.1656832165,0,0,0,0,0,0,0,0,0.0141526,0.4515854217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0576265823,0,10.6902988072,0.1745125501,0.0477926389,0
06/11/2023 10:15,38.6185048342,0,0,4.528821484,7.6466726531,5.0464753,3.1476092308,0.2211339796,2.8251711956,0.3580346512,2.2355564227,0.1212464281,0.0779310197,0.0800640307,0.0022196265,0.0115609365,0.022576733,0.129840082,0.0460147081,0.3397555686,0,0,0.0269452,0.06900942,0.0082905843,0.1272472398,0.058651632,0.1187746056,3.7734979887,1.6020757177,0,4.0933748619,0,0,0.8532622997,0.5464031387,0.2827050181,0.031766015,0.032088435,0.120334386,0.17885758,0,0.164295815,0.3357222208,0.3039839798,0.9742768973,0.0110895485,0.061549623,0.0301988095,0.1736750799,0.1070942556,0.1042411239,0.0029689893,0.0154639965,0.1621801432,0.0570025032,0.0280240849,0.0246268918,0.0069895876,0.0022646638,0.0006882343,0.0120810196,0.0041453437,0.0027608981,0.5564400807,3.47278e-05,0,0,0,0,0,0.0842369805,0.0954114489,0.00124032,0,0.0197844475,0.162012589,0,0,2.6517681157,0,0,0,0,0,0,0,0,0.01455696,0.4558707764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0595712062,0,9.6806098534,0.1755560025,0.053236475,0
06/11/2023 10:30,40.0484681793,0,0,4.5894437504,7.809456281,5.1538812451,3.1950307495,0.2468087113,2.898564982,0.3569321632,2.251042023,0.124081192,0.0793277033,0.081259347,0.0022001691,0.0117592871,0.0229052286,0.1311970007,0.0468653736,0.357836235,0,0,0.0274536,0.0728034,0.0084441572,0.1620146442,0.062698176,0.1219560683,3.8307351899,1.6814926237,0,4.3209235451,0,0,0.8813810535,0.5372889208,0.3008399418,0.0333267463,0.023824005,0.0995472998,0.17772557,0,0.167177295,0.350191215,0.3048932518,1.0150801789,0.0112949688,0.0626874797,0.0306382078,0.1754901046,0.1086931198,0.1061093385,0.0029429629,0.0157293118,0.1659719449,0.0578368924,0.0284191304,0.0250516002,0.0070444748,0.0022919566,0.0007344862,0.012207021,0.0041959438,0.0027990239,0.62381492,3.43752e-05,0,0,0,0,0,0.081998688,0.0695108052,0.00186048,0,0.019707265,0.1712410184,0,0,2.4381236289,0,0,0,0,0,0,0,0,0.01304061,0.4577477671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0597701179,0,9.1319105881,0.1750031219,0.053236475,0
