Unnamed: 0,EG00062CLP,CB00024CLP,CB00067CLP,CB00027CLP,CB00041CLP,CB00042CLP,CB00049CLP,CB00044CLP,CB00066CLP,CB00011CLP,CB00141CLP,CL00104CLP,CL00107CLP,CL00108CLP,CL00106CLP,CL00105CLP,CL00111CLP,CL00110CLP,CL00112CLP,CB00142CLP,CB00145CLP,CB00147CLP,CB00150CLP,CB00151CLP,CL00114CLP,CB00153CLP,CB00152CLP,CB00154CLP,CB00155CLP,CB00159CLP,CB00160CLP,CB00157CLP,CB00158CLP,CB00156CLP,CB00161CLP,CB00162CLP,CB00165CLP,CB00163CLP,CB00166CLP,CB00167CLP,CB00168CLP,CB00171CLP,CB00172CLP,CB00173CLP,CB00174CLP,CL00119CLP,CL00123CLP,CL00118CLP,CL00115CLP,CL00122CLP,CL00121CLP,CL00120CLP,CL00117CLP,CL00116CLP,CL00131CLP,CL00132CLP,CL00129CLP,CL00128CLP,CL00124CLP,CL00125CLP,CL00130CLP,CL00127CLP,CL00126CLP,CB00175CLP,CL00133CLP,CB00176CLP,CB00178CLP,CB00179CLP,CB00177CLP,CB00180CLP,CB00181CLP,CB00183CLP,CB00182CLP,CB00184CLP,CB00185CLP,CB00186CLP,CB00187CLP,CB00188CLP,CB00196CLP,CB00190CLP,CB00191CLP,CB00192CLP,CB00194CLP,CB00193CLP,CB00195CLP,CB00189CLP,CB00197CLP,CB00198CLP,CB00199CLP,CB00200CLP,CB00210CLP,CB00205CLP,CB00203CLP,CB00213CLP,CB00209CLP,CB00212CLP,CB00202CLP,CB00204CLP,CB00214CLP,CB00207CLP,CB00208CLP,CB00201CLP,CB00211CLP,CB00206CLP,CB00217CLP,CB00216CLP,CB00218CLP,CB00219CLP,CB00215CLP,CB00220CLP,CB00229CLP
VERSION DE DECLARACION,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh
05/02/2024 06:00,54.56995085784357,0,0,4.1143562504,6.373244509429592,5.36917487245844,2.312216503466417,0.11791741701600002,3.016390085595703,0,2.4316809689753245,0.07561145030636326,0.04927319901631104,0.05915611016419275,0.003769105562857713,0.007644195675816931,0.022287881661904436,0.08547107462457894,0.035347482030497084,1.0047868215759277,0,0,0.181753,0.0021533400000000005,0.005293931516112107,0.0671932519,0.3313909612089901,0.13680289395,3.061783824887086,2.251154317832481,0,3.7248532407263886,0,0,0.4896548257800001,0.330728269515,0.24451409825399997,0.0412936430004,0.012932302500000001,0.1183726660764865,0.17947503999999997,0.04656677499999999,0.184353918460407,0.266774008,2.1679063387914,0.025285707130070147,0.16883219506869782,0.10645488075117032,0.4082403700296954,0.28255070395479354,0.23534639159879098,0.018002593935089375,0.036511407923464786,0.3611472838867882,0.8935020674413111,0.603957610711217,0.24890908741758938,0.12206348060716181,0.04558462084874687,0.021029393040868,0.20750220180577197,0.04087094015659482,0.04865906045377105,0.44621334497612,0.0011005687344098367,0.36397812087835957,0.25832494584038573,0.14307311128454603,0.013321803996708731,0,0.05938421550000001,0.03467955884431818,0.00124032,0,0.04023781,0.06381854856363635,0,0,0,0,0,0,0,0,0,0,0,0.00596431,0.3097409796602352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07801307919719999,1.2053550775312,10.006973426210998,0.016400907326602935,0.013574240639999999,0,0.17741538657085476
05/02/2024 06:15,53.704619706870666,0,0,3.9676750000000003,6.546069678277031,5.396638388843873,2.3383122113780623,0.18717707635200004,3.0397578914550776,0,2.214884758558877,0.07317377814652923,0.049723202805240306,0.05879072605069242,0.003897265050698461,0.007782068000073069,0.022149403077766045,0.08607280186224557,0.03534813718501983,0.9626468599182129,0,0,0.2013264,0.0023584200000000004,0.005182754276950833,0.0800337861,0.41457633176364006,0.13857037319999999,3.228037055176579,2.341113291322236,0,3.8144923737102827,0,0,0.5681889492600001,0.306684654365,0.24220881134399996,0.038645260038,0.0197683125,0.11531338018956651,0.18163615,0.04682404999999999,0.18405396291053597,0.26227593504,2.1245630173439998,0.02475468493977436,0.16883532432062273,0.10579345758926254,0.4111144341647371,0.280805498967568,0.23749577036949407,0.018614729408625092,0.03716993537170859,0.34950409127557047,0.8860320025255609,0.5936790346981029,0.2442891516337644,0.12065763177894297,0.03026228958851039,0.013326676667939429,0.18868533236460328,0.038586093042246174,0.04903553830606261,0.4503198929604499,0.0008045699275744471,0.39029513353907447,0.2762513067839991,0.14959396870446195,0.01333188297246451,0,0.060032548500000005,0.06124383546590908,0.00124032,0,0.0421673725,0.06715701465454545,0,0,0,0,0,0,0,0,0,0,0,0.006874119999999999,0.31381114115413933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07647833602079998,1.1807545121248004,9.999673691483,0.012486628134822843,0.014917524869999997,0,0.16269939712919593
05/02/2024 06:30,54.75755498407096,0,0,3.8920445312000007,6.804354514330946,4.400697644084282,2.367234600372713,0.20777897800800002,3.026971022460937,0,2.1512283736896656,0.0803173760062153,0.05237316921816913,0.060414523551338965,0.004020882316647196,0.008163662079757363,0.022765409786036687,0.08922976935000365,0.03657050423336103,0.9310194964538573,0,0,0.19344619999999998,0.00389652,0.005378500118756932,0.06841524239999999,0.40076959014321,0.13680289395,3.3592545117826083,2.3393029979239834,0,3.82369055038844,0,0,0.6686782962599999,0.31224664691,0.2285307756780001,0.037292574967199996,0.021349777500000004,0.1196818121624085,0.18194487999999998,0.046978415,0.18438144252005315,0.26600837856,2.1442618321095,0.02568963697169506,0.17467378579216497,0.10873572557442325,0.4261932380879939,0.2885613356108879,0.2501529561335915,0.019205169608594905,0.038992564945230526,0.383624465289716,0.8958912062895706,0.5887966307740504,0.24800964401755557,0.11939242147834231,0.02535564486052276,0.011130871799076134,0.18140229688363244,0.040101464553028966,0.05048363100973316,0.4533178547677047,0.0007427750283090656,0.40479141552428977,0.2806475320452889,0.1523303251798584,0.01324332225056279,0,0.060032548500000005,0.08293515056590907,0.00062016,0,0.04049508499999999,0.07178779019999999,0,0,0,0,0,0,0,0,0,0,0,0.008592649999999999,0.31910055319174796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07736655739679998,0.9969203599375996,9.965577931844,0.012991030187511443,0.015483118229999997,0,0.1596796661310963
05/02/2024 06:45,55.37589752483279,0,0,3.9721695312000005,6.712952747278379,3.51847225343944,2.437979343127361,0.21005657517600002,3.0324732905273435,0,2.422161937916689,0.08518201234279392,0.054388216720006044,0.06194949048954832,0.0040245688207381485,0.00875243053880885,0.02289957123197281,0.09283299159439866,0.037802500497490746,0.9078393706970215,0,0,0.19039579999999998,0.00492192,0.005668671388550845,0.061524432899999995,0.3395928824144101,0.136626146025,3.4615737958404544,2.3347381408333985,0,3.8172223848541806,0,0,0.6691019248199999,0.30392215146,0.223459144476,0.03481616814479999,0.0261451875,0.11974475501017852,0.18122450999999998,0.04744150999999999,0.1797371065124546,0.28218230048,2.1434114161406996,0.02707559856247853,0.18055823983644448,0.10937652854283395,0.44340351406512596,0.2958928857708731,0.2597775424792129,0.019222777668407146,0.04180473332664775,0.40685970536160887,0.9429632130574599,0.605484256685581,0.26422268714795943,0.11627483341242834,0.022317398341541235,0.01790104636094697,0.18650534672883576,0.04300303200744952,0.051730144758967346,0.47797340455462484,0.0007641730897379709,0.41131899765654467,0.2796096410121868,0.1531080746296048,0.013407983701663578,0,0.058164732000000004,0.09201744071704544,0.00124032,0,0.039465984999999995,0.07155086679999997,0,0,0,0,0,0,0,0,0,0,0,0.00940137,0.3216855129345681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0764738343684,0.6947139663120001,10.045954140294999,0.01550878007965088,0.0134328423,0,0.1566578065810045
05/02/2024 07:00,48.77018388084923,0,0,3.9632164064,6.6182068655401345,3.710045536716632,2.4831872612441046,0.21471529665600006,3.0190046679077143,0,2.5763574108428426,0.09366952793863793,0.056331856926513636,0.06385931002963649,0.004104727951659356,0.008963531770226804,0.023378140573561437,0.0961147146318224,0.03916272556078923,0.9016277748535155,0,0,0.1939546,0.019072440000000003,0.00579050306482633,0.061919931899999996,0.2994911689023301,0.13238419582499997,3.5763326152368555,2.466951725661163,0,3.877109224513189,0,0,0.6757860121499999,0.290441316755,0.22607180297399998,0.03438616786919999,0.0214263,0.11987264817553801,0.18204779,0.04775024000000001,0.18159613759425156,0.2796940048,2.0714593418283,0.027657510148620435,0.18705516040991005,0.11166234659242734,0.45907819503781117,0.30501486579932263,0.26906106208622016,0.01960564629866913,0.04281302818202805,0.4473991103322321,0.9881983146879357,0.6219062655040327,0.2791192925548975,0.11875832977567265,0.018557796130208276,0.019059723051276307,0.1922178005548973,0.049501711521278746,0.053529127023278555,0.5244197627816625,0.0007742725173932542,0.42791435963692526,0.284895386673496,0.15817810899891957,0.013974242690659068,0,0.05892112049999999,0.1076412550897727,0.00062016,0,0.0410353625,0.07193855963636364,0,0,0,0,0,0,0,0,0,0,0,0.013849329999999998,0.3269273394471405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0774654852636,0.6370724249360005,10.132007698128998,0.01588291840906143,0.012725850599999998,0,0.13686189155251235
05/02/2024 07:15,44.79590185645591,0,0,3.9604406248,6.957317223757957,3.984484294812769,2.549559995601295,0.21305886235200003,3.001229578356933,0,2.523810174525205,0.09299149601987959,0.05860084436239037,0.06655158560829919,0.004241881558645266,0.009403220156378093,0.024057518444375404,0.10173624991229746,0.04091905334849088,0.9069598243530272,0,0,0.22725479999999998,0.02758326,0.006174919360837752,0.0640880777,0.31328229605829,0.13132370827499998,3.703471994393227,2.470345691151437,0,4.038916101358779,0,0,0.6899632847099999,0.326316177585,0.2312971199700001,0.033544170828,0.023696467500000002,0.1203695177646715,0.18235651999999997,0.05598304000000001,0.18275081259588447,0.25787356576000003,2.1017519896509,0.02949361963499886,0.19544400902441628,0.11490729787669872,0.4859286547180755,0.3178741352455396,0.27989855622659066,0.02026074089661085,0.04491313690592778,0.44416058779555345,1.0484395923399905,0.6470059743152682,0.2986970706893032,0.12605955820745288,0.011008132916826554,0.021668593180616463,0.19907155867592355,0.06230347401087837,0.05619795074935833,0.5656152493051189,0.0007784164366016191,0.44959998154396197,0.296486587579959,0.16441051379332888,0.018827905082750104,0,0.0613600875,0.11509290442045451,0.00124032,0,0.04260474000000001,0.0741354857090909,0,0,0,0,0,0,0,0,0,0,0,0.024969229999999995,0.3590381533792814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0771258672576,0.6484521290000003,10.112165165558999,0.01677596230812073,0.00904949376,0,0.13997156849593123
05/02/2024 07:30,53.01997474188031,0,0,3.9113968752,7.264882049414688,3.801187602820657,2.6022512696531868,0.215543513808,2.9879478821044927,0,2.585498366633946,0.09641781841669109,0.061327749953750156,0.06832624687499075,0.004302160509734134,0.009880327463209389,0.024947185506836028,0.10669168827970328,0.04251205932145249,0.9528201608947753,0,0,0.2493702,0.0281985,0.006287223036372207,0.0670391087,0.32766988597347,0.13379817922499998,3.7492208292448423,2.504290741093461,0,4.146484855624236,0,0,0.69625914789,0.34888325515499996,0.2509689016020001,0.05292082429199999,0.025226917499999998,0.12062470096703398,0.18287106999999997,0.085055115,0.18216971362246015,0.26261089792,2.1215992652085,0.030030022087609378,0.20305277433733476,0.11915666542446221,0.5095975977102506,0.326350551101708,0.292923230978166,0.020548654689734557,0.047191971755497664,0.46052592693817274,1.1087115605538578,0.665973915437026,0.3186413078641948,0.13017001538765405,0.01269326675029019,0.02518874438067772,0.20870751444440502,0.07181366247949324,0.05838053330703551,0.6034754594778102,0.0007740207813615504,0.48627211660116215,0.316520861996449,0.1787486867436918,0.022269545658697106,0,0.06526552199999999,0.12372013201704542,0.00062016,0,0.044560029999999994,0.07984318579999998,0,0,0,0,0,0,0,0,0,0,0,0.02709212,0.37180697646950084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0761865179796,0.5238623790304004,10.229188924207998,0.017810589700698855,0.01152396471,0,0.14178286586873914
05/02/2024 07:45,53.19716768506398,0,0,3.9683593752000004,7.447127725423919,3.5183996431670965,2.6635824186907295,0.23190080256000004,2.4631546186767586,0,2.610394713501378,0.09758488474618188,0.0636776415696971,0.0701045951468362,0.004333130458082215,0.010295988196686322,0.02549832859076624,0.11000189640771707,0.04386415607883873,0.9668829154052734,0,0,0.31673319999999994,0.03424836,0.006315347076816946,0.0656193687,0.34476533782677,0.13326793545,3.6766015692902765,2.516728087682375,0,4.072167501686845,0,0,0.72409925775,0.34978297929499996,0.246127799091,0.0679408535736,0.017906264999999998,0.1222129194878765,0.18400307999999999,0.10599729999999999,0.1754542921170982,0.25414112224,2.1035026407968997,0.03016435254651985,0.20951087121953513,0.12178912158008276,0.5254083336462539,0.3348445774109441,0.3041471523695555,0.02069657822092864,0.049177315831101936,0.4661002524312502,1.150980657590625,0.6799164737485586,0.33845536529378656,0.1332596558846982,0.016302678310985662,0.02807172362609949,0.21496550714456816,0.0776186762483221,0.060309911153156065,0.5926260109384099,0.0007973959494049807,0.5401931287468361,0.3499940057760879,0.1996975472393705,0.025826490237705703,0,0.06665480700000001,0.12929464831022724,0.00124032,0,0.04558912999999999,0.08165241903636362,0,0,0,0,0,0,0,0,0,0,0,0.025575769999999998,0.37640058045567526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07576017523199999,0.5839167760303999,10.329863712763999,0.020383891262245178,0.018805979219999998,0,0.14799389092573562
05/02/2024 08:00,55.123592094461465,0,0,3.9689132816,7.63622410864695,3.7013967512250727,2.700227477889793,0.22910556967200002,2.3471867818237304,0,2.621491438465867,0.10510921439594836,0.06535098214794098,0.07230142254871628,0.004529530998611082,0.010057388940678588,0.026196154812611033,0.11385901771059133,0.045177477597727875,0.9719144129333495,0,0,0.31724159999999996,0.038657580000000004,0.006545836814812692,0.0656193687,0.33519631840191005,0.13432842299999997,3.721880515722094,2.508709910426747,0,4.156390852963734,0,0,0.79063597962,0.36540627864999997,0.25296681692399997,0.0773824717764,0.016146247500000002,0.1280380577507105,0.18431181,0.11057679499999999,0.17520030192754238,0.24351801376,2.0996408950833003,0.031265253832021785,0.21578376371789487,0.12512218877589898,0.543831322181863,0.34533740946405833,0.3121396244409379,0.02163465732771081,0.048037680592054675,0.5020391374158873,1.1961850585159397,0.6975120534365926,0.3604732543180393,0.1351352187140199,0.030513062521041336,0.03136308899601323,0.22117754084175203,0.08377285886855106,0.06088780979664082,0.5888164583009978,0.0007951371203716175,0.5647300878205203,0.35894620344727984,0.20515219279857197,0.027109177933628194,0,0.0696031785,0.10889267711477271,0.00248064,0,0.0469012325,0.052683148763636355,0,0,0,0,0,0,0,0,0,0,0,0.021329990000000004,0.37852660277197636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0747566136072,0.6027913704064003,10.419969271611,0.019977211783027648,0.02538100203,0,0.14122631597298094
05/02/2024 08:15,54.90081883946365,0,0,3.9758753904,7.969908542360301,3.945066559701372,2.824576354668209,0.22744913536800004,2.371018386169434,0,2.7691632707986398,0.10370821207716395,0.06877919164226431,0.07455516695231369,0.004704374208175654,0.010355985029319675,0.02639644165422793,0.1192203783757061,0.046632269403428905,0.9834704949096679,0,0,0.3299516,0.03968298000000001,0.006671944519880479,0.08476659079999999,0.34398069442758,0.13733313772499997,3.8251094072821346,2.516077892615263,0,4.251681929248955,0,0,0.79987938747,0.386076035625,0.265569052032,0.0854360043768,0.019946865,0.1361218753597215,0.18400307999999999,0,0.1797439222753083,0.24705904991999997,2.1135688869269997,0.031867589258440576,0.22273236881832456,0.12607883024428934,0.5694390950032859,0.35610209743970683,0.3285139770350657,0.022469770924718215,0.04946388212575111,0.49534745011061815,1.2528637567860905,0.7248438212023096,0.3850934600844077,0.14493034238417693,0.03685844152352227,0.028503379329907742,0.22963730644039634,0.09230578000008538,0.06342987477796778,0.5859004172743056,0.0007644394760835553,0.6099589773230615,0.37797352995785566,0.2163075821419939,0.029451551577089053,0,0.075854961,0.1211224832681818,0.00124032,0,0.0471585075,0.06037239001818181,0,0,0,0,0,0,0,0,0,0,0,0.020521269999999998,0.38938671162605065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07386825894839999,0.5991865212800003,10.352393069806,0.019287290728378297,0.02276513274,0,0.1382971009905455
05/02/2024 08:30,55.46867745011707,0,0,4.022403516000001,8.238703921835844,4.225994462063562,2.901596225119925,0.23014084111200006,2.4727779347778323,0,2.822624269362695,0.11867375535231608,0.07493764723103641,0.07804896601497865,0.0047921937362989135,0.011219463770227747,0.027293912759925164,0.12152857898244358,0.04865711670899106,0.9850327998596191,0,0,0.3248676,0.041016000000000004,0.006830578860094489,0.08476659079999999,0.34713344109672006,0.13910061697499998,3.632134581129624,2.5291222679153416,0,4.24011477549685,0,0,0.8064406306800002,0.400872753035,0.26295639353399997,0.0790986676032,0.030149864999999998,0.17834048221005253,0.18462053999999997,0,0.17364371095028294,0.27385608032,2.1313322201406,0.03262528350801962,0.23240376252557787,0.13036547268900056,0.5804638852488307,0.3727897292311244,0.35792895981625544,0.02288922834717775,0.053588164899185636,0.5668282282707023,1.3153037048289176,0.7375785868520468,0.40783585967843594,0.15150381929529935,0.030337046832517717,0.029084306761751468,0.24491164417841038,0.10097991172100121,0.06589555296137774,0.6002769207680235,0.000771086167636838,0.6040304548995183,0.37312317710736886,0.2131657680798634,0.0304459909132492,0,0.08102618849999998,0.12258247563068178,0.00248064,0,0.044637212499999995,0.05834777187272726,0,0,0,0,0,0,0,0,0,0,0,0.022138709999999995,0.40614268538201953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07392268069199999,0.5918765462800002,10.26093025,0.017490709520912164,0.014422630679999998,0,0.1413149270319826
05/02/2024 08:45,55.059975004657666,0,0,4.064852344,8.479003452802484,4.391454160016003,2.938651220973965,0.222169251024,2.5364115393432622,0,2.784615172831749,0.12222165588510851,0.07887633213589103,0.08026258166826145,0.004867585388974306,0.011519807651884624,0.02807656410459181,0.1229090997771188,0.050703307953912896,0.991415368005371,0,0,0.3248676,0.03732456000000001,0.007088498416337844,0.08895583789999999,0.35304927283548004,0.13839362527500002,3.61294301936088,2.466228683876003,0,4.270997671869222,0,0,0.82013938254,0.43995240313000006,0.25204470215999997,0.0748713308364,0.0268593975,0.194721838052635,0.18503218,0,0.17466530338241157,0.27792348671999995,2.0794075186199996,0.03385719939934506,0.24217710250811028,0.1341036949583982,0.5870577454819841,0.38336274796721753,0.3767415252373743,0.023249325799099826,0.05502271451637858,0.5837742680004898,1.346507461595828,0.7524940013617131,0.42494930610711845,0.15449452821036444,0.033296358939413226,0.030892826009317673,0.25102494266457986,0.10425547532419055,0.06739906783219338,0.6205844385335376,0.0007358757902811838,0.6459832498585627,0.39259289587397017,0.2282749012920862,0.03249560297538124,0,0.07988388749999999,0.12201364743749997,0.0031008000000000003,0,0.0469012325,0.052295455927272715,0,0,0,0,0,0,0,0,0,0,0,0.024969229999999995,0.42395453234552627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0738894705444,0.5520976973136003,10.182341630986,0.021187956114196774,0.010887672179999999,0,0.140229499678756
05/02/2024 09:00,53.772822165076605,0,0,4.131147265599999,8.615213540699077,4.530868448896776,2.9921977116051313,0.22237630531200003,2.5154173717285153,0,2.841208142037825,0.12109502829818335,0.08085877678860462,0.08150918925082268,0.004899421802285572,0.011769100047710049,0.0280007553092472,0.1266497207400192,0.051679885081713194,0.9910699687805175,0,0,0.33071419999999996,0.035478840000000005,0.007289747906929352,0.09943757550000001,0.35500258689363007,0.1477612653,3.774618746552403,2.495738380118528,0,4.327523042627029,0,0,0.8502047666999999,0.468466636345,0.249662572353,0.07332345465479999,0.02489532,0.22412943578009298,0.18739910999999998,0,0.17175034631083658,0.28203874496,2.1583659358956,0.034818438822953976,0.2468415835593534,0.1337416050841463,0.6049242867971923,0.3893169908853272,0.3862103887346685,0.02340138787633118,0.05621342400920265,0.5783930923806417,1.3830904821989642,0.77682570808957,0.4387666518491408,0.16102612134158198,0.031707336771481145,0.029637283110898086,0.2559681500614635,0.10543633747236333,0.06824505468123235,0.6226710594722858,0.0007553755450817141,0.6573662417212597,0.3919827998103494,0.22867221743391075,0.03415857203448027,0,0.0800382525,0.1402540714988636,0.00248064,0,0.04607795250000001,0.0542123816181818,0,0,0,0,0,0,0,0,0,0,0,0.03386515,0.4533899737937669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07351154354879999,0.6237189147184004,10.177107467076999,0.029822738487434386,0.01173606222,0,0.14275248794725767
05/02/2024 09:15,52.602502176750114,0,0,4.1597929688,8.828245029555575,4.705129363297277,3.0440529474104996,0.22165161530400002,2.4994958430297842,0,2.7300220147437373,0.12349175576255803,0.08677286073133564,0.08275299429084379,0.005111287245290507,0.011797257722630638,0.02854155471872472,0.12728918302603512,0.05170735667453288,0.9870438914001465,0,0,0.32791799999999993,0.03968298000000001,0.00749718629865875,0.11341491579999999,0.33625079153622006,0.15217996342499998,4.025433106664452,2.5401998714395955,0,4.360334138039689,0,0,0.8743167003599999,0.46931250928999996,0.26741328156000005,0.07778650773599999,0.016120739999999998,0.24852415833470998,0.18750201999999996,0,0.16940724409804578,0.27950259743999994,2.2074270216039005,0.03580923864815733,0.2469727976954488,0.1363246561573506,0.6079785869965268,0.39525784785961166,0.41445816528096807,0.024413332879114232,0.05634791511837902,0.589840718506958,1.4137396851021362,0.8100518925278014,0.4480605795204267,0.16122602079541634,0.042006480706410526,0.028991783353903122,0.2600363361172923,0.11200830484171367,0.07029402436930832,0.6151449808012234,0.0007555527827087904,0.6846702238737893,0.40434755394411315,0.23580620354857898,0.03560695563351847,0,0.08256983849999999,0.13532422715795453,0.00248064,0,0.04530612750000001,0.05761546318181818,0,0,0,0,0,0,0,0,0,0,0,0.03558367999999999,0.4674711038514365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06997285317959999,0.6674531171872004,10.183466416548999,0.029374668338012697,0.01095837135,0,0.1443593559307755
05/02/2024 09:30,54.773080317681234,0,0,4.2367941408,8.993390564963567,4.879494033296822,3.076645063967131,0.22848440680800003,2.4950261923950188,0,2.840232548015665,0.14003986389309567,0.08884907399226497,0.08683136534159952,0.0051278866044095935,0.011875331809739013,0.02917378328013298,0.13173089047529768,0.053500373813739135,0.9900816333007811,0,0,0.32257979999999997,0.04173378000000001,0.00771424161138904,0.1149857567,0.34682876720229006,0.14935199662499998,4.090515808343318,2.58162082428996,0,4.36962910143935,0,0,0.9044173869,0.466845695085,0.27601968602399996,0.0792984626532,0.012371137500000002,0.2505744793193965,0.18626709999999996,0,0.16497172885216024,0.28510126271999997,2.2735387742397,0.03684597232180231,0.25553688775274935,0.13934440550514257,0.6291937676949706,0.4147376041887796,0.42437490113137466,0.02449261734510225,0.05672082483492175,0.6688803914743946,1.443742961691044,0.8456696939015813,0.45235976012135104,0.15771761548495836,0.0509731299921423,0.03471320151856678,0.26449203715424874,0.11849247988790174,0.07161175246257273,0.6214654142511459,0.0007545265126360052,0.6780926983293434,0.3935354492630038,0.22961199116768738,0.03480672023996541,0,0.0826933305,0.08092529094999999,0.00186048,0,0.04528039999999999,0.055655460509090905,0,0,0,0,0,0,0,0,0,0,0,0.03588695,0.46620532496226824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07092036887039999,0.7381821515632004,10.129510317825998,0.02970893426361083,0.013150045619999998,0,0.1401943365831642
05/02/2024 09:45,53.51194405744134,0,0,4.247828124800001,9.15275732957138,4.989876791325057,3.1034879692405712,0.226310336784,2.512703673217773,0,2.7478997733814805,0.1324878697735202,0.09116680893151635,0.08815125999217721,0.005146585817903068,0.012231338041052657,0.029042364969778654,0.13417252067177537,0.05388835905206402,0.981387358831787,0,0,0.32181719999999997,0.0394779,0.007881346053964504,0.11830592009999999,0.37669895274846005,0.148468257,4.205792421418881,2.5817152540136217,0,4.435561530425926,0,0,0.9070534339799999,0.476307886485,0.2896977216900001,0.07669354124879998,0.008519505,0.2504381793231025,0.18832529999999997,0,0.15822341607863585,0.28347430015999997,2.1741232929897,0.03764412280452709,0.25739004378191505,0.1387167047317127,0.6408558653024233,0.42104189231103395,0.4354452307532588,0.024581931465339664,0.05842123770843165,0.6328093711042941,1.464748640612514,0.8575866326586646,0.4637850310562397,0.16198694875368738,0.055595120415267686,0.03168547926988897,0.26912930615624037,0.12562863473721966,0.07194655732888616,0.6949194543920533,0.0007656880568767604,0.691975467487102,0.3976698566166156,0.2330468267351243,0.03432625616115835,0,0.0804704745,0.07967386892499997,0.00248064,0,0.047827422499999994,0.07361856192727272,0,0,0,0,0,0,0,0,0,0,0,0.034370599999999994,0.4772996612386052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0771576267924,0.7663504120944008,10.106673300527998,0.029884790142822262,0.01138256637,0,0.14041290350131777
05/02/2024 10:00,52.05983878184802,0,0,4.3180394528,9.621349888133649,5.135589950177804,3.1416014251016433,0.23055494968800003,2.5135139387207026,0,2.823638341908107,0.13673924351521316,0.09285826165594388,0.08923239913422258,0.00519427102054078,0.012627269120048076,0.029168644763676706,0.1366341766260325,0.05460692338011552,0.9677616452026366,0,0,0.3299516,0.03763218000000001,0.008024533468594011,0.127898292,0.3838558475327401,0.14687752567499998,4.510969261795117,2.5659999520407313,0,4.4098846184559894,0,0,0.9130379016,0.48369250696999994,0.29100405093899995,0.0782420952096,0.0166563975,0.228555097147955,0.18698746999999996,0,0.17363544660422675,0.29208763136000004,2.2639256351772,0.03832803702215804,0.2608221635775579,0.13931986211582956,0.6526136130792688,0.42620579887639326,0.4435242129017932,0.024809693019236898,0.060312345909718554,0.6531154500563441,1.4861605065870915,0.8610125397574233,0.47853497531937117,0.167154807878855,0.06384855872124538,0.03143740292040938,0.27059368342347084,0.12804206842739768,0.07259815841532646,0.7092103843637279,0.0007573399963187166,0.7097431805275137,0.4074085512943056,0.23809146347694923,0.035280051701231316,0,0.08493162299999998,0.05451270184659089,0.0031008000000000003,0,0.049088070000000004,0.09207704863636361,0,0,0,0,0,0,0,0,0,0,0,0.03598804,0.490357171041941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08235414855359999,0.8560494520944008,10.208945742033999,0.030266358850288392,0.01237235475,0,0.14091340146799392
