Unnamed: 0,EG00062CLP,CB00024CLP,CB00067CLP,CB00027CLP,CB00041CLP,CB00042CLP,CB00049CLP,CB00044CLP,CB00066CLP,CB00011CLP,CB00141CLP,CL00104CLP,CL00107CLP,CL00108CLP,CL00106CLP,CL00105CLP,CL00111CLP,CL00110CLP,CL00112CLP,CB00142CLP,CB00145CLP,CB00147CLP,CB00149CLP,CB00150CLP,CB00151CLP,CL00114CLP,CB00153CLP,CB00152CLP,CB00154CLP,CB00155CLP,CB00159CLP,CB00160CLP,CB00157CLP,CB00158CLP,CB00156CLP,CB00161CLP,CB00162CLP,CB00165CLP,CB00163CLP,CB00166CLP,CB00167CLP,CB00168CLP,CB00170CLP,CB00171CLP,CB00172CLP,CB00173CLP,CB00174CLP,CL00119CLP,CL00123CLP,CL00118CLP,CL00115CLP,CL00122CLP,CL00121CLP,CL00120CLP,CL00117CLP,CL00116CLP,CL00131CLP,CL00132CLP,CL00129CLP,CL00128CLP,CL00124CLP,CL00125CLP,CL00130CLP,CL00127CLP,CL00126CLP,CB00175CLP,CL00133CLP,CB00176CLP,CB00178CLP,CB00179CLP,CB00177CLP,CB00180CLP,CB00181CLP,CB00183CLP,CB00182CLP,CB00184CLP,CB00185CLP,CB00186CLP,CB00187CLP,CB00188CLP,CB00196CLP,CB00190CLP,CB00191CLP,CB00192CLP,CB00194CLP,CB00193CLP,CB00195CLP,CB00189CLP,CB00197CLP,CB00198CLP,CB00199CLP,CB00200CLP,CB00210CLP,CB00205CLP,CB00203CLP,CB00213CLP,CB00209CLP,CB00212CLP,CB00202CLP,CB00204CLP,CB00214CLP,CB00207CLP,CB00208CLP,CB00201CLP,CB00211CLP,CB00206CLP,CB00217CLP,CB00216CLP,CB00218CLP,CB00219CLP,CB00215CLP
VERSION DE DECLARACION,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh
01/06/2023 00:15,10.46756527840763,0,0,6.0981015624,7.575140806328822,2.646604622703054,2.741856135720637,0.10192247326800002,2.7404916669067374,0.05061545481378497,3.243675756627943,0.10614111097209385,0.07628014485117299,0.06802845820769332,0.0026036355280569775,0.008952501324673304,0.017368389105793386,0.0986756335236111,0.0343494632232001,0.19949339670410154,0,0,0,0.02915165600001302,0.0023584200000000004,0.004808833332876271,0.050698915399999996,0.025256016,0.13857037319999999,1.2612445969544905,2.1769713523291205,0,2.5916167335511155,0,0,0.48543568121999997,0.26614149585999997,0.45337309230000006,0.0434293562556,0.160850295,0.24367999719144,0.17185969999999998,0,0.18832529999999997,0.2093592721263614,0.0041599224,0,0.00643190701286046,0.045943067288869516,0.02323055426519104,0.13198055647300863,0.0909893704214609,0.10202615991201683,0.00348241256301265,0.01197414259694625,0.1419657760536023,0.04393064131630767,0.02629050016413903,0.01480897299642843,0.0066912392970560315,0.0012642010829186055,0.00035288561197244466,0.007363601616943264,0,0.0021695388216816927,0.314845685524557,5.382043093695691e-05,0,0,0,0,0,0.05154247349999999,0.031949183517045454,0.00124032,0,0.020967912499999998,0.07250543039999999,0,0,0,0,0,0,0,0,0,0,0,0.006166489999999999,0.32572130693478446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.057124738414799994,3.6583239214208003,13.757814658691405,0.042093838550186155,0.007069916999999999
01/06/2023 00:30,6.636101464576996,0,0,6.0960128904,7.3860274966350525,2.148470613486807,2.734478858174947,0.10042132968000002,2.3472174965393067,0.05017971391940254,3.2894278171588516,0.09799522000906055,0.07389453495602316,0.06537394113245046,0.0024109964569317683,0.008911078425588276,0.016762446633081327,0.09593501407506307,0.03271166789804409,0.20985325356903078,0,0,0,0.026914695999971587,0.0023584200000000004,0.00452390260565928,0.050698915399999996,0.02069784,0.12036533692499998,1.3386313895567474,2.1655726964738524,0,2.6754466575880085,0,0,0.49084296513000003,0.25862875771,0.4417698148530001,0.04038058762919999,0.15176962500000002,0.2370280748684535,0.17227133999999997,0,0.183848715,0.21059017483796572,0.0038730312000000004,0,0.006050806688580715,0.043752484561561666,0.02242009456117472,0.12831492528338395,0.08743890281109762,0.09883536082366791,0.0032247541026850053,0.011918738673234335,0.13107049031913234,0.0422698130054633,0.025529888829943205,0.014525766912310152,0.006733857420894768,0.001165113577033728,0.0004831554483235511,0.006719184925098973,0,0.0020989985320329706,0.325921355021301,5.374731921391035e-05,0,0,0,0,0,0.05262302850000001,0.032025027276136354,0.00062016,0,0.020942185,0.07574807039999998,0,0,0,0,0,0,0,0,0,0,0,0.0060653999999999994,0.308738508011329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0590711993928,4.2832369948896005,14.266691845214842,0.04124621211318969,0.007140616169999999
01/06/2023 00:45,5.243752866250949,0,0,6.1251578128,7.134552243086315,6.0341461867635795,2.692455607317104,0.10321656256800002,2.2732684583862306,0.048616032353546584,3.2162449684659946,0.09405926378852471,0.06972005706004897,0.06315096946004034,0.0021783245418985956,0.008843754701041028,0.017480449153285643,0.09453380531904923,0.0318431740215623,0.20597811169281005,0,0,0,0.04791161600002486,0.0022558800000000005,0.004353461685246659,0.05130027670000001,0.024465312000000003,0.12266305994999999,1.3586873901623486,2.2089347923670335,0,2.6491199925095343,0,0,0.48088004172,0.25532654920500003,0.4303202232,0.04077192762719999,0.1486322025,0.23754614213377503,0.17134515,0,0.17592464499999996,0.21128908454509218,0.003825216,0,0.005822838681499747,0.042590857308527214,0.02338043673260769,0.12644078163971223,0.08446563547171722,0.09325191640055086,0.002913550944162888,0.011828691897629341,0.12580607322151705,0.04070961188522484,0.025133172402180343,0.014213403006678694,0.006755533617434453,0.0010885258783019484,0.00026212606252586334,0.006138741708526708,0,0.002019540463199067,0.3352253987808585,5.223353217303398e-05,0,0,0,0,0,0.0545989005,0.032631777348863626,0.00124032,0,0.0202989975,0.07213793119999998,0,0,0,0,0,0,0,0,0,0,0,0.005762129999999999,0.336235097387227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05636584784879999,4.7070166048112005,14.852201393554685,0.04377526901702881,0.006362925299999999
01/06/2023 01:00,5.225938673267363,0,0,6.054141796800001,6.9597974129198565,6.557436966858478,2.6411044406072475,0.11134344337200003,2.3565784499267575,0.049118759888380756,3.273648974478528,0.08709556144873118,0.06785789217436164,0.06123218167563085,0.0020747643502472273,0.008669014096844107,0.01723662087842426,0.0925286703404288,0.030779710599134064,0.20622808488159172,0,0,0,0.052273688000003544,0.0023584200000000004,0.004199753275303891,0.0480186491,0.025023456000000003,0.124253791275,1.356531680753295,2.1871680861999123,0,2.602193468888547,0,0,0.46027763397,0.262181682275,0.43370131066800005,0.041271173999999994,0.14773944,0.238157505859959,0.17155096999999997,0,0.177365385,0.20980890884541514,0.0040164768,0,0.005617250728786237,0.041168454540297855,0.023054311728379982,0.12375887506529439,0.08189921992922791,0.09076123507344588,0.0027750371973083664,0.01159497298084305,0.11649198749336788,0.039538005047106084,0.024472551327516533,0.013936526567111003,0.006632158357191224,0.0009734770183415961,0.00023611487402306066,0.005800059580041709,0,0.0019988918998539336,0.28893100369868435,5.2057837672161155e-05,0,0,0,0,0,0.05240691749999999,0.03251801171022727,0.00124032,0,0.020530544999999997,0.06952220159999999,0,0,0,0,0,0,0,0,0,0,0,0.00636867,0.324034658914069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.059122369656,5.0049731577504,15.101736235839843,0.039844864992141724,0.007282014509999999
01/06/2023 01:15,5.041168512068489,0,0,6.099252734400001,6.863537349595855,6.405436354326604,2.637867895283236,0.11160226123200004,2.3597038763732914,0.05329363308775645,3.2022382383095205,0.08192483038882782,0.06740009088618118,0.0600227895056596,0.0022473053042894576,0.008165960333987228,0.01532333616139048,0.08948368632725089,0.02966956444289256,0.20274399032745355,0,0,0,0.05743394799998579,0.00246096,0.0042363708507970384,0.0472915394,0.024790896,0.11559314294999999,1.3795979468272834,2.1521290301127327,0,2.5621089879510692,0,0,0.48373596345000003,0.2603456666,0.4367750265480001,0.040525821453599994,0.1498055475,0.23685595135093956,0.17062477999999998,0,0.178085755,0.20677104753008696,0.0035861400000000002,0,0.005666227439831335,0.039683612718308774,0.020495256644279623,0.11968615042031426,0.0802816346562769,0.09014891705114851,0.0030058140397334868,0.010922128903872364,0.10957603531460611,0.038462653112052006,0.023853258402295224,0.013772916503266192,0.006343542876467019,0.0009674070211210379,0.00043625238040306043,0.005395056966125417,0,0.0019886299822047125,0.29631357082380533,5.201509484806687e-05,0,0,0,0,0,0.05495394000000001,0.02999620672045454,0.00062016,0,0.0202989975,0.0697383776,0,0,0,0,0,0,0,0,0,0,0,0.00596431,0.32223169045002303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.058988493799199994,5.3982249624848,15.192894859374999,0.038067356822204586,0.007282014509999999
01/06/2023 01:30,5.03273425675662,0,0,6.207162500000001,6.681621679583484,6.272535842005785,2.586257711804096,0.10254363613200002,2.430964089282227,0.050809291818879394,3.188376335061509,0.08038018917377465,0.06629324076276231,0.0589615047916171,0.0022672743747779544,0.007975903274258511,0.014339993918556624,0.08729313213065686,0.02871181930571955,0.20776980343475343,0,0,0,0.05843041199999644,0.00246096,0.004160250689140577,0.0464021737,0.025162992000000002,0.11329541992499999,1.3723607363183616,2.1494567541902367,0,2.6560345541374746,0,0,0.5212255605599999,0.28319914806499996,0.4201769607960001,0.03781202039999999,0.14926989000000002,0.23874273966173104,0.17134515,0,0.17952649499999998,0.20787272793068476,0.0035861400000000002,0,0.005564415260517268,0.03840261018860964,0.019180017493759503,0.11675624207793119,0.07886214595239022,0.08866848373641245,0.003032523055335499,0.010667923933416128,0.10751004800006732,0.03730894205287475,0.02368985327243189,0.013560158744487988,0.006263679321820964,0.00072014234772847,0.0002371892496703552,0.00496186567742383,0,0.0019542349262208878,0.2678447577474194,5.1939278709542924e-05,0,0,0,0,0,0.05572576500000001,0.03028062081704545,0.00124032,0,0.0196815375,0.06978161279999998,0,0,0,0,0,0,0,0,0,0,0,0.00596431,0.32250398629475274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0586235882232,5.35135716236,14.706696902832029,0.02839858890914917,0.006362925299999999
01/06/2023 01:45,6.277815675252199,0,0,6.2104808592000005,6.58137047205994,6.218770509983036,2.583841591002821,0.10715059404000002,2.498835068371582,0.04969694356989122,3.1633199096243176,0.07747295012646928,0.06483428513749488,0.05793987402123763,0.0022189784179922592,0.007770194673479636,0.014005963401281282,0.08609367671483735,0.028119230516631347,0.2154517171096801,0,0,0,0.08417578800000355,0.0022558800000000005,0.004063794075594284,0.045766333000000006,0.024604848000000002,0.11523964709999998,1.3648990430196464,2.1542091169089836,0,2.8615833866675544,0,0,0.51747320325,0.26872660068499993,0.4280149362900001,0.0401411156328,0.15852911249999999,0.23837574403100553,0.17083059999999997,0,0.18518654499999998,0.20771564412327873,0.0034426944,0,0.0054354026859154995,0.03761001129311013,0.018733245256534213,0.11515194740465155,0.07749569516033764,0.08671710254516683,0.002967926284842536,0.01039278472596849,0.10362155989452489,0.03641082648762099,0.023295112705373044,0.013674488448463626,0.00663714704134603,0.0005933224378467641,9.41996233953444e-05,0.004590978777183251,0,0.0019248697030526745,0.2735304375927092,5.2003123592432577e-05,0,0,0,0,0,0.05282370300000001,0.030091011419318175,0.00062016,0,0.019578627499999997,0.06958705439999999,0,0,0,0,0,0,0,0,0,0,0,0.00596431,0.32211008262815505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0586119337272,5.325085989860799,14.139207674804686,0.029123064018821716,0.007211315339999999
01/06/2023 02:00,5.6246089523316805,0,0,6.091007031200001,6.477316943882547,6.681649765878519,2.575262217311476,0.11082580765200002,2.7268139455383293,0.04903493193768077,3.1162527729342506,0.07484625468820433,0.0646879804357596,0.05675522012547335,0.0022237246015250635,0.007745844479693614,0.014095026312159196,0.0837528189714942,0.02735111274289991,0.22167683308105468,0,0,0,0.08369534999999999,0.00246096,0.004006339949894493,0.045766333000000006,0.024930432000000002,0.112588428225,1.366344263180373,2.1741129190147244,0,2.6342034263821907,0,0,0.5227811099399999,0.277740629985,0.42747703601100007,0.039969501112799996,0.157585335,0.239769437858934,0.17021313999999999,0,0.18462053999999997,0.21250049126769988,0.0034426944,0,0.0053585566884716196,0.03658263900682401,0.018852368611703352,0.112021005179521,0.07591119780463049,0.08652141719448683,0.0029742743965436138,0.010360215873746874,0.1001083042583767,0.03608906608896897,0.022525776019018,0.013794164476588263,0.006482283223480915,0.00041055598035786217,0.00022152150483616492,0.004450505433110488,0,0.0019158110395260267,0.2894175138063457,5.154310632876532e-05,0,0,0,0,0,0.05185120350000001,0.029256730069318174,0.00124032,0,0.020144632499999995,0.06893852639999999,0,0,0,0,0,0,0,0,0,0,0,0.006166489999999999,0.319741373341462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05902415573039999,5.285635312297599,13.723063020996094,0.028025533092880247,0.007211315339999999
01/06/2023 02:15,9.347692324282907,0,0,5.9391687504,6.407921597875576,6.792088854169451,2.585453362618742,0.10461417901200003,2.6943001893005363,0.049461868572681346,3.21624549142747,0.07258488095956077,0.06437935365368473,0.05571380752944609,0.0021602786905103996,0.007744451964875015,0.013846933784179715,0.08232823494063715,0.026646717500299243,0.20590209434204107,0,0,0,0.0890971,0.0021533400000000005,0.0039059668116430725,0.0461810999,0.024093216,0.1124116803,1.326238119528325,2.1760473162860183,0,2.5978193756306935,0,0,0.49891200768000005,0.28396167589,0.42378857695500005,0.0412167119616,0.16100334,0.23982610098599702,0.16908113,0,0.18575255,0.206666275319683,0.2065138488,0,0.005224305686797585,0.035640496830730145,0.01852054008696738,0.11011559665645249,0.07451828844054934,0.08610862294137499,0.0028894142710735437,0.0103583533584116,0.09708367343066172,0.035410534775440435,0.022210506129602226,0.013668486938145532,0.006853994134287244,0.000378816534253882,0.00017362174519679877,0.004369813085486237,0,0.0018930087925179975,0.34325858083919136,5.1543400168676344e-05,0,0,0,0,0,0.051125688,0.028574136237499992,0.00124032,0,0.020093177499999997,0.06366383199999999,0,0,0,0,0,0,0,0,0,0,0,0.0060653999999999994,0.3190645992610011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06050707876079999,5.2516501505952,14.35786728613281,0.028361467443084716,0.006504323639999999
